jp_t51b	Type T-51b	torpedoes	Japan	3	typeTorpedoBoat
jp_type_11_pt_15	PT-15	torpedoes	Japan	4	typeTorpedoBoat
jp_type_t1_1941	Type T-1	torpedoes	Japan	1	typeTorpedoBoat
jp_type1_pt2	PT-802	torpedoes	Japan	2	typeTorpedoBoat
jp_type38_1944	Type T-38	torpedoes	Japan	2	typeTorpedoBoat
jp_type5_escortboat	Type 5	jp_type5_escortboat_default	Japan	1	typeGunBoat
jp_type7_pt808	PT-808	torpedoes	Japan	3	typeTorpedoBoat
jp_ujishima_msc	JDS Ujishima (MSC-655)	bomb_mortar	Japan	2	typeGunBoat
jp_yuri_class_asagao	Asagao (YTE-01)	rocket_launcher	Japan	5	typeGunBoat
uk_70ft_mgb	MGB-61	uk_70ft_mgb_default	Great Britain	1	typeGunBoat
uk_71ft_mgb	MGB-75	uk_71ft_mgb_default	Great Britain	2	typeGunBoat
uk_71ft_mtb460	MTB-460	torpedoes	Great Britain	3	typeTorpedoBoat
uk_73ft_vosper_type1	MTB-379	torpedoes	Great Britain	2	typeTorpedoBoat
uk_73ft_vosper_type2	MTB-523	torpedoes	Great Britain	2	typeTorpedoBoat
uk_aircraftcarrier_ark_royal	HMS Ark Royal	uk_aircraftcarrier_ark_royal_default	Other	0	typeShip
uk_aircraftcarrier_illustrious	HMS Illustrious	uk_aircraftcarrier_illustrious_default	Other	0	typeShip
uk_attack_class_arrow	HMAS Arrow	uk_attack_class_arrow_default	Great Britain	4	typeGunBoat
uk_battlecruiser_glorious	HMS Glorious	torpedoes	Great Britain	5	typeDestroyer
uk_battlecruiser_hood	HMS Hood	torpedoes	Great Britain	6	typeDestroyer
uk_battlecruiser_invincible	HMS Invincible	torpedoes	Great Britain	4	typeDestroyer
uk_battlecruiser_queen_mary	HMS Queen Mary	torpedoes	Great Britain	5	typeDestroyer
uk_battlecruiser_renown	HMS Renown	torpedoes	Great Britain	5	typeDestroyer
uk_battlecruiser_repulse	HMS Repulse	torpedoes	Great Britain	6	typeDestroyer
uk_battleship_centurion	HMS Centurion	torpedoes	Great Britain	5	typeDestroyer
uk_battleship_colossus	HMS Colossus	torpedoes	Great Britain	5	typeDestroyer
uk_battleship_dreadnought	HMS Dreadnought	torpedoes	Great Britain	5	typeDestroyer
uk_battleship_iron_duke	HMS Iron Duke	torpedoes	Great Britain	5	typeDestroyer
uk_battleship_marlborough	HMS Marlborough	torpedoes	Great Britain	6	typeDestroyer
uk_battleship_nelson	HMS Nelson	uk_battleship_nelson_default	Great Britain	6	typeDestroyer
uk_battleship_orion	HMS Orion	torpedoes	Great Britain	5	typeDestroyer
uk_battleship_prince_of_wales	HMS Prince of Wales	uk_battleship_prince_of_wales_default	Great Britain	6	typeDestroyer
uk_battleship_q_elizabet_class_barham	HMS Barham	torpedoes	Great Britain	6	typeDestroyer
uk_battleship_q_elizabet_class_warspite	HMS Warspite	uk_battleship_q_elizabet_class_warspite_default	Great Britain	6	typeDestroyer
uk_battleship_rodney	HMS Rodney	torpedoes	Great Britain	6	typeDestroyer
uk_battleship_vanguard	HMS Vanguard	uk_battleship_vanguard_default	Great Britain	7	typeDestroyer
uk_brave_borderer	Brave Borderer	torpedoes	Great Britain	5	typeTorpedoBoat
uk_cargo_ship_liberty	Cargo ship	us_cargo_ship_liberty_default	Other	0	typeShip
uk_cargo_ship_liberty_ec	Cargo ship	us_cargo_ship_liberty_default	Other	0	typeShip
uk_corvette_orla	LÉ Orla	uk_corvette_orla_default	Great Britain	4	typeGunBoat
uk_corvette_peacock	HMS Peacock	uk_corvette_peacock_default	Great Britain	5	typeGunBoat
uk_cruiser_arethusa	HMS Arethusa	torpedoes	Great Britain	3	typeDestroyer
uk_cruiser_arethusa_ec	Arethusa	torpedoes	Other	0	typeDestroyer
uk_cruiser_belfast	HMS Belfast	uk_cruiser_belfast_default	Great Britain	4	typeDestroyer
uk_cruiser_dido	HMS Dido	torpedoes	Great Britain	4	typeDestroyer
uk_cruiser_dido_ec	Dido	torpedoes	Other	0	typeDestroyer
uk_cruiser_enterprise_d52	HMS Enterprise	torpedoes	Great Britain	3	typeDestroyer
uk_cruiser_enterprise_d52_ec	HMS Enterprise	torpedoes	Other	0	typeDestroyer
uk_cruiser_fiji_class_fiji	HMS Fiji	torpedoes	Great Britain	4	typeDestroyer
uk_cruiser_hawkins	HMS Hawkins	torpedoes	Great Britain	3	typeDestroyer
uk_cruiser_kent	HMS Kent	torpedoes	Great Britain	4	typeDestroyer
uk_cruiser_leander	HMNZS Leander	torpedoes	Great Britain	4	typeDestroyer
uk_cruiser_leander_ec	Leander	torpedoes	Other	0	typeDestroyer
uk_cruiser_liverpool	HMS Liverpool	torpedoes	Great Britain	4	typeDestroyer
uk_cruiser_london	HMS London	torpedoes	Great Britain	4	typeDestroyer
uk_cruiser_norfolk	HMS Norfolk	uk_cruiser_norfolk_torpedoes	Great Britain	4	typeDestroyer
uk_cruiser_southampton	HMS Southampton	torpedoes	Great Britain	4	typeDestroyer
uk_cruiser_tiger	HMS Tiger	uk_cruiser_tiger_default	Great Britain	5	typeDestroyer
uk_cruiser_york	HMS York	torpedoes	Great Britain	4	typeDestroyer
uk_dark_class	Dark Adventurer	uk_dark_class_default	Great Britain	2	typeGunBoat
uk_dark_class_mtb	Dark Aggressor	torpedoes	Great Britain	3	typeGunBoat
uk_dark_class_mtb_td	Dark Aggressor TD	torpedoes	Great Britain	3	typeGunBoat
uk_destroyer_battle_2series	HMS Armada	torpedoes	Great Britain	3	typeDestroyer
uk_destroyer_battle_cadiz	HMS Cadiz	torpedoes	Great Britain	3	typeDestroyer
uk_destroyer_battle_tobruk	HMAS Tobruk	torpedoes	Great Britain	3	typeDestroyer
uk_destroyer_clemson_churchill	HMS Churchill	torpedoes	Great Britain	1	typeDestroyer
uk_destroyer_clemson_churchill_ec	Clemson	torpedoes	Other	0	typeDestroyer
uk_destroyer_clemson_montgomery_g95	HMS Montgomery	torpedoes	Great Britain	1	typeDestroyer
uk_destroyer_daring_class_daring	HMS Daring	torpedoes	Great Britain	3	typeDestroyer
uk_destroyer_daring_class_diamond	HMS Diamond	torpedoes	Great Britain	3	typeDestroyer
uk_destroyer_daring_class_diana	HMS Diana	uk_destroyer_daring_class_diana_default	Great Britain	3	typeDestroyer
uk_destroyer_g_garland	ORP Garland	torpedoes	Great Britain	2	typeDestroyer
uk_destroyer_g_grafton	HMS Grafton	torpedoes	Great Britain	1	typeDestroyer
uk_destroyer_g_grafton_ec	G-class	torpedoes	Other	0	typeDestroyer
uk_destroyer_haida	HMCS Haida	torpedoes	Great Britain	3	typeDestroyer
uk_destroyer_hunt_2series	HMS Calpe	uk_destroyer_hunt_2series_default	Great Britain	1	typeDestroyer
uk_destroyer_hunt_4series	HMS Brissenden	torpedoes	Great Britain	2	typeDestroyer
uk_destroyer_j_class	HMS Jervis	torpedoes	Great Britain	2	typeDestroyer
uk_destroyer_k_class	HMS Kelvin	torpedoes	Great Britain	2	typeDestroyer
uk_destroyer_n_class	HMAS Nepal	torpedoes	Great Britain	2	typeDestroyer
uk_destroyer_n_class_ec	HMAS Nepal	torpedoes	Other	0	typeDestroyer
uk_destroyer_restigouche_class_terranova	HMCS Terra Nova	mk_vii_bomb_mortar	Great Britain	5	typeDestroyer
uk_destroyer_st_class_saumarez	HMS Saumarez	torpedoes	Great Britain	1	typeDestroyer
uk_destroyer_tribal	HMS Eskimo	torpedoes	Great Britain	2	typeDestroyer
uk_destroyer_tribal_ec	HMS Eskimo	torpedoes	Other	0	typeDestroyer
uk_destroyer_tribal_mohawk	HMS Mohawk	torpedoes	Great Britain	2	typeDestroyer
uk_destroyer_v_class_valhalla	HMS Valhalla	torpedoes	Great Britain	1	typeDestroyer
uk_destroyer_v_class_vega	HMS Vega	mk_vii_bomb_mortar	Great Britain	1	typeDestroyer
uk_destroyer_v_class_verdun	HMS Verdun	mk_vii_bomb_mortar	Great Britain	1	typeDestroyer
uk_egret_class	HMS Egret	board_mortar	Great Britain	2	typeDestroyer
uk_fairmile_a_ml100	Fairmile A (ML100)	mk_vii_depth_charges	Great Britain	1	typeGunBoat
uk_fairmile_b_ml345	Fairmile B (ML345)	mk_vii_depth_charges	Great Britain	2	typeGunBoat
uk_fairmile_c	Fairmile C (312)	uk_fairmile_c_default	Great Britain	3	typeGunBoat
uk_fairmile_c_332	Fairmile C (332)	uk_fairmile_c_332_default	Great Britain	4	typeGunBoat
uk_fairmile_d_5001_5029	Fairmile D (5001)	torpedoes	Great Britain	3	typeTorpedoBoat
uk_fairmile_d_601_616	Fairmile D (601)	uk_fairmile_d_601_616_default	Great Britain	3	typeGunBoat
uk_fairmile_d_617_632	Fairmile D (617)	torpedoes	Great Britain	3	typeGunBoat
uk_fairmile_d_697_800	Fairmile D (697)	torpedoes	Great Britain	4	typeTorpedoBoat
uk_fairmile_lcs_l_h_mk2	Fairmile H LCS(L)(2)	uk_fairmile_lcs_l_h_mk2_default	Great Britain	3	typeGunBoat
uk_flower_class	HMCS Brantford	uk_flower_class_default	Great Britain	2	typeGunBoat
uk_fremantle_class	HMAS Fremantle	uk_fremantle_class_default	Great Britain	4	typeGunBoat
uk_frigate_leopard	HMS Leopard	uk_frigate_river_default	Great Britain	5	typeDestroyer
uk_frigate_river	HMS Spey	uk_frigate_river_default	Great Britain	4	typeTorpedoGunBoat
uk_frigate_whitby	HMS Whitby	bomb_mortar	Great Britain	4	typeDestroyer
uk_frigate_whitby_blackpool	HMS Blackpool	torpedoes	Great Britain	5	typeDestroyer
uk_gay_class_archer	HMS Gay Archer	depth_charges	Great Britain	3	typeGunBoat
uk_hdml_ml1383	ML 1383	uk_hdml_ml1383_depth_charges	Great Britain	1	typeGunBoat
uk_higgins_78ft_mtb422	MTB-422	torpedoes	Great Britain	3	typeTorpedoBoat
uk_isles_class_trawler	HMS Liscomb	uk_isles_class_trawler_default	Great Britain	2	typeGunBoat
uk_minelayer_abdiel_class_abdiel	HMS Abdiel	type_a_mk1_mines	Great Britain	2	typeDestroyer
uk_mtb_1series	MTB-1(1)	torpedoes	Great Britain	1	typeTorpedoBoat
uk_mtb_2series	MTB-1(2)	torpedoes	Great Britain	1	typeTorpedoBoat
uk_mtb_vosper_1series	MTB Vosper	torpedoes	Great Britain	1	typeTorpedoBoat
uk_mtb_vosper_2series	MTB Vosper(2)	torpedoes	Great Britain	1	typeTorpedoBoat
uk_mtb35_vosper	MTB-35	torpedoes	Great Britain	1	typeTorpedoBoat
uk_sgb_304	SGB Grey Fox	torpedoes	Great Britain	4	typeGunBoat
uk_sgb_309	SGB Grey Goose	torpedoes	Great Britain	3	typeGunBoat
us_admirable_class	USS Candid	depth_charges	USA	4	typeGunBoat
us_aircraftcarrier_enterprise	USS Enterprise	us_aircraftcarrier_enterprise_default	Other	0	typeShip
us_aircraftcarrier_forrestal	USS Forrestal	us_aircraftcarrier_forrestal_default	Other	0	typeShip
us_aircraftcarrier_lexington	USS Lexington	us_aircraftcarrier_lexington_default	Other	0	typeShip
us_aircraftcarrier_saratoga	USS Saratoga	us_aircraftcarrier_saratoga_default	Other	0	typeShip
us_ashville_class	USS Asheville	us_ashville_class_default	USA	4	typeGunBoat
us_ashville_class_douglas	USS Douglas	us_ashville_class_douglas_default	USA	4	typeGunBoat
us_battlecruiser_alaska_class	USS Alaska	us_battlecruiser_alaska_class_default	USA	6	typeDestroyer
us_battleship_arizona_1931	USS Arizona	us_battleship_arizona_1931_default	USA	6	typeDestroyer
us_battleship_arkansas	USS Arkansas	us_battleship_arkansas_default	USA	5	typeDestroyer
us_battleship_colorado_class_colorado	USS Colorado	us_battleship_colorado_class_colorado_default	USA	6	typeDestroyer
us_battleship_colorado_class_maryland	USS Maryland	us_battleship_colorado_class_colorado_default	USA	6	typeDestroyer
us_battleship_iowa_class_iowa	USS Iowa	us_battleship_iowa_class_iowa_default	USA	7	typeDestroyer
us_battleship_mississippi	USS Mississippi	us_battleship_mississippi_default	USA	6	typeDestroyer
us_battleship_nevada	USS Nevada	us_battleship_nevada_common	USA	6	typeDestroyer
us_battleship_north_carolina_class	USS North Carolina	us_battleship_north_carolina_class_default	USA	7	typeDestroyer
us_battleship_north_dakota	USS North Dakota	us_battleship_north_dakota_torpedoes	USA	5	typeDestroyer
us_battleship_oklahoma	USS Oklahoma	torpedoes	USA	6	typeDestroyer
us_battleship_south_dakota	USS South Dakota	us_battleship_south_dakota_default	USA	7	typeDestroyer
us_battleship_tennessee	USS Tennessee	us_battleship_tennessee_default	USA	6	typeDestroyer
us_battleship_texas	USS Texas	us_battleship_texas_default	USA	5	typeDestroyer
us_battleship_wyoming_class	USS Wyoming	us_battleship_wyoming_class_default	USA	5	typeDestroyer
us_cargo_ship_liberty	Cargo ship	us_cargo_ship_liberty_default	Other	0	typeShip
us_cargo_ship_liberty_ec	Cargo ship	us_cargo_ship_liberty_default	Other	0	typeShip
us_cargo_ship_ss_ohio	Cargo ship	us_cargo_ship_ss_ohio_default	Other	0	typeShip
us_cruiser_atlanta_class_atlanta	USS Atlanta	torpedoes	USA	4	typeDestroyer
us_cruiser_baltimore_class	USS Baltimore	us_cruiser_baltimore_class_default	USA	5	typeDestroyer
us_cruiser_baltimore_class_pittsburgh	USS Pittsburgh	us_cruiser_baltimore_class_default	USA	5	typeDestroyer
us_cruiser_brooklyn_class_brooklyn	USS Brooklyn	us_cruiser_brooklyn_class_brooklyn_default	USA	4	typeDestroyer
us_cruiser_brooklyn_class_helena	USS Helena	us_cruiser_brooklyn_class_helena_default	USA	4	typeDestroyer
us_cruiser_cleveland_class_cleveland	USS Cleveland	us_cruiser_cleveland_class_cleveland_default	USA	4	typeDestroyer
us_cruiser_des_moines_class	USS Des Moines	us_cruiser_des_moines_class_default	USA	5	typeDestroyer
us_cruiser_des_moines_class_newport_news	USS Newport News	us_cruiser_des_moines_class_newport_news_default	USA	5	typeDestroyer
us_cruiser_fargo_class	USS Fargo	us_fargo_class_default	USA	4	typeDestroyer
us_cruiser_new_orleans_class	USS New Orleans	us_cruiser_new_orleans_default	USA	4	typeDestroyer
us_cruiser_northampton_class	USS Northampton	us_cruiser_northampton_class_default	USA	4	typeDestroyer
us_cruiser_omaha_class_detroit	USS Detroit	torpedoes	USA	3	typeDestroyer
us_cruiser_omaha_class_raleigh	USS Raleigh	torpedoes	USA	3	typeDestroyer
us_cruiser_omaha_class_trenton	USS Trenton	torpedoes	USA	3	typeDestroyer
us_cruiser_oregon_class	USS Oregon City	us_cruiser_oregon_class_default	USA	5	typeDestroyer
us_cruiser_pensacola_class	USS Pensacola	us_cruiser_pensacola_class_default	USA	4	typeDestroyer
us_cruiser_portland_class	USS Portland	us_cruiser_portland_class_default	USA	4	typeDestroyer
us_cruiser_rckt_california	USS California	us_cruiser_rckt_california_default	Other	0	typeDestroyer
us_cruiser_worcester_class_roanoke	USS Roanoke	us_cruiser_worcester_class_roanoke_default	USA	5	typeDestroyer
us_cyclone_class_cyclone	USS Cyclone	us_cyclone_class_cyclone_default	USA	5	typeGunBoat
us_destroyer_bagley_class_bagley	USS Bagley	torpedoes	USA	2	typeDestroyer
us_destroyer_bagley_class_helm	USS Helm	torpedoes	USA	2	typeDestroyer
us_destroyer_cf_adams_class_cf_adams	USS Charles F. Adams	torpedoes	USA	4	typeDestroyer
us_destroyer_cf_adams_class_cf_adams_ec	USS Charles F. Adams	torpedoes	Other	0	typeDestroyer
us_destroyer_clemson_barker	USS Barker	torpedoes	USA	1	typeDestroyer
us_destroyer_clemson_litchfield	USS Litchfield	torpedoes	USA	1	typeDestroyer
us_destroyer_clemson_welborn_c_wood	USS Welborn C. Wood	torpedoes	USA	1	typeDestroyer
us_destroyer_farragut_1942	USS Aylwin	torpedoes	USA	1	typeDestroyer
us_destroyer_fletcher	USS Fletcher	torpedoes	USA	2	typeDestroyer
us_destroyer_fletcher_bennion	USS Bennion	torpedoes	USA	3	typeDestroyer
us_destroyer_fletcher_cowell	USS Cowell	torpedoes	USA	3	typeDestroyer
us_destroyer_forrestsherman_class	USS Forrest Sherman	torpedoes	USA	4	typeDestroyer
us_destroyer_gearing	USS Gearing	torpedoes	USA	3	typeDestroyer
us_destroyer_gearing_frank_knox	USS Frank Knox	torpedoes	USA	3	typeDestroyer
us_destroyer_gridley	USS Gridley	torpedoes	USA	2	typeDestroyer
us_destroyer_mitscher	USS Mitscher	torpedoes	USA	2	typeDestroyer
us_destroyer_mitscher_wilkinson	USS Wilkinson	torpedoes	USA	2	typeDestroyer
us_destroyer_porter_1941	USS Porter	torpedoes	USA	3	typeDestroyer
us_destroyer_porter_1942	USS Moffett	torpedoes	USA	3	typeDestroyer
us_destroyer_porter_1944	USS Phelps	torpedoes	USA	3	typeDestroyer
us_destroyer_somers	USS Somers	torpedoes	USA	3	typeDestroyer
us_destroyer_somers_davis	USS Davis	torpedoes	USA	3	typeDestroyer
us_destroyer_sumner	USS Sumner	torpedoes	USA	3	typeDestroyer
us_elco_77ft_pt20	PT-20	torpedoes	USA	1	typeTorpedoBoat
us_elco_77ft_pt59	PT-59	us_elco_77ft_pt59_default	USA	3	typeGunBoat
us_elco_80ft_pt_boat	PT-103	torpedoes	USA	2	typeTorpedoBoat
us_elco_80ft_pt_boat_mod01	PT-314	torpedoes	USA	3	typeTorpedoBoat
us_elco_80ft_pt_boat_mod02	PT-565	torpedoes	USA	3	typeTorpedoBoat
us_elco_80ft_pt_boat_thunderbolt	Thunderbolt (PT-556)	torpedoes	USA	3	typeTorpedoBoat
us_elco_80ft_pt109_boat	PT-109	torpedoes	USA	2	typeTorpedoBoat
us_elco_80ft_pt174	PT-174	torpedoes	USA	2	typeTorpedoBoat
us_flagstaff_pgh1	USS Flagstaff	us_flagstaff_pgh1_default	USA	3	typeGunBoat
us_frigate_buckley_class_coolbaugh	USS Coolbaugh	bomb_mortars	USA	5	typeDestroyer
us_frigate_dealey	USS Dealey	depth_chagres	USA	5	typeDestroyer
us_frigate_tacoma	USS Hoquiam	depth_charges	USA	5	typeDestroyer
us_higgins_78ft_pt625	PT-200	torpedoes	USA	3	typeTorpedoBoat
us_higgins_78ft_pt658	PT-658	torpedoes	USA	3	typeTorpedoBoat
us_higgins_78ft_pt71	PT-71	torpedoes	USA	2	typeTorpedoBoat
us_huckins_78ft_pt262	PT-262	torpedoes	USA	2	typeTorpedoBoat
us_huckins_78ft_pt95	PT-95	torpedoes	USA	1	typeTorpedoBoat
us_lcm_zippo	LCM(6) Zippo	lcm_zippo_default	USA	3	typeGunBoat
us_lcs_l_3	LCS(L)(3)	us_lcs_l_3_default	USA	5	typeGunBoat
us_nasty_ptf	PTF-7	us_nasty_ptf_default	USA	1	typeGunBoat
us_pc_451	PC-451	us_pc_451_default	USA	2	typeSubmarineChaser
us_pc_466_carmi	Carmi (PC-466)	us_pc_466_carmi_default	USA	2	typeSubmarineChaser
us_pgm_59_class	Kim Qui	us_pgm_59_class_default	USA	3	typeGunBoat
us_pgm_9_class	PGM-9	us_pc_466_carmi_default	USA	4	typeGunBoat
us_pt3	PT-3	torpedoes	USA	1	typeTorpedoBoat
us_pt6	PT-6	torpedoes	USA	1	typeTorpedoBoat
us_pt810	PT-810	torpedoes	USA	5	typeTorpedoBoat
us_pt811	PT-811	torpedoes	USA	4	typeTorpedoBoat
us_pt812	PT-812	us_pt812_default	USA	4	typeGunBoat
us_sc_497	SC-497	us_sc_497_default	USA	2	typeSubmarineChaser
us_tucumcari_pgh2	USS Tucumcari	us_tucumcari_pgh2_default	USA	4	typeGunBoat
ussr_1124_ack	Pr.1124 late	ussr_1124_ack_default	USSR / Russia	3	typeGunBoat
ussr_1124_art	Pr.1124 early	ussr_1124_art_default	USSR / Russia	2	typeGunBoat
ussr_1124_rct	Pr.1124 MLRS	ussr_1124_rct_default	USSR / Russia	2	typeGunBoat
ussr_aircraftcarrier_admiral_kuznetsov	Admiral Kuznetsov	ussr_aircraftcarrier_admiral_kuznetsov_default	Other	0	typeShip
ussr_aircraftcarrier_baku	Baku	ussr_aircraftcarrier_baku_default	Other	0	typeShip
ussr_battlecruiser_izmail	Izmail	torpedoes	USSR / Russia	5	typeDestroyer
ussr_battlecruiser_kronshtadt	Kronshtadt	ussr_battlecruiser_kronshtadt_default	USSR / Russia	6	typeDestroyer
ussr_battlecruiser_sevastopol	Sevastopol	ussr_battlecruiser_sevastopol_default	USSR / Russia	6	typeDestroyer
ussr_battlecruiser_stalingrad	Stalingrad	ussr_battlecruiser_stalingrad_default	USSR / Russia	6	typeDestroyer
ussr_battleship_arhangelsk	Arkhangelsk	ussr_battleship_arhangelsk_default	USSR / Russia	6	typeDestroyer
ussr_battleship_imperatritsa_mariya	Imperatritsa Mariya	torpedoes	USSR / Russia	5	typeDestroyer
ussr_battleship_marat	Marat	ussr_battleship_marat_torpedoes	USSR / Russia	5	typeDestroyer
ussr_battleship_novorossiysk	Novorossiysk	ussr_battleship_novorossiysk_default	USSR / Russia	6	typeDestroyer
ussr_battleship_oktyabrskaya_revolutsiya	Oktyabrskaya Revolutsiya	ussr_battleship_oktyabrskaya_revolutsiya_default	USSR / Russia	5	typeDestroyer
ussr_battleship_parizhskaya_kommuna	Parizhskaya Kommuna	ussr_battleship_parizhskaya_kommuna_default	USSR / Russia	5	typeDestroyer
ussr_battleship_poltava	Poltava	torpedoes	USSR / Russia	5	typeDestroyer
ussr_battleship_pr23_sovetskij_soyuz	Sovetsky Soyuz	ussr_battleship_pr23_sovetskij_soyuz_default	USSR / Russia	7	typeDestroyer
ussr_bmo	BMO	ussr_bmo_default	USSR / Russia	4	typeGunBoat
ussr_cargo_ship_liberty	Cargo ship	us_cargo_ship_liberty_default	Other	0	typeShip
ussr_cruiser_chapayev	Chapayev	ussr_cruiser_chapayev_default	USSR / Russia	4	typeDestroyer
ussr_cruiser_chervona_ukraina	Chervona Ukraina	torpedoes	USSR / Russia	3	typeDestroyer
ussr_cruiser_kerch	Kerch	torpedoes	USSR / Russia	4	typeDestroyer
ussr_cruiser_kirov	Kirov	torpedoes	USSR / Russia	4	typeDestroyer
ussr_cruiser_krasnyi_kavkaz	Krasny Kavkaz	torpedoes	USSR / Russia	3	typeDestroyer
ussr_cruiser_krasnyi_krim	Krasny Krym	torpedoes	USSR / Russia	3	typeDestroyer
ussr_cruiser_maxim_gorky	Maxim Gorky	torpedoes	USSR / Russia	5	typeDestroyer
ussr_cruiser_mikhail_kutuzov	Mikhail Kutuzov	ussr_cruiser_mikhail_kutuzov_default	USSR / Russia	4	typeDestroyer
ussr_cruiser_omaha_class_murmansk	Murmansk	torpedoes	USSR / Russia	3	typeDestroyer
ussr_cruiser_shcherbakov	Shcherbakov	ussr_cruiser_shcherbakov_default	USSR / Russia	5	typeDestroyer
ussr_cruiser_sverdlov	Sverdlov	torpedoes	USSR / Russia	4	typeDestroyer
ussr_cruiser_voroshilov	Voroshilov	torpedoes	USSR / Russia	4	typeDestroyer
ussr_cruiser_zheleznyakov	Zheleznyakov	ussr_cruiser_zheleznyakov_default	USSR / Russia	4	typeDestroyer
ussr_d3	D-3	torpedoes	USSR / Russia	1	typeTorpedoBoat
ussr_d3_tk126	TK-126	torpedoes	USSR / Russia	1	typeTorpedoBoat
ussr_destroyer_7_besposhchadny	Besposhchadny	torpedoes	USSR / Russia	1	typeDestroyer
ussr_destroyer_7_ryany	Ryany	torpedoes	USSR / Russia	2	typeDestroyer
ussr_destroyer_7y	Soobrazitelny	torpedoes	USSR / Russia	2	typeDestroyer
ussr_destroyer_7y_stroyny	Stroyny	torpedoes	USSR / Russia	3	typeDestroyer
ussr_destroyer_frunze	Frunze	torpedoes	USSR / Russia	1	typeDestroyer
ussr_destroyer_kerch	Kerch	torpedoes	USSR / Russia	1	typeDestroyer
ussr_destroyer_leningrad	Leningrad	torpedoes	USSR / Russia	3	typeDestroyer
ussr_destroyer_moskva	Moskva	torpedoes	USSR / Russia	2	typeDestroyer
ussr_destroyer_pr20_tashkent	Tashkent	torpedoes	USSR / Russia	3	typeDestroyer
ussr_destroyer_pr30_ognevoy	Ognevoy	torpedoes	USSR / Russia	2	typeDestroyer
ussr_destroyer_pr30bis_bezuprechnyi	Bezuprechny	torpedoes	USSR / Russia	2	typeDestroyer
ussr_destroyer_pr30bis_smelyi	Smelyi	torpedoes	USSR / Russia	2	typeDestroyer
ussr_destroyer_pr41_neustrashimy	Neustrashimy	torpedoes	USSR / Russia	3	typeDestroyer
ussr_destroyer_pr45	Opytny	torpedoes	USSR / Russia	1	typeDestroyer
ussr_destroyer_pr48k_erevan	Erevan	torpedoes	USSR / Russia	3	typeDestroyer
ussr_destroyer_pr56_blagorodny	Blagorodnyy	torpedoes	USSR / Russia	3	typeDestroyer
ussr_destroyer_pr56_bravy	Bravy	torpedoes	USSR / Russia	4	typeDestroyer
ussr_destroyer_pr56_bravy_ec	Bravy	torpedoes	Other	0	typeDestroyer
ussr_destroyer_pr56_spokoinyy	Spokoinyy	torpedoes	USSR / Russia	3	typeDestroyer
ussr_destroyer_rckt_pr956	Project 956	ussr_destroyer_rckt_pr956_default	Other	0	typeDestroyer
ussr_destroyer_regele_ferdinand_class_letuchiy	Letuchiy	torpedoes	USSR / Russia	1	typeDestroyer
ussr_g5_mtb	G-5	torpedoes	USSR / Russia	1	typeTorpedoBoat
ussr_g5_mtb_landing_craft	Landing craft	ussr_g5_mtb_landing_craft_default	Other	0	typeTorpedoBoat
ussr_g5_mtb_shvak	G-5 (ShVAK)	torpedoes	USSR / Russia	1	typeTorpedoBoat
ussr_g5_rct	TKA-412	rocket_launcher	USSR / Russia	1	typeGunBoat
ussr_mbk_161_1943	MBK-161 early	ussr_mbk_161_1943_default	USSR / Russia	3	typeGunBoat
ussr_mbk_161_1944	MBK-161 late	ussr_mbk_161_1944_default	USSR / Russia	4	typeGunBoat
ussr_mkl_186	MBK pr.186	ussr_mkl_186_default	USSR / Russia	4	typeGunBoat
ussr_mkl_186_mk85	MBK pr.186 (MK 85)	ussr_mkl_186_mk85_default	USSR / Russia	4	typeGunBoat
ussr_mo_4	MO-4	ussr_mo_4_default	USSR / Russia	1	typeGunBoat
ussr_mpk_122a	MPK pr.122A	ussr_mpk_122a_default	USSR / Russia	2	typeSubmarineChaser
ussr_mpk_122bis	MPK Pr.122bis	ussr_mpk_122bis_default	USSR / Russia	2	typeSubmarineChaser
ussr_mpk_163	MPK-163	ussr_mpk_163_default	USSR / Russia	2	typeSubmarineChaser
ussr_mpk_201k	MPK Pr.201K	ussr_mpk_201m_rocket_launcher	USSR / Russia	4	typeSubmarineChaser
ussr_mpk_201m	MPK Pr.201M	ussr_mpk_201m_rocket_launcher	USSR / Russia	4	typeSubmarineChaser
ussr_mpk_204	MPK Pr.204	torpedoes	USSR / Russia	4	typeSubmarineChaser
ussr_mpk_pr_1124	MPK-33	torpedoes	USSR / Russia	5	typeTorpedoGunBoat
ussr_mpk_pr_1124_ec	MPK-33	torpedoes	Other	0	typeTorpedoGunBoat
ussr_mpk_pr11451	MPK Pr.11451	torpedoes	USSR / Russia	5	typeGunBoat
ussr_mpk_pr12412	MPK Pr.12412	torpedoes	USSR / Russia	5	typeGunBoat
ussr_mpk_pr12412p	MPK Pr.12412P	torpedoes	USSR / Russia	4	typeGunBoat
ussr_mpk_pr1331m	MPK Pr.1331M	torpedoes	USSR / Russia	5	typeTorpedoGunBoat
ussr_od_200	OD-200	ussr_od_200_default	USSR / Russia	1	typeGunBoat
ussr_pr_103_sm4	SM-4	torpedoes	USSR / Russia	1	typeTorpedoBoat
ussr_pr_1204	Pr.1204	ussr_pr_1204_default	USSR / Russia	2	typeGunBoat
ussr_pr_1204_late	Pr.1204 late	bm_14_17_rocket_launcher	USSR / Russia	3	typeGunBoat
ussr_pr_123bis	Pr.123-bis	torpedoes	USSR / Russia	2	typeTorpedoBoat
