f_15c_golden_eagle	F-15C Golden Eagle	2	aim_120d_x2_slot2	aam	gameData/Weapons/containers/us_f_15_aim_120_adapter_x2_aim_120d.blk	bomb_2000lb_001	1	missile_type_c_air_to_air_midrange_group	AIM-120D AMRAAM air-to-air missiles x2	Air-to-Air Missiles	342.972	342.972
f_15c_golden_eagle	F-15C Golden Eagle	2	us_500lb_mk_82_ldgp_slot2	bombs	gameData/Weapons/BombGuns/us_500lb_mk_82_ldgp.blk	bomb_2000lb_001	1	bombs_middle	500 lb LDGP Mk 82 bomb	Bombs	240.9	240.9
f_15c_golden_eagle	F-15C Golden Eagle	2	us_500lb_mk_82_ldgp_snakeye_slot2	bombs	gameData/Weapons/BombGuns/us_500lb_mk_82_ldgp_snakeye.blk	bomb_2000lb_001	1	bombs_middle_high_drag	500 lb Mk 82 Snakeye high-drag tail fin retarded bomb	Bombs	254	254
f_15c_golden_eagle	F-15C Golden Eagle	2	mer_mk82_x6_slot2	bombs	gameData/Weapons/containers/mer_us_500lb_mk_82_x6.blk	mer_001	1	bombs_middle_group_x6	500 lb LDGP Mk 82 bomb x6	Bombs	1445.4	1445.4
f_15c_golden_eagle	F-15C Golden Eagle	2	mer_mk82_x6_snakeye_slot2	bombs	gameData/Weapons/containers/mer_us_500lb_mk_82_x6_snakeye.blk	mer_001	1	bombs_middle_high_drag_group_x6	500 lb Mk 82 Snakeye high-drag tail fin retarded bomb x6	Bombs	1524	1524
f_15c_golden_eagle	F-15C Golden Eagle	2	us_mk84_slot2	bombs	gameData/Weapons/BombGuns/us_2000lb_mk_84_ldgp.blk	us_2000lb_gbu_8_001	1	bombs_heavy_middle	2000 lb LDGP Mk 84 bomb	Bombs	893.6	893.6
f_15c_golden_eagle	F-15C Golden Eagle	2	us_2000lb_gbu_8_slot2	guided bombs	gameData/Weapons/BombGuns/us_2000lb_gbu_8_hobos.blk	us_2000lb_gbu_8_001	1	guided_bomb_green	GBU-8	Guided Bombs	1027	1027
f_15c_golden_eagle	F-15C Golden Eagle	2	ter_us_blu_27_slot2	bombs	gameData/Weapons/containers/ter_us_blu_27.blk	mer_001	1	napalm_large_group_x3	BLU-27/B incendiary bomb x3	Bombs	1204.2	1204.2
f_15c_golden_eagle	F-15C Golden Eagle	2	us_gbu_38_slot2	guided bombs	gameData/Weapons/BombGuns/us_500lb_gbu38_usaf.blk	bomb_2000lb_001	1	guided_bomb_middle_jdam	GBU-38 JDAM guided bomb	Guided Bombs	253.1	253.1
f_15c_golden_eagle	F-15C Golden Eagle	2	us_gbu_31_slot2	guided bombs	gameData/Weapons/BombGuns/us_2000lb_gbu31_usaf.blk	us_2000lb_gbu_8_001	1	guided_bomb_heavy_middle_jdam	GBU-31 JDAM guided bomb	Guided Bombs	893.6	893.6
f_15c_golden_eagle	F-15C Golden Eagle	2	us_gbu_62_slot2	guided bombs	gameData/Weapons/BombGuns/us_500lb_gbu_62_jdam_er.blk	bomb_2000lb_001	1	glide_guided_bomb_middle_jdam	GBU-62 JDAM-ER guided bomb	Guided Bombs	289.72	289.72
f_15c_golden_eagle	F-15C Golden Eagle	2	us_gbu_64_slot2	guided bombs	gameData/Weapons/BombGuns/us_2000lb_gbu_64_jdam_er.blk	us_2000lb_gbu_8_001	1	glide_guided_bomb_heavy_middle_jdam	GBU-64 JDAM-ER guided bomb	Guided Bombs	987	987
f_15c_golden_eagle	F-15C Golden Eagle	2	us_gbu_39_slot2	guided bombs	gameData/Weapons/containers/bru_61_bomb_pylon_gbu_39_x4.blk	mer_001	1	glide_guided_bomb_small_jdam_group_x4	GBU-39/B (SDB I) guided bomb x4	Guided Bombs	486.252	486.252
f_15c_golden_eagle	F-15C Golden Eagle	2	us_gbu_53_slot2	guided bombs	gameData/Weapons/containers/bru_61_bomb_pylon_gbu_53_x4.blk	mer_001	1	glide_guided_bomb_small_spice_group_x4	GBU-53 (SDB II) guided bomb x4	Guided Bombs	370.131	370.131
f_15c_golden_eagle	F-15C Golden Eagle	2	us_gbu_12_slot2	guided bombs	gameData/Weapons/BombGuns/us_gbu_12_paveway_2.blk	us_2000lb_gbu_8_001	1	guided_bomb_middle_laser	GBU-12 Paveway II guided bomb	Guided Bombs	277.14	277.14
f_15c_golden_eagle	F-15C Golden Eagle	2	us_gbu_10_slot2	guided bombs	gameData/Weapons/BombGuns/us_gbu_10_paveway_2.blk	us_2000lb_gbu_8_001	1	guided_bomb_small_laser	GBU-10 Paveway II guided bomb	Guided Bombs	943.926	943.926
f_15c_golden_eagle	F-15C Golden Eagle	2	us_gbu_24_slot2	guided bombs	gameData/Weapons/BombGuns/us_2000lb_gbu_24.blk	us_2000lb_gbu_8_001	1	guided_bomb_heavy_middle_laser	GBU-24 Paveway III guided bomb	Guided Bombs	1079.55	1079.55
f_15c_golden_eagle	F-15C Golden Eagle	2	us_apkws_m151	atgm	gameData/Weapons/containers/ter_lau_131aa_olive_us_apkws_m151.blk	mer_001	1	nar_he_small_group_x3	AGR-20A (APKWS II M151) missiles x7 x3	Air-to-Ground Missiles	433.8	433.8
f_15c_golden_eagle	F-15C Golden Eagle	2	us_apkws_m282	atgm	gameData/Weapons/containers/ter_lau_131aa_olive_us_apkws_m282.blk	mer_001	1	nar_small_group_3	AGR-20B (APKWS II M282) missiles x7 x3	Air-to-Ground Missiles	481.512	481.512
f_15c_golden_eagle	F-15C Golden Eagle	3	aim_9l_slot3	aam	gameData/Weapons/rocketGuns/us_aim9l_sidewinder.blk	aim_9_002	1	missile_type_b_air_to_air	AIM-9L Sidewinder air-to-air missiles	Air-to-Air Missiles	84.46	84.46
f_15c_golden_eagle	F-15C Golden Eagle	3	aim_9m_slot3	aam	gameData/Weapons/rocketGuns/us_aim9m_sidewinder.blk	aim_9_002	1	missile_type_f_air_to_air	AIM-9M Sidewinder air-to-air missiles	Air-to-Air Missiles	84.46	84.46
f_15c_golden_eagle	F-15C Golden Eagle	3	aim_120a_slot3_default	aam	gameData/Weapons/rocketGuns/us_aim_120a_default.blk	aim_9_002	1	missile_type_f_air_to_air_midrange	AIM-120A AMRAAM air-to-air missiles	Air-to-Air Missiles	147.87	147.87
f_15c_golden_eagle	F-15C Golden Eagle	3	aim_120c_slot3_default	aam	gameData/Weapons/rocketGuns/us_aim_120c_5_default.blk	aim_9_002	1	missile_type_s_air_to_air_midrange	AIM-120C-5 AMRAAM air-to-air missiles	Air-to-Air Missiles	161.479	161.479
f_15c_golden_eagle	F-15C Golden Eagle	3	aim_120d_slot3_default	aam	gameData/Weapons/rocketGuns/us_aim_120d_default.blk	aim_9_002	1	missile_type_c_air_to_air_midrange	AIM-120D AMRAAM air-to-air missiles	Air-to-Air Missiles	162.386	162.386
f_15c_golden_eagle	F-15C Golden Eagle	4	aim_7m_slot4	aam	gameData/Weapons/rocketGuns/us_aim7m_sparrow_f_15.blk	aim_7e_003	1	missile_air_to_air_midrange_special	AIM-7M Sparrow air-to-air missiles	Air-to-Air Missiles	231.33	231.33
f_15c_golden_eagle	F-15C Golden Eagle	4	aim_7m_tank_slot4	aam	gameData/Weapons/rocketGuns/us_aim7m_sparrow_f_15.blk	aim_7e_007	1	ptb_fuse_missile_type_b_air_to_air_midrange	AIM-7M Sparrow air-to-air missiles	Air-to-Air Missiles	231.33	231.33
f_15c_golden_eagle	F-15C Golden Eagle	4	aim_120a_slot4	aam	gameData/Weapons/rocketGuns/us_aim_120a.blk	aim_7e_003	1	missile_type_f_air_to_air_midrange	AIM-120A AMRAAM air-to-air missiles	Air-to-Air Missiles	147.87	147.87
f_15c_golden_eagle	F-15C Golden Eagle	4	aim_120a_tank_slot4	aam	gameData/Weapons/rocketGuns/us_aim_120a.blk	aim_7e_007	1	ptb_fuse_missile_type_f_air_to_air_midrange	AIM-120A AMRAAM air-to-air missiles	Air-to-Air Missiles	147.87	147.87
f_15c_golden_eagle	F-15C Golden Eagle	4	aim_120c_slot4	aam	gameData/Weapons/rocketGuns/us_aim_120c_5.blk	aim_7e_003	1	missile_type_s_air_to_air_midrange	AIM-120C-5 AMRAAM air-to-air missiles	Air-to-Air Missiles	161.479	161.479
f_15c_golden_eagle	F-15C Golden Eagle	4	aim_120d_slot4	aam	gameData/Weapons/rocketGuns/us_aim_120d.blk	aim_7e_003	1	missile_type_c_air_to_air_midrange	AIM-120D AMRAAM air-to-air missiles	Air-to-Air Missiles	162.386	162.386
f_15c_golden_eagle	F-15C Golden Eagle	4	aim_120a_tank_slot4	aam	gameData/Weapons/rocketGuns/us_aim_120a.blk	aim_7e_007	1	ptb_fuse_missile_type_f_air_to_air_midrange	AIM-120A AMRAAM air-to-air missiles	Air-to-Air Missiles	147.87	147.87
f_15c_golden_eagle	F-15C Golden Eagle	4	aim_120c_tank_slot4	aam	gameData/Weapons/rocketGuns/us_aim_120c_5.blk	aim_7e_007	1	ptb_fuse_missile_type_s_air_to_air_midrange	AIM-120C-5 AMRAAM air-to-air missiles	Air-to-Air Missiles	161.479	161.479
f_15c_golden_eagle	F-15C Golden Eagle	4	aim_120d_tank_slot4	aam	gameData/Weapons/rocketGuns/us_aim_120d.blk	aim_7e_007	1	ptb_fuse_missile_type_c_air_to_air_midrange	AIM-120D AMRAAM air-to-air missiles	Air-to-Air Missiles	162.386	162.386
f_15c_golden_eagle	F-15C Golden Eagle	5	aim_7m_slot5	aam	gameData/Weapons/rocketGuns/us_aim7m_sparrow_f_15.blk	aim_7e_001	1	missile_air_to_air_midrange_special	AIM-7M Sparrow air-to-air missiles	Air-to-Air Missiles	231.33	231.33
f_15c_golden_eagle	F-15C Golden Eagle	5	aim_7m_tank_slot5	aam	gameData/Weapons/rocketGuns/us_aim7m_sparrow_f_15.blk	aim_7e_005	1	ptb_fuse_missile_type_b_air_to_air_midrange	AIM-7M Sparrow air-to-air missiles	Air-to-Air Missiles	231.33	231.33
f_15c_golden_eagle	F-15C Golden Eagle	5	aim_120a_slot5	aam	gameData/Weapons/rocketGuns/us_aim_120a.blk	aim_7e_001	1	missile_type_f_air_to_air_midrange	AIM-120A AMRAAM air-to-air missiles	Air-to-Air Missiles	147.87	147.87
f_15c_golden_eagle	F-15C Golden Eagle	5	aim_120c_slot5	aam	gameData/Weapons/rocketGuns/us_aim_120c_5.blk	aim_7e_001	1	missile_type_s_air_to_air_midrange	AIM-120C-5 AMRAAM air-to-air missiles	Air-to-Air Missiles	161.479	161.479
f_15c_golden_eagle	F-15C Golden Eagle	5	aim_120d_slot5	aam	gameData/Weapons/rocketGuns/us_aim_120d.blk	aim_7e_001	1	missile_type_c_air_to_air_midrange	AIM-120D AMRAAM air-to-air missiles	Air-to-Air Missiles	162.386	162.386
f_15c_golden_eagle	F-15C Golden Eagle	5	aim_120a_tank_slot5	aam	gameData/Weapons/rocketGuns/us_aim_120a.blk	aim_7e_005	1	ptb_fuse_missile_type_f_air_to_air_midrange	AIM-120A AMRAAM air-to-air missiles	Air-to-Air Missiles	147.87	147.87
f_15c_golden_eagle	F-15C Golden Eagle	5	aim_120c_tank_slot5	aam	gameData/Weapons/rocketGuns/us_aim_120c_5.blk	aim_7e_005	1	ptb_fuse_missile_type_s_air_to_air_midrange	AIM-120C-5 AMRAAM air-to-air missiles	Air-to-Air Missiles	161.479	161.479
f_15c_golden_eagle	F-15C Golden Eagle	5	aim_120d_tank_slot5	aam	gameData/Weapons/rocketGuns/us_aim_120d.blk	aim_7e_005	1	ptb_fuse_missile_type_c_air_to_air_midrange	AIM-120D AMRAAM air-to-air missiles	Air-to-Air Missiles	162.386	162.386
f_15c_golden_eagle	F-15C Golden Eagle	6	mer_mk81_x6_slot6	bombs	gameData/Weapons/bombguns/us_250lb_mk_81_ldgp.blk	250lb_mk_81_001	6	bombs_small_group_x6	250 lb LDGP Mk 81 bomb	Bombs	117.9	707.4
f_15c_golden_eagle	F-15C Golden Eagle	6	mer_mk81_x6_snakeye_slot6	bombs	gameData/Weapons/bombguns/us_250lb_mk_81_ldgp_snakeye.blk	250lb_mk_81_001	6	bombs_small_high_drag_group_x6	250 lb Mk 81 Snakeye high-drag tail fin retarded bomb	Bombs	138.3	829.8
f_15c_golden_eagle	F-15C Golden Eagle	7	us_500lb_mk_82_ldgp_slot7	bombs	gameData/Weapons/BombGuns/us_500lb_mk_82_ldgp.blk	bomb_2000lb_002	1	bombs_middle	500 lb LDGP Mk 82 bomb	Bombs	240.9	240.9
f_15c_golden_eagle	F-15C Golden Eagle	7	us_500lb_mk_82_ldgp_snakeye_slot7	bombs	gameData/Weapons/BombGuns/us_500lb_mk_82_ldgp_snakeye.blk	bomb_2000lb_002	1	bombs_middle_high_drag	500 lb Mk 82 Snakeye high-drag tail fin retarded bomb	Bombs	254	254
f_15c_golden_eagle	F-15C Golden Eagle	7	mer_mk82_x6_slot7	bombs	gameData/Weapons/containers/mer_us_500lb_mk_82_x6.blk	mer_002	1	bombs_middle_group_x6	500 lb LDGP Mk 82 bomb x6	Bombs	1445.4	1445.4
f_15c_golden_eagle	F-15C Golden Eagle	7	mer_mk82_x6_snakeye_slot7	bombs	gameData/Weapons/containers/mer_us_500lb_mk_82_x6_snakeye.blk	mer_002	1	bombs_middle_high_drag_group_x6	500 lb Mk 82 Snakeye high-drag tail fin retarded bomb x6	Bombs	1524	1524
f_15c_golden_eagle	F-15C Golden Eagle	7	us_mk84_slot7	bombs	gameData/Weapons/BombGuns/us_2000lb_mk_84_ldgp.blk	us_2000lb_gbu_8_002	1	bombs_heavy_middle	2000 lb LDGP Mk 84 bomb	Bombs	893.6	893.6
f_15c_golden_eagle	F-15C Golden Eagle	7	us_2000lb_gbu_8_slot7	guided bombs	gameData/Weapons/BombGuns/us_2000lb_gbu_8_hobos.blk	us_2000lb_gbu_8_002	1	guided_bomb_green	GBU-8	Guided Bombs	1027	1027
f_15c_golden_eagle	F-15C Golden Eagle	7	ter_us_blu_27_slot7	bombs	gameData/Weapons/containers/ter_us_blu_27.blk	mer_002	1	napalm_large_group_x3	BLU-27/B incendiary bomb x3	Bombs	1204.2	1204.2
f_15c_golden_eagle	F-15C Golden Eagle	7	us_gbu_38_slot7	guided bombs	gameData/Weapons/BombGuns/us_500lb_gbu38_usaf.blk	us_2000lb_gbu_8_002	1	guided_bomb_middle_jdam	GBU-38 JDAM guided bomb	Guided Bombs	253.1	253.1
f_15c_golden_eagle	F-15C Golden Eagle	7	us_gbu_31_slot7	guided bombs	gameData/Weapons/BombGuns/us_2000lb_gbu31_usaf.blk	us_2000lb_gbu_8_002	1	guided_bomb_heavy_middle_jdam	GBU-31 JDAM guided bomb	Guided Bombs	893.6	893.6
f_15c_golden_eagle	F-15C Golden Eagle	7	us_gbu_62_slot7	guided bombs	gameData/Weapons/BombGuns/us_500lb_gbu_62_jdam_er.blk	us_2000lb_gbu_8_002	1	glide_guided_bomb_middle_jdam	GBU-62 JDAM-ER guided bomb	Guided Bombs	289.72	289.72
f_15c_golden_eagle	F-15C Golden Eagle	7	us_gbu_64_slot7	guided bombs	gameData/Weapons/BombGuns/us_2000lb_gbu_64_jdam_er.blk	us_2000lb_gbu_8_002	1	glide_guided_bomb_heavy_middle_jdam	GBU-64 JDAM-ER guided bomb	Guided Bombs	987	987
f_15c_golden_eagle	F-15C Golden Eagle	7	sniper	targetingPod	gameData/Weapons/equipment/us_sniper_atp_targeting_pod.blk	optic2_turret	1	flir_container	Sniper targeting pod	Targeting & Sensor Pods	202	202
f_15c_golden_eagle	F-15C Golden Eagle	8	mer_mk81_x6_slot8	bombs	gameData/Weapons/bombguns/us_250lb_mk_81_ldgp.blk	250lb_mk_81_003	6	bombs_small_group_x6	250 lb LDGP Mk 81 bomb	Bombs	117.9	707.4
f_15c_golden_eagle	F-15C Golden Eagle	8	mer_mk81_x6_snakeye_slot8	bombs	gameData/Weapons/bombguns/us_250lb_mk_81_ldgp_snakeye.blk	250lb_mk_81_003	6	bombs_small_high_drag_group_x6	250 lb Mk 81 Snakeye high-drag tail fin retarded bomb	Bombs	138.3	829.8
f_15c_golden_eagle	F-15C Golden Eagle	9	aim_7m_slot9	aam	gameData/Weapons/rocketGuns/us_aim7m_sparrow_f_15.blk	aim_7e_002	1	missile_air_to_air_midrange_special	AIM-7M Sparrow air-to-air missiles	Air-to-Air Missiles	231.33	231.33
f_15c_golden_eagle	F-15C Golden Eagle	9	aim_7m_tank_slot9	aam	gameData/Weapons/rocketGuns/us_aim7m_sparrow_f_15.blk	aim_7e_006	1	ptb_fuse_missile_type_b_air_to_air_midrange	AIM-7M Sparrow air-to-air missiles	Air-to-Air Missiles	231.33	231.33
f_15c_golden_eagle	F-15C Golden Eagle	9	aim_120a_slot9	aam	gameData/Weapons/rocketGuns/us_aim_120a.blk	aim_7e_002	1	missile_type_f_air_to_air_midrange	AIM-120A AMRAAM air-to-air missiles	Air-to-Air Missiles	147.87	147.87
f_15c_golden_eagle	F-15C Golden Eagle	9	aim_120c_slot9	aam	gameData/Weapons/rocketGuns/us_aim_120c_5.blk	aim_7e_002	1	missile_type_s_air_to_air_midrange	AIM-120C-5 AMRAAM air-to-air missiles	Air-to-Air Missiles	161.479	161.479
f_15c_golden_eagle	F-15C Golden Eagle	9	aim_120d_slot9	aam	gameData/Weapons/rocketGuns/us_aim_120d.blk	aim_7e_002	1	missile_type_c_air_to_air_midrange	AIM-120D AMRAAM air-to-air missiles	Air-to-Air Missiles	162.386	162.386
f_15c_golden_eagle	F-15C Golden Eagle	9	aim_120a_tank_slot9	aam	gameData/Weapons/rocketGuns/us_aim_120a.blk	aim_7e_006	1	ptb_fuse_missile_type_f_air_to_air_midrange	AIM-120A AMRAAM air-to-air missiles	Air-to-Air Missiles	147.87	147.87
f_15c_golden_eagle	F-15C Golden Eagle	9	aim_120c_tank_slot9	aam	gameData/Weapons/rocketGuns/us_aim_120c_5.blk	aim_7e_006	1	ptb_fuse_missile_type_s_air_to_air_midrange	AIM-120C-5 AMRAAM air-to-air missiles	Air-to-Air Missiles	161.479	161.479
f_15c_golden_eagle	F-15C Golden Eagle	9	aim_120d_tank_slot9	aam	gameData/Weapons/rocketGuns/us_aim_120d.blk	aim_7e_006	1	ptb_fuse_missile_type_c_air_to_air_midrange	AIM-120D AMRAAM air-to-air missiles	Air-to-Air Missiles	162.386	162.386
f_15c_golden_eagle	F-15C Golden Eagle	10	aim_7m_slot10	aam	gameData/Weapons/rocketGuns/us_aim7m_sparrow_f_15.blk	aim_7e_004	1	missile_air_to_air_midrange_special	AIM-7M Sparrow air-to-air missiles	Air-to-Air Missiles	231.33	231.33
f_15c_golden_eagle	F-15C Golden Eagle	10	aim_7m_tank_slot10	aam	gameData/Weapons/rocketGuns/us_aim7m_sparrow_f_15.blk	aim_7e_008	1	ptb_fuse_missile_type_b_air_to_air_midrange	AIM-7M Sparrow air-to-air missiles	Air-to-Air Missiles	231.33	231.33
f_15c_golden_eagle	F-15C Golden Eagle	10	aim_120a_slot10	aam	gameData/Weapons/rocketGuns/us_aim_120a.blk	aim_7e_004	1	missile_type_f_air_to_air_midrange	AIM-120A AMRAAM air-to-air missiles	Air-to-Air Missiles	147.87	147.87
f_15c_golden_eagle	F-15C Golden Eagle	10	aim_120c_slot10	aam	gameData/Weapons/rocketGuns/us_aim_120c_5.blk	aim_7e_004	1	missile_type_s_air_to_air_midrange	AIM-120C-5 AMRAAM air-to-air missiles	Air-to-Air Missiles	161.479	161.479
f_15c_golden_eagle	F-15C Golden Eagle	10	aim_120d_slot10	aam	gameData/Weapons/rocketGuns/us_aim_120d.blk	aim_7e_004	1	missile_type_c_air_to_air_midrange	AIM-120D AMRAAM air-to-air missiles	Air-to-Air Missiles	162.386	162.386
f_15c_golden_eagle	F-15C Golden Eagle	10	aim_120a_tank_slot10	aam	gameData/Weapons/rocketGuns/us_aim_120a.blk	aim_7e_008	1	ptb_fuse_missile_type_f_air_to_air_midrange	AIM-120A AMRAAM air-to-air missiles	Air-to-Air Missiles	147.87	147.87
f_15c_golden_eagle	F-15C Golden Eagle	10	aim_120c_tank_slot10	aam	gameData/Weapons/rocketGuns/us_aim_120c_5.blk	aim_7e_008	1	ptb_fuse_missile_type_s_air_to_air_midrange	AIM-120C-5 AMRAAM air-to-air missiles	Air-to-Air Missiles	161.479	161.479
f_15c_golden_eagle	F-15C Golden Eagle	10	aim_120d_tank_slot10	aam	gameData/Weapons/rocketGuns/us_aim_120d.blk	aim_7e_008	1	ptb_fuse_missile_type_c_air_to_air_midrange	AIM-120D AMRAAM air-to-air missiles	Air-to-Air Missiles	162.386	162.386
f_15c_golden_eagle	F-15C Golden Eagle	11	aim_9l_slot11	aam	gameData/Weapons/rocketGuns/us_aim9l_sidewinder.blk	aim_9_003	1	missile_type_b_air_to_air	AIM-9L Sidewinder air-to-air missiles	Air-to-Air Missiles	84.46	84.46
f_15c_golden_eagle	F-15C Golden Eagle	11	aim_9m_slot11	aam	gameData/Weapons/rocketGuns/us_aim9m_sidewinder.blk	aim_9_003	1	missile_type_f_air_to_air	AIM-9M Sidewinder air-to-air missiles	Air-to-Air Missiles	84.46	84.46
f_15c_golden_eagle	F-15C Golden Eagle	11	aim_120a_slot11_default	aam	gameData/Weapons/rocketGuns/us_aim_120a_default.blk	aim_9_003	1	missile_type_f_air_to_air_midrange	AIM-120A AMRAAM air-to-air missiles	Air-to-Air Missiles	147.87	147.87
f_15c_golden_eagle	F-15C Golden Eagle	11	aim_120c_slot11_default	aam	gameData/Weapons/rocketGuns/us_aim_120c_5_default.blk	aim_9_003	1	missile_type_s_air_to_air_midrange	AIM-120C-5 AMRAAM air-to-air missiles	Air-to-Air Missiles	161.479	161.479
f_15c_golden_eagle	F-15C Golden Eagle	11	aim_120d_slot11_default	aam	gameData/Weapons/rocketGuns/us_aim_120d_default.blk	aim_9_003	1	missile_type_c_air_to_air_midrange	AIM-120D AMRAAM air-to-air missiles	Air-to-Air Missiles	162.386	162.386
f_15c_golden_eagle	F-15C Golden Eagle	12	aim_120c_x2_slot12	aam	gameData/Weapons/containers/us_f_15_aim_120_adapter_x2_aim_120c.blk	bomb_2000lb_003	1	missile_type_s_air_to_air_midrange_group	AIM-120C-5 AMRAAM air-to-air missiles x2	Air-to-Air Missiles	341.158	341.158
f_15c_golden_eagle	F-15C Golden Eagle	12	aim_120d_x2_slot12	aam	gameData/Weapons/containers/us_f_15_aim_120_adapter_x2_aim_120d.blk	bomb_2000lb_003	1	missile_type_c_air_to_air_midrange_group	AIM-120D AMRAAM air-to-air missiles x2	Air-to-Air Missiles	342.972	342.972
f_15c_golden_eagle	F-15C Golden Eagle	12	us_500lb_mk_82_ldgp_slot12	bombs	gameData/Weapons/BombGuns/us_500lb_mk_82_ldgp.blk	bomb_2000lb_003	1	bombs_middle	500 lb LDGP Mk 82 bomb	Bombs	240.9	240.9
f_15c_golden_eagle	F-15C Golden Eagle	12	us_500lb_mk_82_ldgp_snakeye_slot12	bombs	gameData/Weapons/BombGuns/us_500lb_mk_82_ldgp_snakeye.blk	bomb_2000lb_003	1	bombs_middle_high_drag	500 lb Mk 82 Snakeye high-drag tail fin retarded bomb	Bombs	254	254
f_15c_golden_eagle	F-15C Golden Eagle	12	mer_mk82_x6_slot12	bombs	gameData/Weapons/containers/mer_us_500lb_mk_82_x6.blk	mer_003	1	bombs_middle_group_x6	500 lb LDGP Mk 82 bomb x6	Bombs	1445.4	1445.4
f_15c_golden_eagle	F-15C Golden Eagle	12	mer_mk82_x6_snakeye_slot12	bombs	gameData/Weapons/containers/mer_us_500lb_mk_82_x6_snakeye.blk	mer_003	1	bombs_middle_high_drag_group_x6	500 lb Mk 82 Snakeye high-drag tail fin retarded bomb x6	Bombs	1524	1524
f_15c_golden_eagle	F-15C Golden Eagle	12	us_mk84_slot12	bombs	gameData/Weapons/BombGuns/us_2000lb_mk_84_ldgp.blk	us_2000lb_gbu_8_003	1	bombs_heavy_middle	2000 lb LDGP Mk 84 bomb	Bombs	893.6	893.6
f_15c_golden_eagle	F-15C Golden Eagle	12	us_2000lb_gbu_8_slot12	guided bombs	gameData/Weapons/BombGuns/us_2000lb_gbu_8_hobos.blk	us_2000lb_gbu_8_003	1	guided_bomb_green	GBU-8	Guided Bombs	1027	1027
f_15c_golden_eagle	F-15C Golden Eagle	12	ter_us_blu_27_slot12	bombs	gameData/Weapons/containers/ter_us_blu_27.blk	mer_003	1	napalm_large_group_x3	BLU-27/B incendiary bomb x3	Bombs	1204.2	1204.2
f_15c_golden_eagle	F-15C Golden Eagle	12	us_gbu_38_slot12	guided bombs	gameData/Weapons/BombGuns/us_500lb_gbu38_usaf.blk	bomb_2000lb_003	1	guided_bomb_middle_jdam	GBU-38 JDAM guided bomb	Guided Bombs	253.1	253.1
f_15c_golden_eagle	F-15C Golden Eagle	12	us_gbu_31_slot12	guided bombs	gameData/Weapons/BombGuns/us_2000lb_gbu31_usaf.blk	us_2000lb_gbu_8_003	1	guided_bomb_heavy_middle_jdam	GBU-31 JDAM guided bomb	Guided Bombs	893.6	893.6
f_15c_golden_eagle	F-15C Golden Eagle	12	us_gbu_62_slot12	guided bombs	gameData/Weapons/BombGuns/us_500lb_gbu_62_jdam_er.blk	bomb_2000lb_003	1	glide_guided_bomb_middle_jdam	GBU-62 JDAM-ER guided bomb	Guided Bombs	289.72	289.72
f_15c_golden_eagle	F-15C Golden Eagle	12	us_gbu_64_slot12	guided bombs	gameData/Weapons/BombGuns/us_2000lb_gbu_64_jdam_er.blk	us_2000lb_gbu_8_003	1	glide_guided_bomb_heavy_middle_jdam	GBU-64 JDAM-ER guided bomb	Guided Bombs	987	987
f_15c_golden_eagle	F-15C Golden Eagle	12	us_gbu_39_slot12	guided bombs	gameData/Weapons/containers/bru_61_bomb_pylon_gbu_39_x4.blk	mer_003	1	glide_guided_bomb_small_jdam_group_x4	GBU-39/B (SDB I) guided bomb x4	Guided Bombs	486.252	486.252
f_15c_golden_eagle	F-15C Golden Eagle	12	us_gbu_53_slot12	guided bombs	gameData/Weapons/containers/bru_61_bomb_pylon_gbu_53_x4.blk	mer_003	1	glide_guided_bomb_small_spice_group_x4	GBU-53 (SDB II) guided bomb x4	Guided Bombs	370.131	370.131
f_15c_golden_eagle	F-15C Golden Eagle	12	us_gbu_12_slot12	guided bombs	gameData/Weapons/BombGuns/us_gbu_12_paveway_2.blk	us_2000lb_gbu_8_003	1	guided_bomb_middle_laser	GBU-12 Paveway II guided bomb	Guided Bombs	277.14	277.14
f_15c_golden_eagle	F-15C Golden Eagle	12	us_gbu_10_slot12	guided bombs	gameData/Weapons/BombGuns/us_gbu_10_paveway_2.blk	us_2000lb_gbu_8_003	1	guided_bomb_small_laser	GBU-10 Paveway II guided bomb	Guided Bombs	943.926	943.926
f_15c_golden_eagle	F-15C Golden Eagle	12	us_gbu_24_slot12	guided bombs	gameData/Weapons/BombGuns/us_2000lb_gbu_24.blk	us_2000lb_gbu_8_003	1	guided_bomb_heavy_middle_laser	GBU-24 Paveway III guided bomb	Guided Bombs	1079.55	1079.55
f_15c_golden_eagle	F-15C Golden Eagle	12	us_apkws_m151	atgm	gameData/Weapons/containers/ter_lau_131aa_olive_us_apkws_m151.blk	mer_003	1	nar_he_small_group_x3	AGR-20A (APKWS II M151) missiles x7 x3	Air-to-Ground Missiles	433.8	433.8
f_15c_golden_eagle	F-15C Golden Eagle	12	us_apkws_m282	atgm	gameData/Weapons/containers/ter_lau_131aa_olive_us_apkws_m282.blk	mer_003	1	nar_small_group_3	AGR-20B (APKWS II M282) missiles x7 x3	Air-to-Ground Missiles	481.512	481.512
f_15c_golden_eagle	F-15C Golden Eagle	13	aim_9l_default	aam	gameData/Weapons/rocketGuns/us_aim9l_sidewinder_default.blk	aim_9_004	1	missile_type_b_air_to_air	AIM-9L Sidewinder air-to-air missiles	Air-to-Air Missiles	84.46	84.46
