gamedata/weapons/navalmodels_weapons/40mm_l70_bofors_early_breda_naval_user_cannon.blk	40mm l70 bofors early breda
gamedata/weapons/navalmodels_weapons/40mm_l70_bofors_mel58_naval_user_cannon.blk	40mm l70 bofors mel58
gamedata/weapons/navalmodels_weapons/40mm_l70_bofors_model48_naval_user_cannon.blk	40mm l70 bofors model48
gamedata/weapons/navalmodels_weapons/40mm_l70_bofors_oto_breda_naval_user_cannon.blk	40mm l70 bofors oto breda
gamedata/weapons/navalmodels_weapons/40mm_qf_bofors_mk5_twin_naval_user_cannon.blk	40mm qf bofors mk5 twin
gamedata/weapons/navalmodels_weapons/40mm_qf_bofors_mk7_single_naval_user_cannon.blk	40mm qf bofors mk7 single
gamedata/weapons/navalmodels_weapons/40mm_qf_bofors_staag_mk2_twin_naval_user_cannon.blk	40mm qf bofors staag mk2 twin
gamedata/weapons/navalmodels_weapons/410mm_45_type_3_mod_naval_user_cannon.blk	410mm 45 type 3 mod
gamedata/weapons/navalmodels_weapons/410mm_45_type_3_naval_user_cannon.blk	410mm 45 type 3
gamedata/weapons/navalmodels_weapons/45mm_46_21k_naval_user_cannon.blk	45mm 46 21k
gamedata/weapons/navalmodels_weapons/45mm_68_21km_naval_user_cannon.blk	45mm 68 21km
gamedata/weapons/navalmodels_weapons/45mm_89_sm_20_zif_naval_user_cannon.blk	45mm 89 sm 20 zif
gamedata/weapons/navalmodels_weapons/45mm_89_sm_21_zif_naval_user_cannon.blk	45mm 89 sm 21 zif
gamedata/weapons/navalmodels_weapons/460mm_45_type_94_naval_user_cannon.blk	460mm 45 type 94
gamedata/weapons/navalmodels_weapons/47mm_qf3pdr_hotchkiss_naval_user_cannon.blk	47mm qf3pdr hotchkiss
gamedata/weapons/navalmodels_weapons/52mm_55_skl55_naval_user_cannon.blk	52mm 55 skl55
gamedata/weapons/navalmodels_weapons/55mm_77_gerat_58_naval_user_cannon.blk	55mm 77 gerat 58
gamedata/weapons/navalmodels_weapons/57mm_43_6pdr_7cwt_qf_mk2a_naval_user_cannon.blk	57mm 43 6pdr 7cwt qf mk2a
gamedata/weapons/navalmodels_weapons/57mm_50_6pdr_7cwt_mk5_naval_user_cannon.blk	57mm 50 6pdr 7cwt mk5
gamedata/weapons/navalmodels_weapons/57mm_60_mle1951_naval_user_cannon.blk	57mm 60 mle1951
gamedata/weapons/navalmodels_weapons/57mm_ak_157_naval_user_cannon.blk	57mm ak 157
gamedata/weapons/navalmodels_weapons/57mm_ak_725_naval_user_cannon.blk	57mm ak 725
gamedata/weapons/navalmodels_weapons/57mm_type_97_1937_naval_user_cannon.blk	57mm type 97 1937
gamedata/weapons/navalmodels_weapons/63mm_38_obr1916_naval_user_cannon.blk	63mm 38 obr1916
gamedata/weapons/navalmodels_weapons/65mm_50_m1902_naval_user_cannon.blk	65mm 50 m1902
gamedata/weapons/navalmodels_weapons/65mm_64_ansaldo_terni_mod_1939_naval_user_cannon.blk	65mm 64 ansaldo terni mod 1939
gamedata/weapons/navalmodels_weapons/75mm_35_model_1897_naval_user_cannon.blk	75mm 35 model 1897
gamedata/weapons/navalmodels_weapons/75mm_35_model_1925_naval_user_cannon.blk	75mm 35 model 1925
gamedata/weapons/navalmodels_weapons/75mm_50_model_1922_aa_naval_user_cannon.blk	75mm 50 model 1922 aa
gamedata/weapons/navalmodels_weapons/75mm_50_model_1922_naval_user_cannon.blk	75mm 50 model 1922
gamedata/weapons/navalmodels_weapons/75mm_50_model_1927_aa_naval_user_cannon.blk	75mm 50 model 1927 aa
gamedata/weapons/navalmodels_weapons/75mm_type_88_aa_naval_user_cannon.blk	75mm type 88 aa
gamedata/weapons/navalmodels_weapons/76mm_1914_lender_naval_user_cannon.blk	76mm 1914 lender
gamedata/weapons/navalmodels_weapons/76mm_3_23_mk4_naval_user_cannon.blk	76mm 3 23 mk4
gamedata/weapons/navalmodels_weapons/76mm_3_40_12cwt_qf_mk5_naval_user_cannon.blk	76mm 3 40 12cwt qf mk5
gamedata/weapons/navalmodels_weapons/76mm_3_50_mk10_naval_user_cannon.blk	76mm 3 50 mk10
gamedata/weapons/navalmodels_weapons/76mm_3_50_mk10_ww1_mk11_mount_naval_user_cannon.blk	76mm 3 50 mk10 ww1 mk11 mount
gamedata/weapons/navalmodels_weapons/76mm_3_50_mk22_naval_user_cannon.blk	76mm 3 50 mk22
gamedata/weapons/navalmodels_weapons/76mm_40_41st_year_type_naval_user_cannon.blk	76mm 40 41st year type
gamedata/weapons/navalmodels_weapons/76mm_40_ansaldo_mod_1917_naval_user_cannon.blk	76mm 40 ansaldo mod 1917
gamedata/weapons/navalmodels_weapons/76mm_40_armstrong_mod_1897_1910_naval_user_cannon.blk	76mm 40 armstrong mod 1897 1910
gamedata/weapons/navalmodels_weapons/76mm_40_armstrong_mod_1897_1912_naval_user_cannon.blk	76mm 40 armstrong mod 1897 1912
gamedata/weapons/navalmodels_weapons/76mm_40_f34_naval_user_cannon.blk	76mm 40 f34
gamedata/weapons/navalmodels_weapons/76mm_40_type_88_aa_naval_user_cannon.blk	76mm 40 type 88 aa
gamedata/weapons/navalmodels_weapons/76mm_40_type_88_naval_user_cannon.blk	76mm 40 type 88
gamedata/weapons/navalmodels_weapons/76mm_45_3in_20cwt_qf_mk1_4_naval_user_cannon.blk	76mm 45 3in 20cwt qf mk1 4
gamedata/weapons/navalmodels_weapons/76mm_45_3in_20cwt_qf_mk1_naval_user_cannon.blk	76mm 45 3in 20cwt qf mk1
gamedata/weapons/navalmodels_weapons/76mm_45_schneider_mod1911_naval_user_cannon.blk	76mm 45 schneider mod1911
gamedata/weapons/navalmodels_weapons/76mm_50_3inch_12pdr_18cwt_qf_mk1_naval_user_cannon.blk	76mm 50 3inch 12pdr 18cwt qf mk1
gamedata/weapons/navalmodels_weapons/76mm_50_canet_mod1891_naval_user_cannon.blk	76mm 50 canet mod1891
gamedata/weapons/navalmodels_weapons/76mm_50_canet_obr1892_naval_user_cannon.blk	76mm 50 canet obr1892
gamedata/weapons/navalmodels_weapons/76mm_50_eu_mk33_twin_naval_user_cannon.blk	76mm 50 eu mk33 twin
gamedata/weapons/navalmodels_weapons/76mm_50_vickers_mod1909_naval_user_cannon.blk	76mm 50 vickers mod1909
gamedata/weapons/navalmodels_weapons/76mm_50cal_mk33_twin_naval_user_cannon.blk	76mm 50cal mk33 twin
gamedata/weapons/navalmodels_weapons/76mm_50cal_mk34_naval_user_cannon.blk	76mm 50cal mk34
gamedata/weapons/navalmodels_weapons/76mm_52_d56ts_naval_user_cannon.blk	76mm 52 d56ts
gamedata/weapons/navalmodels_weapons/76mm_55_34k_naval_user_cannon.blk	76mm 55 34k
gamedata/weapons/navalmodels_weapons/76mm_55_39k_naval_user_cannon.blk	76mm 55 39k
gamedata/weapons/navalmodels_weapons/76mm_60_ak_126_naval_user_cannon.blk	76mm 60 ak 126
gamedata/weapons/navalmodels_weapons/76mm_62_mmi_naval_user_cannon.blk	76mm 62 mmi
gamedata/weapons/navalmodels_weapons/76mm_62_oto_melara_compact_naval_user_cannon.blk	76mm 62 oto melara compact
gamedata/weapons/navalmodels_weapons/76mm_62_oto_melara_sr_naval_user_cannon.blk	76mm 62 oto melara sr
gamedata/weapons/navalmodels_weapons/76mm_62_smp_3_naval_user_cannon.blk	76mm 62 smp 3
gamedata/weapons/navalmodels_weapons/76mm_70_mark_37_naval_user_cannon.blk	76mm 70 mark 37
gamedata/weapons/navalmodels_weapons/76mm_70_mark_6_naval_user_cannon.blk	76mm 70 mark 6
gamedata/weapons/navalmodels_weapons/76mm_ak_726_naval_user_cannon.blk	76mm ak 726
gamedata/weapons/navalmodels_weapons/80mm_40_3rd_year_type_naval_user_cannon.blk	80mm 40 3rd year type
gamedata/weapons/navalmodels_weapons/80mm_60_type_98_naval_user_cannon.blk	80mm 60 type 98
gamedata/weapons/navalmodels_weapons/81mm_mk_2_mortar_naval_user_cannon.blk	81mm mk 2 mortar
gamedata/weapons/navalmodels_weapons/82mm_bm_37_mortar_naval_user_cannon.blk	82mm bm 37 mortar
gamedata/weapons/navalmodels_weapons/85mm_52_90k_naval_user_cannon.blk	85mm 52 90k
gamedata/weapons/navalmodels_weapons/85mm_52_92k_naval_user_cannon.blk	85mm 52 92k
gamedata/weapons/navalmodels_weapons/85mm_55_zis_s53_naval_user_cannon.blk	85mm 55 zis s53
gamedata/weapons/navalmodels_weapons/87_6mm_31_ordnance_qf_naval_user_cannon.blk	87 6mm 31 ordnance qf
gamedata/weapons/navalmodels_weapons/88mm_45_skc_30_naval_user_cannon.blk	88mm 45 skc 30
gamedata/weapons/navalmodels_weapons/88mm_45_skc_35_naval_user_cannon.blk	88mm 45 skc 35
gamedata/weapons/navalmodels_weapons/88mm_45_skl_45_mpl_c06_naval_user_cannon.blk	88mm 45 skl 45 mpl c06
gamedata/weapons/navalmodels_weapons/88mm_45_skl_45_mpl_c13_ha_naval_user_cannon.blk	88mm 45 skl 45 mpl c13 ha
gamedata/weapons/navalmodels_weapons/88mm_56_flak18_naval_user_cannon.blk	88mm 56 flak18
gamedata/weapons/navalmodels_weapons/88mm_56_flak36_naval_user_cannon.blk	88mm 56 flak36
gamedata/weapons/navalmodels_weapons/88mm_76_skc_32_naval_user_cannon.blk	88mm 76 skc 32
gamedata/weapons/navalmodels_weapons/90mm_50_ansaldo_mod_1939_naval_user_cannon.blk	90mm 50 ansaldo mod 1939
gamedata/weapons/navalmodels_weapons/90mm_50_mle_1926_naval_user_cannon.blk	90mm 50 mle 1926
