germ_pzkpfw_38t_na	ground	Pz.38(t) n.A.	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner1
germ_pzkpfw_e_100	ground	E-100	gameData/Weapons/groundModels_weapons/128mm_KwK44_user_cannon.blk	128mm KwK44 user cannon	cannon	gunner0
germ_pzkpfw_e_100	ground	E-100	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner1
germ_pzkpfw_e_100	ground	E-100	gameData/Weapons/groundModels_weapons/75mm_KwK44_L36_user_cannon.blk	75mm KwK44 L36 user cannon	cannon	gunner2
germ_pzkpfw_e_100	ground	E-100	gameData/Weapons/dummy_weapon.blk	(empty slot)	dummy	gunner4
germ_pzkpfw_e_100	ground	E-100	gameData/Weapons/groundModels_weapons/91mm_germ_smoke_mortar_launcher.blk	91mm germ smoke mortar launcher	cannon	gunner3
germ_pzkpfw_ii_ausf_c	ground	Pz.II C	gameData/Weapons/groundModels_weapons/20mm_KwK30_user_cannon.blk	20mm KwK30 user cannon	cannon	gunner0
germ_pzkpfw_ii_ausf_c	ground	Pz.II C	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner1
germ_pzkpfw_ii_ausf_c_dak	ground	Pz.II C (DAK)	gameData/Weapons/groundModels_weapons/20mm_KwK30_user_cannon.blk	20mm KwK30 user cannon	cannon	gunner0
germ_pzkpfw_ii_ausf_c_dak	ground	Pz.II C (DAK)	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner1
germ_pzkpfw_ii_ausf_c_td	ground	Pz.II C TD	gameData/Weapons/groundModels_weapons/20mm_KwK30_user_cannon.blk	20mm KwK30 user cannon	cannon	gunner0
germ_pzkpfw_ii_ausf_c_td	ground	Pz.II C TD	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner1
germ_pzkpfw_ii_ausf_f	ground	Pz.II F	gameData/Weapons/groundModels_weapons/20mm_KwK38_user_cannon.blk	20mm KwK38 user cannon	cannon	gunner0
germ_pzkpfw_ii_ausf_f	ground	Pz.II F	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner1
germ_pzkpfw_ii_ausf_h	ground	Pz.Sfl.Ic	gameData/Weapons/groundModels_weapons/50mm_PaK38_user_cannon.blk	50mm PaK38 user cannon	cannon	gunner0
germ_pzkpfw_iii_ausf_b	ground	Pz.III B	gameData/Weapons/groundModels_weapons/37mm_KwK36_user_cannon.blk	37mm KwK36 user cannon	cannon	gunner0
germ_pzkpfw_iii_ausf_b	ground	Pz.III B	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner1
germ_pzkpfw_iii_ausf_b	ground	Pz.III B	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner2
germ_pzkpfw_iii_ausf_b	ground	Pz.III B	gameData/Weapons/groundModels_weapons/66mm_germ_smoke_candle_launcher.blk	66mm germ smoke candle launcher	cannon	gunner3
germ_pzkpfw_iii_ausf_e	ground	Pz.III E	gameData/Weapons/groundModels_weapons/37mm_KwK36_user_cannon.blk	37mm KwK36 user cannon	cannon	gunner0
germ_pzkpfw_iii_ausf_e	ground	Pz.III E	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner1
germ_pzkpfw_iii_ausf_e	ground	Pz.III E	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner2
germ_pzkpfw_iii_ausf_e	ground	Pz.III E	gameData/Weapons/groundModels_weapons/66mm_germ_smoke_candle_launcher.blk	66mm germ smoke candle launcher	cannon	gunner3
germ_pzkpfw_iii_ausf_f	ground	Pz.III F	gameData/Weapons/groundModels_weapons/50mm_KwK38_user_cannon.blk	50mm KwK38 user cannon	cannon	gunner0
germ_pzkpfw_iii_ausf_f	ground	Pz.III F	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner1
germ_pzkpfw_iii_ausf_f	ground	Pz.III F	gameData/Weapons/groundModels_weapons/66mm_germ_smoke_candle_launcher.blk	66mm germ smoke candle launcher	cannon	gunner2
germ_pzkpfw_iii_ausf_j	ground	Pz.III J1	gameData/Weapons/groundModels_weapons/50mm_KwK39_user_cannon.blk	50mm KwK39 user cannon	cannon	gunner0
germ_pzkpfw_iii_ausf_j	ground	Pz.III J1	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner1
germ_pzkpfw_iii_ausf_j	ground	Pz.III J1	gameData/Weapons/groundModels_weapons/66mm_germ_smoke_candle_launcher.blk	66mm germ smoke candle launcher	cannon	gunner2
germ_pzkpfw_iii_ausf_j_l42	ground	Pz.III J	gameData/Weapons/groundModels_weapons/50mm_KwK38_user_cannon.blk	50mm KwK38 user cannon	cannon	gunner0
germ_pzkpfw_iii_ausf_j_l42	ground	Pz.III J	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner1
germ_pzkpfw_iii_ausf_j_l42	ground	Pz.III J	gameData/Weapons/groundModels_weapons/66mm_germ_smoke_candle_launcher.blk	66mm germ smoke candle launcher	cannon	gunner2
germ_pzkpfw_iii_ausf_j_td	ground	Pz.III J1 TD	gameData/Weapons/groundModels_weapons/50mm_KwK39_user_cannon.blk	50mm KwK39 user cannon	cannon	gunner0
germ_pzkpfw_iii_ausf_j_td	ground	Pz.III J1 TD	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner1
germ_pzkpfw_iii_ausf_j_td	ground	Pz.III J1 TD	gameData/Weapons/groundModels_weapons/66mm_germ_smoke_candle_launcher.blk	66mm germ smoke candle launcher	cannon	gunner2
germ_pzkpfw_iii_ausf_l	ground	Pz.III L	gameData/Weapons/groundModels_weapons/50mm_KwK39_user_cannon.blk	50mm KwK39 user cannon	cannon	gunner0
germ_pzkpfw_iii_ausf_l	ground	Pz.III L	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner1
germ_pzkpfw_iii_ausf_l_tutorial	ground	Pz.III L	gameData/Weapons/groundModels_weapons/50mm_KwK39_user_cannon.blk	50mm KwK39 user cannon	cannon	gunner0
germ_pzkpfw_iii_ausf_l_tutorial	ground	Pz.III L	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner1
germ_pzkpfw_iii_ausf_m	ground	Pz.III M	gameData/Weapons/groundModels_weapons/50mm_KwK39_user_cannon.blk	50mm KwK39 user cannon	cannon	gunner0
germ_pzkpfw_iii_ausf_m	ground	Pz.III M	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner1
germ_pzkpfw_iii_ausf_m	ground	Pz.III M	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner3
germ_pzkpfw_iii_ausf_m	ground	Pz.III M	gameData/Weapons/groundModels_weapons/91mm_germ_smoke_grenade_launcher.blk	91mm germ smoke grenade launcher	cannon	gunner2
germ_pzkpfw_iii_ausf_n	ground	Pz.III N	gameData/Weapons/groundModels_weapons/75mm_KwK37_user_cannon.blk	75mm KwK37 user cannon	cannon	gunner0
germ_pzkpfw_iii_ausf_n	ground	Pz.III N	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner1
germ_pzkpfw_iii_ausf_n	ground	Pz.III N	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner3
germ_pzkpfw_iii_ausf_n	ground	Pz.III N	gameData/Weapons/groundModels_weapons/91mm_germ_smoke_grenade_launcher.blk	91mm germ smoke grenade launcher	cannon	gunner2
germ_pzkpfw_iv_ausf_c	ground	Pz.IV C	gameData/Weapons/groundModels_weapons/75mm_KwK37_user_cannon.blk	75mm KwK37 user cannon	cannon	gunner0
germ_pzkpfw_iv_ausf_c	ground	Pz.IV C	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner1
germ_pzkpfw_iv_ausf_c	ground	Pz.IV C	gameData/Weapons/groundModels_weapons/66mm_germ_smoke_candle_launcher.blk	66mm germ smoke candle launcher	cannon	gunner2
germ_pzkpfw_iv_ausf_e	ground	Pz.IV E	gameData/Weapons/groundModels_weapons/75mm_KwK37_user_cannon.blk	75mm KwK37 user cannon	cannon	gunner0
germ_pzkpfw_iv_ausf_e	ground	Pz.IV E	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner1
germ_pzkpfw_iv_ausf_e	ground	Pz.IV E	gameData/Weapons/groundModels_weapons/66mm_germ_smoke_candle_launcher.blk	66mm germ smoke candle launcher	cannon	gunner2
germ_pzkpfw_iv_ausf_f	ground	Pz.IV F1	gameData/Weapons/groundModels_weapons/75mm_KwK37_user_cannon.blk	75mm KwK37 user cannon	cannon	gunner0
germ_pzkpfw_iv_ausf_f	ground	Pz.IV F1	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner1
germ_pzkpfw_iv_ausf_f	ground	Pz.IV F1	gameData/Weapons/groundModels_weapons/66mm_germ_smoke_candle_launcher.blk	66mm germ smoke candle launcher	cannon	gunner2
germ_pzkpfw_iv_ausf_f2	ground	Pz.IV F2	gameData/Weapons/groundModels_weapons/75mm_KwK40_L43_user_cannon.blk	75mm KwK40 L43 user cannon	cannon	gunner0
germ_pzkpfw_iv_ausf_f2	ground	Pz.IV F2	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner1
germ_pzkpfw_iv_ausf_f2	ground	Pz.IV F2	gameData/Weapons/groundModels_weapons/66mm_germ_smoke_candle_launcher.blk	66mm germ smoke candle launcher	cannon	gunner2
germ_pzkpfw_iv_ausf_g	ground	Pz.IV G	gameData/Weapons/groundModels_weapons/75mm_KwK40_L43_user_cannon.blk	75mm KwK40 L43 user cannon	cannon	gunner0
germ_pzkpfw_iv_ausf_g	ground	Pz.IV G	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner1
germ_pzkpfw_iv_ausf_g	ground	Pz.IV G	gameData/Weapons/groundModels_weapons/91mm_germ_smoke_grenade_launcher.blk	91mm germ smoke grenade launcher	cannon	gunner2
germ_pzkpfw_iv_ausf_h	ground	Pz.IV H	gameData/Weapons/groundModels_weapons/75mm_KwK40_L48_user_cannon.blk	75mm KwK40 L48 user cannon	cannon	gunner0
germ_pzkpfw_iv_ausf_h	ground	Pz.IV H	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner1
germ_pzkpfw_iv_ausf_h	ground	Pz.IV H	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner3
germ_pzkpfw_iv_ausf_j	ground	Pz.IV J	gameData/Weapons/groundModels_weapons/75mm_KwK40_L48_user_cannon.blk	75mm KwK40 L48 user cannon	cannon	gunner0
germ_pzkpfw_iv_ausf_j	ground	Pz.IV J	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner1
germ_pzkpfw_iv_ausf_j	ground	Pz.IV J	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner3
germ_pzkpfw_iv_ausf_j	ground	Pz.IV J	gameData/Weapons/groundModels_weapons/91mm_germ_smoke_mortar_launcher.blk	91mm germ smoke mortar launcher	cannon	gunner2
germ_pzkpfw_maus	ground	Maus	gameData/Weapons/groundModels_weapons/128mm_KwK44_user_cannon.blk	128mm KwK44 user cannon	cannon	gunner0
germ_pzkpfw_maus	ground	Maus	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner1
germ_pzkpfw_maus	ground	Maus	gameData/Weapons/groundModels_weapons/75mm_KwK44_L36_user_cannon.blk	75mm KwK44 L36 user cannon	cannon	gunner2
germ_pzkpfw_maus	ground	Maus	gameData/Weapons/dummy_weapon.blk	(empty slot)	dummy	gunner4
germ_pzkpfw_maus	ground	Maus	gameData/Weapons/groundModels_weapons/91mm_germ_smoke_mortar_launcher.blk	91mm germ smoke mortar launcher	cannon	gunner3
germ_pzkpfw_v_ausf_a_panther	ground	Panther A	gameData/Weapons/groundModels_weapons/75mm_Kwk42_user_cannon.blk	75mm Kwk42 user cannon	cannon	gunner0
germ_pzkpfw_v_ausf_a_panther	ground	Panther A	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner1
germ_pzkpfw_v_ausf_a_panther	ground	Panther A	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner3
germ_pzkpfw_v_ausf_a_panther	ground	Panther A	gameData/Weapons/groundModels_weapons/91mm_germ_smoke_mortar_launcher.blk	91mm germ smoke mortar launcher	cannon	gunner2
germ_pzkpfw_v_ausf_d_panther	ground	Panther D	gameData/Weapons/groundModels_weapons/75mm_Kwk42_user_cannon.blk	75mm Kwk42 user cannon	cannon	gunner0
germ_pzkpfw_v_ausf_d_panther	ground	Panther D	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner1
germ_pzkpfw_v_ausf_d_panther	ground	Panther D	gameData/Weapons/groundModels_weapons/91mm_germ_smoke_grenade_launcher.blk	91mm germ smoke grenade launcher	cannon	gunner2
germ_pzkpfw_v_ausf_d_panther_tutorial	ground	Panther D	gameData/Weapons/groundModels_weapons/75mm_Kwk42_user_cannon.blk	75mm Kwk42 user cannon	cannon	gunner0
germ_pzkpfw_v_ausf_d_panther_tutorial	ground	Panther D	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner1
germ_pzkpfw_v_ausf_d_panther_tutorial	ground	Panther D	gameData/Weapons/groundModels_weapons/91mm_germ_smoke_grenade_launcher.blk	91mm germ smoke grenade launcher	cannon	gunner2
germ_pzkpfw_v_ausf_f_panther	ground	Panther F	gameData/Weapons/groundModels_weapons/75mm_Kwk44_user_cannon.blk	75mm Kwk44 user cannon	cannon	gunner0
germ_pzkpfw_v_ausf_f_panther	ground	Panther F	gameData/Weapons/groundModels_weapons/7_92mm_MG42_user_machinegun.blk	7 92mm MG42 user machinegun	cannon	gunner1
germ_pzkpfw_v_ausf_f_panther	ground	Panther F	gameData/Weapons/groundModels_weapons/91mm_germ_smoke_mortar_launcher.blk	91mm germ smoke mortar launcher	cannon	gunner2
germ_pzkpfw_v_ausf_g_panther	ground	Panther G	gameData/Weapons/groundModels_weapons/75mm_Kwk42_user_cannon.blk	75mm Kwk42 user cannon	cannon	gunner0
germ_pzkpfw_v_ausf_g_panther	ground	Panther G	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner1
germ_pzkpfw_v_ausf_g_panther	ground	Panther G	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner3
germ_pzkpfw_v_ausf_g_panther	ground	Panther G	gameData/Weapons/groundModels_weapons/91mm_germ_smoke_mortar_launcher.blk	91mm germ smoke mortar launcher	cannon	gunner2
germ_pzkpfw_v_ersatz_m10	ground	Ersatz M10	gameData/Weapons/groundModels_weapons/75mm_Kwk42_user_cannon.blk	75mm Kwk42 user cannon	cannon	gunner0
germ_pzkpfw_v_ersatz_m10	ground	Ersatz M10	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner1
germ_pzkpfw_vi_ausf_b_tiger_iih	ground	Tiger II	gameData/Weapons/groundModels_weapons/88mm_Kwk43_user_cannon.blk	88mm Kwk43 user cannon	cannon	gunner0
germ_pzkpfw_vi_ausf_b_tiger_iih	ground	Tiger II	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner1
germ_pzkpfw_vi_ausf_b_tiger_iih	ground	Tiger II	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner3
germ_pzkpfw_vi_ausf_b_tiger_iih	ground	Tiger II	gameData/Weapons/groundModels_weapons/91mm_germ_smoke_mortar_launcher.blk	91mm germ smoke mortar launcher	cannon	gunner2
germ_pzkpfw_vi_ausf_b_tiger_iih_kwk46	ground	Tiger II (10.5 cm Kw.K)	gameData/Weapons/groundModels_weapons/105mm_Kwk46_user_cannon.blk	105mm Kwk46 user cannon	cannon	gunner0
germ_pzkpfw_vi_ausf_b_tiger_iih_kwk46	ground	Tiger II (10.5 cm Kw.K)	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner1
germ_pzkpfw_vi_ausf_b_tiger_iih_kwk46	ground	Tiger II (10.5 cm Kw.K)	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner2
germ_pzkpfw_vi_ausf_b_tiger_iih_kwk46	ground	Tiger II (10.5 cm Kw.K)	gameData/Weapons/groundModels_weapons/91mm_germ_smoke_mortar_launcher.blk	91mm germ smoke mortar launcher	cannon	gunner3
germ_pzkpfw_vi_ausf_b_tiger_iih_sla	ground	Tiger II (Sla.16)	gameData/Weapons/groundModels_weapons/88mm_Kwk43_user_cannon.blk	88mm Kwk43 user cannon	cannon	gunner0
germ_pzkpfw_vi_ausf_b_tiger_iih_sla	ground	Tiger II (Sla.16)	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner1
germ_pzkpfw_vi_ausf_b_tiger_iih_sla	ground	Tiger II (Sla.16)	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner2
germ_pzkpfw_vi_ausf_b_tiger_iih_sla	ground	Tiger II (Sla.16)	gameData/Weapons/groundModels_weapons/91mm_germ_smoke_mortar_launcher.blk	91mm germ smoke mortar launcher	cannon	gunner3
germ_pzkpfw_vi_ausf_b_tiger_iip	ground	Tiger II (Nr.1-50)	gameData/Weapons/groundModels_weapons/88mm_Kwk43_user_cannon.blk	88mm Kwk43 user cannon	cannon	gunner0
germ_pzkpfw_vi_ausf_b_tiger_iip	ground	Tiger II (Nr.1-50)	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner1
germ_pzkpfw_vi_ausf_b_tiger_iip	ground	Tiger II (Nr.1-50)	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner3
germ_pzkpfw_vi_ausf_b_tiger_iip	ground	Tiger II (Nr.1-50)	gameData/Weapons/groundModels_weapons/91mm_germ_smoke_mortar_launcher.blk	91mm germ smoke mortar launcher	cannon	gunner2
germ_pzkpfw_vi_ausf_e_tiger	ground	Tiger E	gameData/Weapons/groundModels_weapons/88mm_Kwk36_user_cannon.blk	88mm Kwk36 user cannon	cannon	gunner0
germ_pzkpfw_vi_ausf_e_tiger	ground	Tiger E	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner1
germ_pzkpfw_vi_ausf_e_tiger	ground	Tiger E	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner2
germ_pzkpfw_vi_ausf_e_tiger	ground	Tiger E	gameData/Weapons/groundModels_weapons/91mm_germ_smoke_mortar_launcher.blk	91mm germ smoke mortar launcher	cannon	gunner3
germ_pzkpfw_vi_ausf_h1_tiger	ground	Tiger H1	gameData/Weapons/groundModels_weapons/88mm_Kwk36_user_cannon.blk	88mm Kwk36 user cannon	cannon	gunner0
germ_pzkpfw_vi_ausf_h1_tiger	ground	Tiger H1	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner1
germ_pzkpfw_vi_ausf_h1_tiger	ground	Tiger H1	gameData/Weapons/groundModels_weapons/91mm_germ_smoke_grenade_launcher.blk	91mm germ smoke grenade launcher	cannon	gunner2
germ_pzkpfw_vi_ausf_h1_tiger_animal_version	ground	Tiger	gameData/Weapons/groundModels_weapons/88mm_Kwk36_user_cannon.blk	88mm Kwk36 user cannon	cannon	gunner0
germ_pzkpfw_vi_ausf_h1_tiger_animal_version	ground	Tiger	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner1
germ_pzkpfw_vi_ausf_h1_tiger_animal_version	ground	Tiger	gameData/Weapons/groundModels_weapons/91mm_germ_smoke_grenade_launcher.blk	91mm germ smoke grenade launcher	cannon	gunner2
germ_pzkpfw_vi_ausf_h1_tiger_east	ground	Tiger Ost	gameData/Weapons/groundModels_weapons/88mm_Kwk36_user_cannon.blk	88mm Kwk36 user cannon	cannon	gunner0
germ_pzkpfw_vi_ausf_h1_tiger_east	ground	Tiger Ost	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner1
germ_pzkpfw_vi_ausf_h1_tiger_east	ground	Tiger Ost	gameData/Weapons/groundModels_weapons/91mm_germ_smoke_grenade_launcher.blk	91mm germ smoke grenade launcher	cannon	gunner2
germ_pzkpfw_vi_ausf_h1_tiger_tutorial	ground	Tiger H1	gameData/Weapons/groundModels_weapons/88mm_Kwk36_user_cannon.blk	88mm Kwk36 user cannon	cannon	gunner0
germ_pzkpfw_vi_ausf_h1_tiger_tutorial	ground	Tiger H1	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner1
germ_pzkpfw_vi_ausf_h1_tiger_tutorial	ground	Tiger H1	gameData/Weapons/groundModels_weapons/91mm_germ_smoke_grenade_launcher.blk	91mm germ smoke grenade launcher	cannon	gunner2
germ_pzkpfw_vi_ausf_h1_tiger_west	ground	Tiger West	gameData/Weapons/groundModels_weapons/88mm_Kwk36_user_cannon.blk	88mm Kwk36 user cannon	cannon	gunner0
germ_pzkpfw_vi_ausf_h1_tiger_west	ground	Tiger West	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner1
germ_pzkpfw_vi_ausf_h1_tiger_west	ground	Tiger West	gameData/Weapons/groundModels_weapons/91mm_germ_smoke_grenade_launcher.blk	91mm germ smoke grenade launcher	cannon	gunner2
germ_pzkpfw_vi_tiger_p	ground	VK 45.01 (P)	gameData/Weapons/groundModels_weapons/88mm_Kwk36_user_cannon.blk	88mm Kwk36 user cannon	cannon	gunner0
germ_pzkpfw_vi_tiger_p	ground	VK 45.01 (P)	gameData/Weapons/groundModels_weapons/7_92mm_MG34_user_machinegun.blk	7 92mm MG34 user machinegun	cannon	gunner1
germ_pzsfl_iva_dickermax	ground	Dicker Max	gameData/Weapons/groundModels_weapons/105mm_K18_user_cannon.blk	105mm K18 user cannon	cannon	gunner0
germ_pzsflk40_sturer_emil	ground	Sturer Emil	gameData/Weapons/groundModels_weapons/128mm_K40_user_cannon.blk	128mm K40 user cannon	cannon	gunner0
germ_pzsflk40_sturer_emil	ground	Sturer Emil	gameData/Weapons/groundModels_weapons/66mm_germ_smoke_candle_launcher.blk	66mm germ smoke candle launcher	cannon	gunner3
germ_radpanzer_90	ground	Radkampfwagen 90	gameData/Weapons/groundModels_weapons/105mm_L7A3_Radpanzer_user_cannon.blk	105mm L7A3 Radpanzer user cannon	cannon	gunner0
germ_radpanzer_90	ground	Radkampfwagen 90	gameData/Weapons/groundModels_weapons/7_92mm_MG3_user_machinegun.blk	7 92mm MG3 user machinegun	cannon	gunner2
germ_radpanzer_90	ground	Radkampfwagen 90	gameData/Weapons/dummy_weapon.blk	(empty slot)	dummy	gunner3
germ_radpanzer_90	ground	Radkampfwagen 90	gameData/Weapons/groundModels_weapons/76mm_modern_germ_smoke_grenade_launcher.blk	76mm modern germ smoke grenade launcher	cannon	gunner4
germ_raketenjagdpanzer_2	ground	RakJPz 2	gameData/Weapons/dummy_weapon.blk	(empty slot)	dummy	gunner0
germ_raketenjagdpanzer_2	ground	RakJPz 2	gameData/Weapons/groundModels_weapons/164mm_lfk_ss11_rocket_launcher_user_cannon.blk	164mm lfk ss11 rocket launcher user cannon	cannon	gunner1
germ_raketenjagdpanzer_2	ground	RakJPz 2	gameData/Weapons/groundModels_weapons/164mm_lfk_ss11_rocket_launcher_user_cannon.blk	164mm lfk ss11 rocket launcher user cannon	cannon	gunner2
germ_raketenjagdpanzer_2	ground	RakJPz 2	gameData/Weapons/groundModels_weapons/7_92mm_MG3_user_machinegun.blk	7 92mm MG3 user machinegun	cannon	gunner3
germ_raketenjagdpanzer_2	ground	RakJPz 2	gameData/Weapons/groundModels_weapons/76mm_modern_smoke_grenade_launcher.blk	76mm modern smoke grenade launcher	cannon	gunner4
germ_raketenjagdpanzer_2_hot	ground	RakJPz 2 (HOT)	gameData/Weapons/dummy_weapon.blk	(empty slot)	dummy	gunner0
germ_raketenjagdpanzer_2_hot	ground	RakJPz 2 (HOT)	gameData/Weapons/groundModels_weapons/136mm_k3s_hot_launcher_user_cannon.blk	136mm k3s hot launcher user cannon	cannon	gunner1
germ_raketenjagdpanzer_2_hot	ground	RakJPz 2 (HOT)	gameData/Weapons/groundModels_weapons/7_92mm_MG3_user_machinegun.blk	7 92mm MG3 user machinegun	cannon	gunner2
germ_raketenjagdpanzer_2_hot	ground	RakJPz 2 (HOT)	gameData/Weapons/groundModels_weapons/76mm_modern_germ_smoke_grenade_launcher.blk	76mm modern germ smoke grenade launcher	cannon	gunner3
germ_ru251	ground	Ru 251	gameData/Weapons/groundModels_weapons/90mm_BK90_Ru251_user_cannon.blk	90mm BK90 Ru251 user cannon	cannon	gunner0
germ_ru251	ground	Ru 251	gameData/Weapons/groundModels_weapons/7_92mm_MG3_user_machinegun.blk	7 92mm MG3 user machinegun	cannon	gunner1
germ_ru251	ground	Ru 251	gameData/Weapons/groundModels_weapons/7_92mm_MG3_user_machinegun.blk	7 92mm MG3 user machinegun	cannon	gunner2
germ_ru251	ground	Ru 251	gameData/Weapons/groundModels_weapons/76mm_nato_smoke_grenade_launcher_ru251.blk	76mm nato smoke grenade launcher ru251	cannon	gunner3
germ_schutzenpanzer_puma	ground	Puma	gameData/Weapons/groundModels_weapons/30mm_Rheinmetall_MK_30_2_ABM_user_cannon.blk	30mm Rheinmetall MK 30 2 ABM user cannon	cannon	gunner0
