f_47n_25_re_china	f_47n_25_re_china_default	no suspended armament
f_47n_25_re_china	f_47n_25_re_china_hvar_rockets	10x hvar
f_47n_25_re_china	f_47n_25_re_china_500lbs_bombs	500lbs
f_47n_25_re_china	f_47n_25_re_china_1000lbs_bomb	2x 1000lbs; 1000lbs slot7
f_4e_event	f_4e_event_default	3x mer lau 10a; 2x ter lau 10a; 2x aim 9j; 4x aim 7e2
f_4e_event	f_4e_event_aim_9l	mer m117 x3 left wing; 2x ter m117; mer m117 x5; mer m117 x3 right wing; 2x aim 9j; 4x aim 7e2
f_4e_event	f_4e_event_aim_9m	2x mer lau 10a; 2x ter mk83; mer lau 10a smoke; 2x aim 9j; 4x aim 7e2
f_4e_event	f_4e_event_python_4	3x mer mk82 x6; 2x ter mk82; 2x aim 9j; 4x aim 7e2
f_4e_event	f_4e_event_aim_120	2x mer mk82 x6; 2x ter lau 10a; mer lau 10a smoke; 2x aim 9j; 4x aim 7e2
f_4e_event	f_4e_event_aim_9l_aim_7f	3x mer lau 3a; 2x ter lau 3a; 2x aim 9j; 4x aim 7e2
f_4e_event	f_4e_event_aim_9l_aim_120	2x mer lau 3a; 2x ter mk82; mer lau 10a smoke; 2x aim 9j; 4x aim 7e2
f_4e_event	f_4e_event_aam	2x aim 9j; 4x aim 7e2
f_4e_event	f_4e_event_rockets	2x mer lau 10a; 2x ter lau 10a; mer lau 10a smoke; 2x aim 9j; 4x aim 7e2
f_4e_event	f_4e_event_mk83_bomb	2x mer mk83 x2; 2x ter mk83; mer mk83 x3; 2x aim 9j; 4x aim 7e2
f_4e_event	f_4e_event_snakeye_bomb	3x mer mk82 x6 snakeye; 2x ter mk82 snakeye; 2x aim 9j; 4x aim 7e2
f_4e_event	f_4e_event_snakeye_bomb_smoke	2x mer mk82 x6 snakeye; 2x ter lau 10a; mer lau 10a smoke; 2x aim 9j; 4x aim 7e2
f_4e_event	f_4e_event_napalm	2x mer blu 27 x1; 2x ter lau 10a; mer blu 27 x2; 2x aim 9j; 4x aim 7e2
f_4e_event	f_4e_event_napalm_smoke	2x mer blu 27 x1; 2x ter lau 10a; mer lau 10a smoke; 2x aim 9j; 4x aim 7e2
f_6c_pakistan	f_6c_pakistan_default	ptb l; ptb fuse; ptb r
f_6c_pakistan	f_6c_pakistan_aim9	2x aim9
f_6c_pakistan	f_6c_pakistan_oro57	4x oro57
f_6c_pakistan	f_6c_pakistan_ofab100	2x 100 2
f_6c_pakistan	f_6c_pakistan_ofab250	2x 250 2
f1	f1_default	no suspended armament
f1	f1_2xaim9e	2x aim 9e default
f1	f1_4xaim9	2x aim 9e default; 2x aim 9e
f1	f1_4xaim9p	4x aim 9p
f1	f1_2xAero7	4x jlau 3a
f1	f1_zuni	4x rl4 zuni
f1	f1_8x500lbs	4x us 500lb x2; us 500lb x4
f1	f1_5x750lbs	5x jp 750lb
f-100a_china	f_100a_default	no suspended armament
f-100a_china	f_100a_default_2xaim9b	2x aim9b default
f-100a_china	f_100a_4xaim9b	aim9b x2 slot1; aim9b x2 slot2
f-100a_china	f_100a_4xaim9e	aim9e x2 slot1; aim9e x2 slot2
f-100a_china	f_100a_2xagm12b	2x agm12
f-100a_china	f_100a_mk82	2x mk82
f-100a_china	f_100a_2x750lbs	2x 750lb
f-100a_china	f_100a_2x1000lbs	2x 1000lb
f-100a_china	f_100a_mk82_snakeye	2x mk82 drag
f-100a_china	f_100a_2x_m116a2	2x m116
f-100d	f_100_default	no suspended armament
f-100d	f_100d_default_2x_aim9b	2x aim9b default
f-100d	f_100_2xAIM-9B	aim9b x2 slot3; aim9b x2 slot4
f-100d	f_100_2xAIM-9E	aim9e x2 slot3; aim9e x2 slot4
f-100d	f_100_4xAero7	2x aero7
f-100d	f_100_lau_10a_zuni	2x lau 10a zuni
f-100d	f_100_2xAGM-12B	2x agm12
f-100d	f_100_6x500lbs	6x 500lb x1
f-100d	f_100_10x500lbs	4x 500lb x1; 2x 500lb x2
f-100d	f_100d_6x750lbs	6x 750lb x1
f-100d	f_100_8x750lbs	4x 750lb x1; 2x 750lb x2
f-100d	f_100_4x1000lbs	4x 1000lb
f-100d	f_100d_6x500lbs_snakeye	6x 500lb drag
f-100d	f_100d_blu27_x6	6x blu27
f-100d	f_100d_blu27_x8	4x blu27; 2x blu27 x2
f-100d_france	f_100_default	no suspended armament
f-100d_france	f_100d_default_2x_aim9b	2x aim9b default
f-100d_france	f_100_2xAIM-9B	aim9b x2 slot3; aim9b x2 slot4
f-100d_france	f_100_4xAero7	2x aero7
f-100d_france	f_100_2xlau10	2x zuni
f-100d_france	f_100_6xmk82_bomb	6x mk82
f-100d_france	f_100_6xmk82_snakeye_bomb	6x mk82 snakeye
f-100d_france	f_100_6xm117_bomb	6x 750lb x1
f-100d_france	f_100d_4xmk83_bomb	4x 1000lb
f-100d_france	f_100d_blu27_x6	6x blu27
f-104a	f_104a_default	no suspended armament
f-104a	f-104a_aim_9b	no suspended armament
f-104a_china	f_104a_default	no suspended armament
f-104a_china	f-104a_aim_9b	no suspended armament
f-104c	f_104c_default	no suspended armament
f-104c	f-104c_aim_9b	2x aim 9b; aim 9b slot3; aim 9b slot5
f-104c	f-104c_aero_7	2x lau 7a
f-104c	f-104c_bomb_m117	2x m117; m117 slot4
f-104c	f-104c_bomb_blu_27	2x blu 1
f-104g	f_104g_default	no suspended armament
f-104g	f-104g_default_aim_9j	2x aim 9e default
f-104g	f-104g_aim_9b	2x aim 9b; 2x aim 9b fuse
f-104g	f-104g_aim_9b_fgw_2	2x aim 9b fgw; 2x aim 9b fgw fuse
f-104g	f-104g_aim_9j	2x aim 9j; 2x aim 9j fuse
f-104g	f-104g_lau_32	2x lau 32
f-104g	f-104g_lau_51	lau 51 left; lau 51 right
f-104g	f-104g_as_20	2x as 20
f-104g	f-104g_as_30	2x as 30
f-104g	f-104g_bomb_mk82	mk82 dlt left; mk82; mk82 dlt right
f-104g	f-104g_bomb_m117	3x m117
f-104g	f-104g_bomb_mk83	3x mk83
f-104g	f-104g_bomb_mk84	mk84
f-104g	f-104g_bomb_matra_25e	3x matra 25e
f-104g	f-104g_bomb_mk82_snakeye	mk82 snakeye dlt left; mk82 snakeye; mk82 snakeye dlt right
f-104g	f-104g_bomb_blu_27	3x blu 1
f-104g_belgium	f_104g_default	no suspended armament
f-104g_belgium	f-104g_default_aim_9j	2x aim 9e default
f-104g_belgium	f-104g_aim_9b	2x aim 9b; 2x aim 9b fuse
f-104g_belgium	f-104g_aim_9j	2x aim 9j; 2x aim 9j fuse
f-104g_belgium	f-104g_lau_32	2x lau 32
f-104g_belgium	f-104g_china_bomb_mk82	3x mk82
f-104g_belgium	f-104g_china_bomb_mk82_snakeye	3x mk82 snakeye
f-104g_belgium	f-104g_bomb_m117	3x m117
f-104g_belgium	f-104g_bomb_mk83	3x mk83
f-104g_belgium	f-104g_bomb_matra_25e	3x matra 25e
f-104g_belgium	f-104g_bomb_blu_27	3x blu 1
f-104g_china	f_104g_default	no suspended armament
f-104g_china	f-104g_default_aim_9j	2x aim 9e default
f-104g_china	f-104g_aim_9b	2x aim 9b; 2x aim 9b fuse
f-104g_china	f-104g_aim_9j	2x aim 9j; 2x aim 9j fuse
f-104g_china	f-104g_lau_32	2x lau 32
f-104g_china	f-104g_rockets_lau_3a	2x lau 3a
f-104g_china	f-104g_rockets_lau10a	2x lau 10a
f-104g_china	f-104g_agm_12	2x agm 12
f-104g_china	f-104g_china_bomb_mk82	3x mk82
f-104g_china	f-104g_bomb_m117	3x m117
f-104g_china	f-104g_bomb_mk83	3x mk83
f-104g_china	f-104g_bomb_mk84	mk84
f-104g_china	f-104g_china_bomb_mk82_snakeye	3x mk82 snakeye
f-104g_china	f-104g_bomb_blu_27	3x blu 1
f-104g_italy	f-104g_italy_default	no suspended armament
f-104g_italy	f-104g_italy_rockets_aim_9b	2x aim 9b
f-104g_italy	f-104g_italy_rockets_aim_9j	2x aim 9j
f-104g_italy	f-104g_italy_rockets_aero_7	2x lau 3a
f-104g_italy	f-104g_italy_rockets_zuni	2x lau 10a
f-104g_italy	f-104g_italy_bomb_mk82	3x mk82
f-104g_italy	f-104g_italy_bomb_m117	3x m117
f-104g_italy	f-104g_italy_bomb_mk83	3x mk83
f-104g_italy	f-104g_italy_bomb_mk84	mk84
f-104g_italy	f-104g_italy_bomb_mk82_snakeye	3x mk82 snakeye
f-104g_italy	f-104g_italy_bomb_blu_1	3x blu 1
f-104j	f_104j_default	no suspended armament
f-104j	f-104j_default_aim_9b	2x aim 9b deafult
f-104j	f-104j_aim_9b	2x aim 9b deafult; 4x aim 9b
f-104j	f-104j_aim_9e	6x aim 9e
f-104j	f-104j_aim_9p	6x aim 9p
f-104j	f-104j_rl_7_hydra_247	2x rl 7
f-104j	f-104j_aero_7a_mighty_mouse	2x aero 7a
f-104s	f_104s_default	cannon m61
f-104s	f-104s_default_aim_9b	2x aim 9b default; cannon m61
f-104s	f-104s_default_aim_9j	2x aim 9j default; cannon m61
f-104s	f-104s_aim_9b	2x aim 9b default; 4x aim 9b; cannon m61
f-104s	f-104s_aim_9j	2x aim 9j default; 4x aim 9j; cannon m61
f-104s	f-104s_aim_7e	2x aim 7e
f-104s	f-104s_aero_7	4x lau 3a; cannon m61
f-104s	f-104s_zuni	2x lau 10a; cannon m61
f-104s	f-104s_bomb_mk81	6x mk81; cannon m61
f-104s	f-104s_bomb_mk82	7x mk82; cannon m61
f-104s	f-104s_bomb_m117	7x m117; cannon m61
f-104s	f-104s_bomb_mk83	3x mk83; cannon m61
f-104s	f-104s_bomb_mk84	cannon m61; mk84
f-104s	f-104s_bomb_mk82_snakeye	7x mk82 snakeye; cannon m61
f-104s	f-104s_bomb_blu_27	7x blu1; cannon m61
f-104s_asa	f-104s_asa_default	cannon m61
f-104s_asa	f-104s_asa_aim_9_default	2x default aim9l; cannon m61
f-104s_asa	f-104s_asa_aim_9	2x default aim9l; 2x aim9l; cannon m61
f-104s_asa	104s_asa_aspide_1a	2x it aspide 1a; aspide control station
f-104s_asa	f-104s_asa_aspide_1a_2x_aim_9l	2x default aim9l; 2x it aspide 1a; aspide control station
f-104s_asa	f-104s_asa_bomb_mk82	6x us 500lb mk 82 ldgp; cannon m61; mk82
f-104s_asa	f-104s_asa_bomb_mk82_snakeye	7x mk82 snakeye; cannon m61
f-104s_asa	f-104s_asa_bomb_m117	6x us 750lb m117 cone 45; cannon m61; m117
f-104s_asa	f-104s_asa_bomb_m117_aim_9l	2x default aim9l; 6x us 750lb m117 cone 45; cannon m61; m117
f-104s_asa	f-104s_asa_bomb_mk83	2x us 1000lb mk 83 ldgp; cannon m61; mk83
f-104s_asa	f-104s_asa_bomb_mk83_aim_9l	2x default aim9l; 2x us 1000lb mk 83 ldgp; cannon m61; mk83
f-104s_asa	f-104s_asa_bomb_mk84	cannon m61; us 2000lb mk 84 ldgp
f-104s_asa	f-104s_asa_bomb_mk84_aim_9l	2x default aim9l; cannon m61; us 2000lb mk 84 ldgp
f-104s_asa	f-104s_asa_aero_7	4x aero 7a 2 75 in ffar mighty mouse; cannon m61
f-104s_asa	f-104s_asa_zuni	2x lau 10a zuni wafar mk32; cannon m61
f-104s_asa	f-104s_asa_zuni_aero_7	2x lau 10a zuni wafar mk32; cannon m61; 2x aero 7a 2 75 in ffar mighty mouse
f-104s_asa	f-104s_asa_bomb_blu_27	5x blu1; cannon m61
f-104s_cb	f-104s_cb_default	no suspended armament
f-104s_cb	f-104s_cb_default_aim_9b	2x aim 9b default; cannon m61
f-104s_cb	f-104s_cb_default_aim_9p	2x aim 9p default; cannon m61
f-104s_cb	f-104s_cb_aim_9b	2x aim 9b default; 4x aim 9b; cannon m61
f-104s_cb	f-104s_cb_aim_9p	2x aim 9p default; 4x aim 9p; cannon m61
f-104s_cb	f-104s_cb_aim_7e	2x aim 7e
f-104s_cb	f-104s_cb_aim_7e_aim_9p	2x aim 9p default; 2x aim 7e; 2x aim 9p
f-104s_cb	f-104s_cb_aero_7	2x aim 9p default; 4x lau 3a; 2x aim 9p; cannon m61
f-104s_cb	f-104s_cb_zuni	2x aim 9p default; 2x lau 10a; 2x aim 9p; cannon m61
f-104s_cb	f-104s_cb_bomb_mk81	2x aim 9p default; 6x mk81; cannon m61
f-104s_cb	f-104s_cb_bomb_mk82	2x aim 9p default; 7x mk82; cannon m61
f-104s_cb	f-104s_cb_bomb_mk82_snakeye	2x aim 9p default; 7x mk82 snakeye; cannon m61
f-104s_cb	f-104s_cb_bomb_m117	2x aim 9p default; 7x m117; cannon m61
f-104s_cb	f-104s_cb_bomb_mk83	2x aim 9p default; 4x aim 9p; 3x mk83; cannon m61
f-104s_cb	f-104s_cb_bomb_mk84	2x aim 9p default; 4x aim 9p; cannon m61; mk84
f-104s_cb	f-104s_cb_bomb_blu_27	7x blu1; cannon m61
f-105d	f_105d_default	no suspended armament
f-105d	f_105d_rockets_aim9x2	aim 9b default left; aim 9b default right
f-105d	f_105d_rockets_aim9	2x aim 9b
f-105d	f_105d_rockets_aim9e	2x aim 9e
f-105d	f_105d_rockets_lau18	4x aero 7
f-105d	f_105d_rockets_lau_3a_mighty_mouse	lau 3a mighty mouse slot1; lau 3a mighty mouse slot2; lau 3a mighty mouse slot4; lau 3a mighty mouse slot5
f-105d	f_105d_rockets_lau_10a_zuni	lau 10a zuni slot1; lau 10a zuni slot2; lau 10a zuni slot4; lau 10a zuni slot5
f-105d	f_105d_rockets_agm_12b	4x agm12b
f-105d	f_105d_rockets_agm_12c	2x agm12c
f-105d	f_105d_agm_45b_3b	agm 45b 3b slot1; agm 45b 3b slot5
f-105d	f_105d_agm_45b_4	agm 45b 4 slot1; agm 45b 4 slot5
f-105d	f_105d_agm_45b_6	agm 45b 6 slot1; agm 45b 6 slot5
f-105d	f_105d_bomb_mk82_mdd6	2x mk82; mk82 left; mk82 centr; mk82 right
f-105d	f_105d_bomb_mk82_mdd6_snakeye	2x mk82 snakeye; mk82 left snakeye; mk82 centr snakeye; mk82 right snakeye
f-105d	f_105d_bomb_m117	2x mk117; mk117 left; mk117 centr; mk117 right
f-105d	f_105d_bomb_mk83	2x mk83; mk83 left; mk83 centr; mk83 right
f-105d	f_105d_bomb_mk84	3x mk84
f-105d	f_105d_bomb_m118	3x mk118
f-105d	f_105d_bomb_mk84_air	3x mk84 air
f-105d	f_105d_bomb_blu27b	2x blu27; blu27 left; blu27 centr; blu27 right
f-105d	f_105d_chaff	2x an ale2
f11f_1_late	f11f_1_late_default	no suspended armament
f11f_1_late	f11f_1_late_default_aim_9	2x aim9b default
f11f_1_late	f11f_1_late_rockets_aim_9	2x aim9b default; 2x aim9b
f11f_1_late	f11f_1_late_rockets_aero_6	4x aero6
f11f_1_late	f11f_1_late_rockets_aero_7	2x aero7
f11f_1_late	f11f_1_late_bomb_mk82	4x mk82
f11f_1_late	f11f_1_late_bomb_mk83	2x mk83
f1m2	f1m2_default	no suspended armament
f1m2	f1m2_bombs	no suspended armament
f2a-1	f2a-1_default	no suspended armament
f2a-1_thach	f2a-1_default	no suspended armament
f2a-3	f2a-3_default	no suspended armament
f2a-3	f2a-3_bombs	no suspended armament
f2g-1	f2g-1_default	no suspended armament
f2g-1	f2g-1_250_bombs	no suspended armament
f2g-1	f2g-1_500_bombs	no suspended armament
f2g-1	f2g-1_1000_bombs	no suspended armament
f2g-1	f2g-1_rockets	no suspended armament
f2g-1	f2g-1_tiny_tim	no suspended armament
f2h-2	f2h_2_default	ptb left; ptb right
f2h-2	f2h_2_8_hvar_rockets	8x hvar
f2h-2	f2h_2_4x250lb_bombs	4x 250lbs
f2h-2	f2h_2_2x500lb_bombs	2x 500lbs
f3d_1	f3d_default	no suspended armament
f3d_1	f3d_500lb_bombs	no suspended armament
f3d_1	f3d_1_tiny_tim	no suspended armament
f3d_1	f3d_1000lb_bombs	no suspended armament
f3d_1	f3d_2000lb_bombs	no suspended armament
f3f-2	f3f-2_default	no suspended armament
f3f-2	f3f-2_bombs	no suspended armament
f3f-2_galer	f3f-2_default	no suspended armament
f3f-2_galer	f3f-2_bombs	no suspended armament
f3h-2	f3h-2_default	no suspended armament
f3h-2	f3h-2_default_aim_9b	2x aim9b default
f3h-2	f3h-2_aim_9b	2x aim9b default; 2x aim9b
f3h-2	f3h-2_aim_7c	4x aim7
f3h-2	f3h-2_aero_6	8x aero6
f3h-2	f3h-2_aero_7	6x aero7
f3h-2	f3h-2_bomb_anm57	6x 250lb
f3h-2	f3h-2_bomb_mk81	6x mk81
f3h-2	f3h-2_bomb_anm64a1	6x anm64
f3h-2	f3h-2_bomb_mk82	4x mk82
f3h-2	f3h-2_bomb_mk83	2x 1000lb
f3h-2	f3h-2_bomb_mk84	2x 2000lb
f3h-2	f3h-2_bomb_m118	3000lb
f-4c	f4c_default	suu 23a gunpod
f-4c	f4c_default_ptb	ptb
f-4c	f_4c_aim9b_default	aim 9b default left wing; suu 23a gunpod; aim 9b default right wing
f-4c	f_4c_aim9b	2x aim 9b; suu 23a gunpod
f-4c	f_4c_suu_23a	2x suu 23a gunpod wing; suu 23a gunpod
f-4c	f_4c_bomb_mk81	3x mer mk81 x6; 2x ter mk81
f-4c	f_4c_bomb_mk82	3x mer mk82 x6; 2x ter mk82
f-4c	f_4c_bomb_mk82_snakeye	3x mer mk82 x6 snakeye; 2x ter mk82 snakeye
f-4c	f_4c_bomb_m117	mer m117 x3 left wing; 2x ter m117; mer m117 x5; mer m117 x3 right wing
f-4c	f_4c_blu_27	2x mer blu 27 x1; mer blu 27 x2
f-4c	f_4c_blu_1	mer blu 1 x2 left; 2x ter blu 1 x2; mer blu 1 x3; mer blu 1 x2 right
f-4c	f_4c_bomb_mk83	2x mer mk83 x2; 2x ter mk83; mer mk83 x3
f-4c	f_4c_bomb_mk84	3x us mk84
f-4c	f_4c_bomb_m118	us m118
f-4c	f_4c_rockets_agm12	4x agm 12b; suu 23a gunpod
f-4c	f_4c_rockets_agm12c	2x agm 12c; suu 23a gunpod
f-4c	f_4c_rockets_lau18	3x mer lau 3a; 2x ter lau 3a
f-4c	f_4c_rockets_zuni	3x mer lau 10a; 2x ter lau 10a
f-4c	f_4c_rockets_aim7d	4x aim 7d
f-4c	f_4c_aim9e	2x aim 9e
f-4c	f_4c_agm_45b_3b	agm 45b 3b slot1; agm 45b 3b slot2; suu 23a gunpod; agm 45b 3b slot10; agm 45b 3b slot11
f-4c	f_4c_agm_45b_4	agm 45b 4 slot1; agm 45b 4 slot2; suu 23a gunpod; agm 45b 4 slot10; agm 45b 4 slot11
f-4c	f_4c_agm_45b_6	agm 45b 6 slot1; agm 45b 6 slot2; suu 23a gunpod; agm 45b 6 slot10; agm 45b 6 slot11
f-4c	f_4c_bomb_mk84_air	3x us mk84 air
f4d_1	f4d-1_default	no suspended armament
f4d_1	f4d-1_aim_9b_default	2x aim 9b default
f4d_1	f4d-1_aim_9b	2x aim 9b default; 2x aim 9b
f4d_1	f4d-1_aero6	6x aero 6a
f4d_1	f4d-1_aero7	6x aero 7a
f4d_1	f4d-1_lau_10a	6x lau 10a
f-4e	f_4e_default	ptb
f-4e	f_4e_default_2x_aim9e	aim 9e default left wing; aim 9e default right wing
f-4e	f_4e_suu_23a	2x suu 23a gunpod wing; suu 23a gunpod
f-4e	f_4e_bomb_mk81	3x mer mk81 x6; 2x ter mk81
f-4e	f_4e_bomb_mk82	3x mer mk82 x6; 2x ter mk82
f-4e	f_4e_bomb_mk82_snakeye	3x mer mk82 x6 snakeye; 2x ter mk82 snakeye
f-4e	f_4e_bomb_m117	mer m117 x3 left wing; 2x ter m117; mer m117 x5; mer m117 x3 right wing
f-4e	f_4e_blu_27	2x mer blu 27 x1; mer blu 27 x2
f-4e	f_4e_blu_1	mer blu 1 x2 left; 2x ter blu 1 x2; mer blu 1 x3; mer blu 1 x2 right
f-4e	f_4e_bomb_mk83	2x mer mk83 x2; 2x ter mk83; mer mk83 x3
f-4e	f_4e_bomb_mk84	3x us mk84
f-4e	f_4e_bomb_m118	us m118
f-4e	f_4e_agm12c	2x agm 12c
f-4e	f_4e_rockets_lau18	3x mer lau 3a; 2x ter lau 3a
f-4e	f_4e_rockets_zuni	3x mer lau 10a; 2x ter lau 10a
f-4e	f_4e_aim9e	2x aim 9e
f-4e	f_4e_aim9j	2x aim 9j
f-4e	f_4e_aim7e	4x aim 7e
f-4e	f_4e_aim7e2	4x aim 7e2
f-4e	f_4e_agm_65b	2x agm 65b x3
f-4e	f_4e_agm_62	agm 62a slot1; agm 62a slot2; agm 62a slot10; agm 62a slot11
f-4e	f_4e_gbu_8	us 2000lb gbu 8 slot1; us 2000lb gbu 8 slot2; us 2000lb gbu 8 slot10; us 2000lb gbu 8 slot11
f-4e	f_4e_gbu_15	2x us 2000lb gbu 15v1
f-4e	f_4e_bomb_mk84_air	3x us mk84 air
f-4e	f_4e_agm_45b_9	agm 45b 9 slot1; agm 45b 9 slot2; agm 45b 9 slot10; agm 45b 9 slot11
f-4e	f_4e_agm_45b_10	agm 45b 10 slot1; agm 45b 10 slot2; agm 45b 10 slot10; agm 45b 10 slot11
f-4e_iaf	f_4e_iaf_default	ptb
f-4e_iaf	f_4e_iaf_default_aim9d	2x aim 9d default
f-4e_iaf	f_4e_iaf_aim9d	2x aim 9d; 2x aim 9d default
f-4e_iaf	f_4e_iaf_aim9g	2x aim 9g; 2x aim 9g fuse
f-4e_iaf	f_4e_iaf_suu_23a	2x suu 23a gunpod wing; suu 23a gunpod
f-4e_iaf	f_4e_iaf_bomb_mk81	3x mer mk81 x6; 2x ter mk81
f-4e_iaf	f_4e_iaf_bomb_mk82	3x mer mk82 x6; 2x ter mk82
f-4e_iaf	f_4e_iaf_bomb_mk82_snakeye	3x mer mk82 x6 snakeye; 2x ter mk82 snakeye
f-4e_iaf	f_4e_iaf_bomb_m117	mer m117 x3 left wing; 2x ter m117; mer m117 x5; mer m117 x3 right wing
f-4e_iaf	f_4e_iaf_blu_27	2x mer blu 27 x1; mer blu 27 x2
f-4e_iaf	f_4e_iaf_blu_1	mer blu 1 x2 left; 2x ter blu 1 x2; mer blu 1 x3; mer blu 1 x2 right
f-4e_iaf	f_4e_iaf_bomb_mk83	2x mer mk83 x2; 2x ter mk83; mer mk83 x3
f-4e_iaf	f_4e_iaf_bomb_mk84	3x us mk84
f-4e_iaf	f_4e_iaf_bomb_m118	us m118
f-4e_iaf	f_4e_iaf_rockets_lau18	3x mer lau 3a; 2x ter lau 3a
f-4e_iaf	f_4e_iaf_rockets_zuni	3x mer lau 10a; 2x ter lau 10a
f-4e_iaf	f_4e_iaf_rockets_aim7e	4x aim 7e
f-4e_iaf	f_4e_iaf_rockets_aim7e2	4x aim 7e2
f-4e_iaf	f_4e_iaf_agm_65b	2x agm 65b x3
f-4e_iaf	f_4e_iaf_agm_62	agm 62a slot1; agm 62a slot2; agm 62a slot10; agm 62a slot11
f-4e_iaf	f_4e_iaf_gbu_8	us 2000lb gbu 8 slot1; us 2000lb gbu 8 slot2; us 2000lb gbu 8 slot10; us 2000lb gbu 8 slot11
f-4e_iaf	f_4e_iaf_gbu_15	2x us 2000lb gbu 15v1
f-4e_iaf	f_4e_iaf_agm_45b_9	agm 45b 9 slot1; agm 45b 9 slot2; agm 45b 9 slot10; agm 45b 9 slot11
f-4e_iaf	f_4e_iaf_agm_45b_10	agm 45b 10 slot1; agm 45b 10 slot2; agm 45b 10 slot10; agm 45b 10 slot11
f-4e_kurnass_2000	kurnass_2000_default	ptb
f-4e_kurnass_2000	kurnass_2000_default_aim9g	aim 9l slot3 default; 2x python3 fuse default; aim 9l slot9 default
f-4e_kurnass_2000	kurnass_2000_aim9g	2x aim 9g; 2x aim 9g fuse
f-4e_kurnass_2000	kurnass_2000_aim9l	2x aim 9l; 2x aim 9l fuse
f-4e_kurnass_2000	kurnass_2000_python3	2x python3; 2x python3 fuse default
f-4e_kurnass_2000	kurnass_2000_suu_23a	2x suu 23a gunpod wing; suu 23a gunpod
f-4e_kurnass_2000	kurnass_2000_bomb_mk81	3x mer mk81 x6; 2x ter mk81
f-4e_kurnass_2000	kurnass_2000_bomb_mk82	3x mer mk82 x6; 2x ter mk82
f-4e_kurnass_2000	kurnass_2000_bomb_mk82_snakeye	3x mer mk82 x6 snakeye; 2x ter mk82 snakeye
f-4e_kurnass_2000	kurnass_2000_bomb_m117	mer m117 x3 left wing; 2x ter m117; mer m117 x5; mer m117 x3 right wing
f-4e_kurnass_2000	kurnass_2000_blu_27	2x mer blu 27 x1; mer blu 27 x2
f-4e_kurnass_2000	kurnass_2000_blu_1	mer blu 1 x2 left; 2x ter blu 1 x2; mer blu 1 x3; mer blu 1 x2 right
f-4e_kurnass_2000	kurnass_2000_bomb_mk83	2x mer mk83 x2; 2x ter mk83; mer mk83 x3
f-4e_kurnass_2000	kurnass_2000_bomb_mk84	3x us mk84
f-4e_kurnass_2000	kurnass_2000_bomb_m118	us m118
f-4e_kurnass_2000	kurnass_2000_rockets_lau18	3x mer lau 3a; 2x ter lau 3a
f-4e_kurnass_2000	kurnass_2000_rockets_zuni	3x mer lau 10a; 2x ter lau 10a
f-4e_kurnass_2000	kurnass_2000_add_ltc	2x additional ltc
f-4e_kurnass_2000	kurnass_2000_agm_65b	2x agm 65b
f-4e_kurnass_2000	kurnass_2000_agm_65b_x3	2x agm 65b x3
f-4e_kurnass_2000	kurnass_2000_agm_65d	2x agm 65d
f-4e_kurnass_2000	kurnass_2000_agm_65d_x3	2x agm 65d x3
f-4e_kurnass_2000	kurnass_2000_gbu_12	2x us gbu 12 external; 2x us gbu 12 x2; pave spike
f-4e_kurnass_2000	kurnass_2000_gbu_10	2x us gbu 10 external; 2x us gbu 10; pave spike
f-4e_kurnass_2000	kurnass_2000_gbu_15	2x us 2000lb gbu 15v1
f-4e_kurnass_2000	kurnass_2000_agm_45b_9	agm 45b 9 slot1; agm 45b 9 slot2; agm 45b 9 slot10; agm 45b 9 slot11
f-4e_kurnass_2000	kurnass_2000_agm_45b_10	agm 45b 10 slot1; agm 45b 10 slot2; agm 45b 10 slot10; agm 45b 10 slot11
f-4ej	f_4ej_default	ptb
f-4ej	f_4ej_default_aim9e	aim 9e default left wing; aim 9e default right wing
f-4ej	f_4ej_aim9e	2x aim 9e
f-4ej	f_4ej_aim9p	2x aim 9p
f-4ej	f_4ej_aim7d	4x aim 7d
f-4ej	f_4ej_aim7e	4x aim 7e
f-4ej	f_4ej_bomb_mk82	3x mer mk82 x6; 2x ter mk82
f-4ej	f_4ej_bomb_mk82_snakeye	3x mer mk82 x6 snakeye; 2x ter mk82 snakeye
f-4ej	f_4ej_bomb_m117	mer m117 x3 left wing; 2x ter m117; mer m117 x5; mer m117 x3 right wing
f-4ej	f_4ej_rockets_lau18	3x mer lau 3a; 2x ter lau 3a
f-4ej	f_4ej_rockets_zuni	3x mer lau 10a; 2x ter lau 10a
f-4ej	f_4ej_suu_23a	2x suu 23a gunpod wing; suu 23a gunpod
f-4ej_adtw	f_4ej_adtw_default	2x aim 9p; 4x aim 7d; ptb
f-4ej_adtw	f_4ej_adtw_default_aim9e	aim 9e default left wing; aim 9e default right wing
f-4ej_adtw	f_4ej_adtw_aim9e	2x aim 9e
f-4ej_adtw	f_4ej_adtw_aim9p	2x aim 9p
f-4ej_adtw	f_4ej_adtw_aim7d	4x aim 7d
f-4ej_adtw	f_4ej_adtw_aim7e	4x aim 7e
f-4ej_adtw	f_4ej_adtw_bomb_mk82	3x mer mk82 x6; 2x ter mk82; 2x aim 9p; 4x aim 7d
f-4ej_adtw	f_4ej_adtw_bomb_mk82_snakeye	3x mer mk82 x6 snakeye; 2x ter mk82 snakeye; 2x aim 9p; 4x aim 7d
