f-100d	structure_str	Airframe	2	lth		CdMin_Fuse
f-100d	us_500lb_m64_2	M64/2	2	weapon		us_500lb_m64
f-100d	hydravlic_power	New boosters	2	lth		new_compressor_jet
f-100d	t_160_belt_pack	T 160 Belt Pack	2			us_blu27_b
f-100d	us_aim_9b	AIM-9B	3	weapon		fj_4b_agm_12b
f-100d	us_750lb_m117	M117	3	weapon		us_500lb_m64_2
f-100d	cd_98	Wings repair	3	lth		structure_str
f-100d	us_aim_9e	AIM-9E	4	weapon		us_aim_9b
f-100d	new_cover	Cover	4	lth		cd_98
f-100d	hp_105_jet	Engine	4	lth		hydravlic_power
f-100d	g_suit	G-suit	4	armor		
f-100d	us_1000lb_m65	M65	4	weapon		us_750lb_m117
f-100d	t_160_new_gun	T 160 New Gun	4			t_160_belt_pack
f-100d_france	t_160_air_targets	T 160 Air Targets	0			
f-100d_france	t_160_armor_targets	T 160 Armor Targets	0			
f-100d_france	t_160_stealth	T 160 Stealth	0			
f-100d_france	t_160_universal	T 160 Universal	0			
f-100d_france	us_blu27_b	BLU-27/B	1	weapon		
f-100d_france	new_compressor_jet	Compressor	1	lth		
f-100d_france	CdMin_Fuse	Fuselage repair	1	lth		
f-100d_france	us_500lb_mk82	Mk82	1	weapon		
f-100d_france	t_160_belt_pack	T 160 Belt Pack	1			
f-100d_france	structure_str	Airframe	2	lth		CdMin_Fuse
f-100d_france	us_2_75_in_ffar_lau_3a	LAU-3/A	2	weapon		us_blu27_b
f-100d_france	us_750lb_m117	M117	2	weapon		us_500lb_mk82
f-100d_france	hydravlic_power	New boosters	2	lth		new_compressor_jet
f-100d_france	f4c_zuni	LAU-10/A	3	weapon		us_2_75_in_ffar_lau_3a
f-100d_france	us_1000lb_mk83	Mk83	3	weapon		us_750lb_m117
f-100d_france	t_160_new_gun	T 160 New Gun	3			t_160_belt_pack
f-100d_france	cd_98	Wings repair	3	lth		structure_str
f-100d_france	us_aim_9b	AIM-9B	4	weapon		f4c_zuni
f-100d_france	new_cover	Cover	4	lth		cd_98
f-100d_france	hp_105_jet	Engine	4	lth		hydravlic_power
f-100d_france	g_suit	G-suit	4	armor		
f-104a	structure_str	Airframe	0			
f-104a	new_compressor_jet	Compressor	0			
f-104a	new_cover	Cover	0			
f-104a	hp_105_jet	Engine	0			
f-104a	CdMin_Fuse	Fuselage repair	0			
f-104a	g_suit	G-suit	0			
f-104a	M60_air_targets	M60 Air Targets	0			
f-104a	M60_armor_targets	M60 Armor Targets	0			
f-104a	M60_stealth	M60 Stealth	0			
f-104a	cd_98	Wings repair	0			
f-104a	us_aim_9b	AIM-9B	1	weapon		
f-104a	M60_belt_pack	M60 Belt Pack	1			
f-104a	M60_new_gun	M60 New Gun	3			M60_belt_pack
f-104a_china	structure_str	Airframe	0			
f-104a_china	new_compressor_jet	Compressor	0			
f-104a_china	new_cover	Cover	0			
f-104a_china	hp_105_jet	Engine	0			
f-104a_china	CdMin_Fuse	Fuselage repair	0			
f-104a_china	g_suit	G-suit	0			
f-104a_china	M60_air_targets	M60 Air Targets	0			
f-104a_china	M60_armor_targets	M60 Armor Targets	0			
f-104a_china	M60_stealth	M60 Stealth	0			
f-104a_china	cd_98	Wings repair	0			
f-104a_china	us_aim_9b	AIM-9B	1	weapon		
f-104a_china	M60_belt_pack	M60 Belt Pack	1			
f-104a_china	M60_new_gun	M60 New Gun	3			M60_belt_pack
f-104c	structure_str	Airframe	0			
f-104c	new_compressor_jet	Compressor	0			
f-104c	new_cover	Cover	0			
f-104c	hp_105_jet	Engine	0			
f-104c	CdMin_Fuse	Fuselage repair	0			
f-104c	g_suit	G-suit	0			
f-104c	M60_air_targets	M60 Air Targets	0			
f-104c	M60_armor_targets	M60 Armor Targets	0			
f-104c	M60_stealth	M60 Stealth	0			
f-104c	cd_98	Wings repair	0			
f-104c	us_aim_9b	AIM-9B	1	weapon		
f-104c	us_blu_1	BLU-1	1	weapon		
f-104c	M60_belt_pack	M60 Belt Pack	1			
f-104c	us_750lb_m117a1	M117	2	weapon		us_blu_1
f-104c	M60_new_gun	M60 New Gun	3			M60_belt_pack
f-104c	us_2_75_in_ffar_lau_3a	LAU-3/A	4	weapon		us_750lb_m117a1
f-104g	countermeasures_launcher_chaff	Countermeasures Launcher Chaff	0			
f-104g	M60_air_targets	M60 Air Targets	0			
f-104g	M60_armor_targets	M60 Armor Targets	0			
f-104g	M60_stealth	M60 Stealth	0			
f-104g	us_aim_9b	AIM-9B	1	weapon		countermeasures_belt_pack
f-104g	us_blu_1	BLU-1	1	weapon		
f-104g	new_compressor_jet	Compressor	1			
f-104g	countermeasures_belt_pack	Flares/Chaff	1	weapon	countermeasures	
f-104g	f_4c_CdMin_Fuse	Fuselage repair	1			
f-104g	M60_belt_pack	M60 Belt Pack	1			
f-104g	fr_250kg_type_25c	Type 25C	1	weapon		
f-104g	us_aim_9b_fgw_2	AIM-9B FGW.2	2	weapon		us_aim_9b
f-104g	structure_str	Airframe	2			
f-104g	uk_lau_51_ffar	LAU-5003 B/A	2	weapon		us_blu_1
f-104g	us_500lb_mk82	Mk82	2	weapon		fr_250kg_type_25c
f-104g	hydravlic_power	New boosters	2			new_compressor_jet
f-104g	us_aim_9j	AIM-9J	3	weapon		us_aim_9b_fgw_2
f-104g	f_4c_g_suit	G-suit	3			
f-104g	us_750lb_m117a1	M117	3	weapon		us_500lb_mk82
f-104g	M60_new_gun	M60 New Gun	3			M60_belt_pack
f-104g	nord_as_20	Nord AS.20	3	weapon		uk_lau_51_ffar
f-104g	cd_98	Wings repair	3			hydravlic_power
f-104g	fr_as_30	AS30	4	weapon		nord_as_20
f-104g	new_cover	Cover	4			
f-104g	hp_105_jet	Engine	4			cd_98
f-104g	us_1000lb_mk83	Mk83	4	weapon		us_750lb_m117a1
f-104g	us_2000lb_mk84	Mk84	4	weapon		us_1000lb_mk83
f-104g_belgium	countermeasures_launcher_chaff	Countermeasures Launcher Chaff	0			
f-104g_belgium	M60_air_targets	M60 Air Targets	0			
f-104g_belgium	M60_armor_targets	M60 Armor Targets	0			
f-104g_belgium	M60_stealth	M60 Stealth	0			
f-104g_belgium	us_aim_9b	AIM-9B	1	weapon		
f-104g_belgium	us_blu_1	BLU-1	1	weapon		
f-104g_belgium	new_compressor_jet	Compressor	1			
f-104g_belgium	countermeasures_belt_pack	Flares/Chaff	1	armor	countermeasures	
f-104g_belgium	f_4c_CdMin_Fuse	Fuselage repair	1	lth		
f-104g_belgium	M60_belt_pack	M60 Belt Pack	1			
f-104g_belgium	fr_250kg_type_25c	Type 25C	1	weapon		
f-104g_belgium	structure_str	Airframe	2	lth		
f-104g_belgium	us_2_75_in_ffar_lau_32	LAU-32	2	weapon		us_blu_1
f-104g_belgium	us_500lb_mk82	Mk82	2	weapon		fr_250kg_type_25c
f-104g_belgium	hydravlic_power	New boosters	2			new_compressor_jet
f-104g_belgium	us_aim_9j	AIM-9J	3	weapon		us_aim_9b
f-104g_belgium	new_cover	Cover	3	lth		
f-104g_belgium	f_4c_g_suit	G-suit	3	armor		
f-104g_belgium	us_750lb_m117a1	M117	3	weapon		us_500lb_mk82
f-104g_belgium	M60_new_gun	M60 New Gun	3			M60_belt_pack
f-104g_belgium	cd_98	Wings repair	3			hydravlic_power
f-104g_belgium	hp_105_jet	Engine	4			cd_98
f-104g_belgium	us_1000lb_mk83	Mk83	4	weapon		us_750lb_m117a1
f-104g_china	M60_air_targets	M60 Air Targets	0			
f-104g_china	M60_armor_targets	M60 Armor Targets	0			
f-104g_china	M60_stealth	M60 Stealth	0			
f-104g_china	us_aim_9b	AIM-9B	1	weapon		
f-104g_china	us_blu_1	BLU-1	1	weapon		
f-104g_china	new_compressor_jet	Compressor	1			
f-104g_china	f_4c_CdMin_Fuse	Fuselage repair	1			
f-104g_china	M60_belt_pack	M60 Belt Pack	1			
f-104g_china	us_500lb_mk82	Mk82	1	weapon		
f-104g_china	structure_str	Airframe	2			
f-104g_china	us_2_75_in_ffar_lau_32	LAU-32	2	weapon		us_blu_1
f-104g_china	us_750lb_m117a1	M117	2	weapon		us_500lb_mk82
f-104g_china	hydravlic_power	New boosters	2			new_compressor_jet
f-104g_china	us_aim_9j	AIM-9J	3	weapon		us_aim_9b
f-104g_china	f_4c_g_suit	G-suit	3			
f-104g_china	us_2_75_in_ffar_lau_3a	LAU-3/A	3	weapon		us_2_75_in_ffar_lau_32
f-104g_china	M60_new_gun	M60 New Gun	3			M60_belt_pack
f-104g_china	us_1000lb_mk83	Mk83	3	weapon		us_750lb_m117a1
f-104g_china	cd_98	Wings repair	3			hydravlic_power
f-104g_china	fj_4b_agm_12b	AGM-12B Bullpup	4	weapon		M60_new_gun
f-104g_china	new_cover	Cover	4			
f-104g_china	hp_105_jet	Engine	4			cd_98
f-104g_china	f4c_zuni	LAU-10/A	4	weapon		us_2_75_in_ffar_lau_3a
f-104g_china	us_2000lb_mk84	Mk84	4	weapon		us_1000lb_mk83
f-104g_italy	countermeasures_launcher_chaff	Countermeasures Launcher Chaff	0			
f-104g_italy	M60_air_targets	M60 Air Targets	0			
f-104g_italy	M60_armor_targets	M60 Armor Targets	0			
f-104g_italy	M60_stealth	M60 Stealth	0			
f-104g_italy	us_blu_1	BLU-1	1	weapon		
f-104g_italy	new_compressor_jet	Compressor	1			
f-104g_italy	countermeasures_belt_pack	Flares/Chaff	1	weapon	countermeasures	
f-104g_italy	f_4c_CdMin_Fuse	Fuselage repair	1			
f-104g_italy	M60_belt_pack	M60 Belt Pack	1			
f-104g_italy	us_500lb_mk82	Mk82	1	weapon		
f-104g_italy	structure_str	Airframe	2			
f-104g_italy	us_2_75_in_ffar_lau_3a	LAU-3/A	2	weapon		us_blu_1
f-104g_italy	us_750lb_m117a1	M117	2	weapon		us_500lb_mk82
f-104g_italy	hydravlic_power	New boosters	2			new_compressor_jet
f-104g_italy	f_4c_g_suit	G-suit	3			
f-104g_italy	f4c_zuni	LAU-10/A	3	weapon		us_2_75_in_ffar_lau_3a
f-104g_italy	M60_new_gun	M60 New Gun	3			M60_belt_pack
f-104g_italy	us_1000lb_mk83	Mk83	3	weapon		us_750lb_m117a1
f-104g_italy	cd_98	Wings repair	3			hydravlic_power
f-104g_italy	new_cover	Cover	4			
f-104g_italy	hp_105_jet	Engine	4			cd_98
f-104g_italy	us_2000lb_mk84	Mk84	4	weapon		us_1000lb_mk83
f-104j	structure_str	Airframe	0			
f-104j	new_compressor_jet	Compressor	0			
f-104j	new_cover	Cover	0			
f-104j	hp_105_jet	Engine	0			
f-104j	CdMin_Fuse	Fuselage repair	0			
f-104j	g_suit	G-suit	0			
f-104j	M60_air_targets	M60 Air Targets	0			
f-104j	M60_armor_targets	M60 Armor Targets	0			
f-104j	M60_stealth	M60 Stealth	0			
f-104j	cd_98	Wings repair	0			
f-104j	us_aim_9b	AIM-9B	1	weapon		
f-104j	M60_belt_pack	M60 Belt Pack	1			
f-104j	us_2_75_in_ffar_rl_7	RL-7	1	weapon		
f-104j	us_aim_9e	AIM-9E	2	weapon		us_aim_9b
f-104j	us_2_75_in_ffar_lau_3a	LAU-3/A	2	weapon		us_2_75_in_ffar_rl_7
f-104j	us_aim_9p	AIM-9P	3	weapon		us_aim_9e
f-104j	M60_new_gun	M60 New Gun	3			M60_belt_pack
f-104s	countermeasures_launcher_chaff	Countermeasures Launcher Chaff	0			
f-104s	M60_air_targets	M60 Air Targets	0			
f-104s	M60_armor_targets	M60 Armor Targets	0			
f-104s	M60_stealth	M60 Stealth	0			
f-104s	us_aim_9b	AIM-9B	1	weapon		
f-104s	us_blu_1	BLU-1	1	weapon		
f-104s	new_compressor_jet	Compressor	1			
f-104s	countermeasures_belt_pack	Flares/Chaff	1	armor	countermeasures	
f-104s	f_4c_CdMin_Fuse	Fuselage repair	1			
f-104s	M60_belt_pack	M60 Belt Pack	1			
f-104s	us_250lb_mk81	Mk81	1	weapon		
f-104s	us_aim_9j	AIM-9J	2	weapon		us_aim_9b
f-104s	structure_str	Airframe	2			
f-104s	us_2_75_in_ffar_lau_3a	LAU-3/A	2	weapon		us_blu_1
f-104s	us_500lb_mk82	Mk82	2	weapon		us_250lb_mk81
f-104s	hydravlic_power	New boosters	2			new_compressor_jet
f-104s	us_aim_7e	AIM-7E	3	weapon		us_aim_9j
f-104s	f_4c_g_suit	G-suit	3			
f-104s	f4c_zuni	LAU-10/A	3	weapon		us_2_75_in_ffar_lau_3a
f-104s	us_750lb_m117a1	M117	3	weapon		us_500lb_mk82
f-104s	M60_new_gun	M60 New Gun	3			M60_belt_pack
f-104s	cd_98	Wings repair	3			hydravlic_power
f-104s	new_cover	Cover	4			
f-104s	hp_105_jet	Engine	4			cd_98
f-104s	us_1000lb_mk83	Mk83	4	weapon		f4c_zuni|us_750lb_m117a1
f-104s	us_2000lb_mk84	Mk84	4	weapon		us_1000lb_mk83
f-104s_asa	countermeasures_launcher_chaff	Countermeasures Launcher Chaff	0			
f-104s_asa	M60_air_targets	M60 Air Targets	0			
f-104s_asa	M60_armor_targets	M60 Armor Targets	0			
f-104s_asa	M60_stealth	M60 Stealth	0			
f-104s_asa	us_blu_1	BLU-1	1	weapon		
f-104s_asa	new_compressor_jet	Compressor	1			
f-104s_asa	countermeasures_belt_pack	Flares/Chaff	1	weapon	mi-24_EVU	
f-104s_asa	f_4c_CdMin_Fuse	Fuselage repair	1			
f-104s_asa	M60_belt_pack	M60 Belt Pack	1			
f-104s_asa	us_500lb_mk82	Mk82	1	weapon		
f-104s_asa	us_aim_9l	AIM-9L	2	weapon		
f-104s_asa	structure_str	Airframe	2			
f-104s_asa	us_2_75_in_ffar_lau_3a	LAU-3/A	2	weapon		us_blu_1
f-104s_asa	us_750lb_m117a1	M117	2	weapon		us_500lb_mk82
f-104s_asa	hydravlic_power	New boosters	2			new_compressor_jet
f-104s_asa	f_4c_g_suit	G-suit	3			
f-104s_asa	M60_new_gun	M60 New Gun	3			M60_belt_pack
f-104s_asa	us_1000lb_mk83	Mk83	3	weapon		us_750lb_m117a1
f-104s_asa	cd_98	Wings repair	3			hydravlic_power
f-104s_asa	it_aspide	Aspide	4	weapon		us_aim_9l
f-104s_asa	new_cover	Cover	4			
f-104s_asa	hp_105_jet	Engine	4			cd_98
f-104s_asa	f4c_zuni	LAU-10/A	4	weapon		us_2_75_in_ffar_lau_3a
f-104s_asa	us_2000lb_mk84	Mk84	4	weapon		us_1000lb_mk83
f-104s_cb	countermeasures_launcher_chaff	Countermeasures Launcher Chaff	0			
f-104s_cb	M60_air_targets	M60 Air Targets	0			
f-104s_cb	M60_armor_targets	M60 Armor Targets	0			
f-104s_cb	M60_stealth	M60 Stealth	0			
f-104s_cb	us_aim_9b	AIM-9B	1	weapon		
f-104s_cb	us_blu_1	BLU-1	1	weapon		
f-104s_cb	new_compressor_jet	Compressor	1			
f-104s_cb	countermeasures_belt_pack	Flares/Chaff	1	armor	countermeasures	
f-104s_cb	f_4c_CdMin_Fuse	Fuselage repair	1	lth		
f-104s_cb	M60_belt_pack	M60 Belt Pack	1			
f-104s_cb	us_250lb_mk81	Mk81	1	weapon		
f-104s_cb	us_aim_7e	AIM-7E	2	weapon		us_aim_9b
f-104s_cb	structure_str	Airframe	2	lth		
f-104s_cb	f_4c_g_suit	G-suit	2	armor		
f-104s_cb	us_2_75_in_ffar_lau_3a	LAU-3/A	2	weapon		us_blu_1
f-104s_cb	us_500lb_mk82	Mk82	2	weapon		us_250lb_mk81
f-104s_cb	hydravlic_power	New boosters	2			new_compressor_jet
f-104s_cb	us_aim_9p	AIM-9P	3	weapon		us_aim_7e
f-104s_cb	new_cover	Cover	3	lth		
f-104s_cb	f4c_zuni	LAU-10/A	3	weapon		us_2_75_in_ffar_lau_3a
f-104s_cb	us_750lb_m117a1	M117	3	weapon		us_500lb_mk82
f-104s_cb	M60_new_gun	M60 New Gun	3			M60_belt_pack
f-104s_cb	cd_98	Wings repair	3			hydravlic_power
f-104s_cb	hp_105_jet	Engine	4			cd_98
f-104s_cb	us_1000lb_mk83	Mk83	4	weapon		f4c_zuni|us_750lb_m117a1
f-104s_cb	us_2000lb_mk84	Mk84	4	weapon		us_1000lb_mk83
f-105d	M60_air_targets	M60 Air Targets	0			
f-105d	M60_armor_targets	M60 Armor Targets	0			
f-105d	M60_stealth	M60 Stealth	0			
f-105d	us_aim_9b	AIM-9B	1	weapon		
f-105d	us_blu27_b	BLU-27/B	1	weapon		
f-105d	chaff_pods	Chaff	1	armor		
f-105d	new_compressor_jet	Compressor	1			
f-105d	f_4c_CdMin_Fuse	Fuselage repair	1			
f-105d	us_750lb_m117a1	M117	1	weapon		
f-105d	M60_belt_pack	M60 Belt Pack	1			
f-105d	us_aim_9e	AIM-9E	2	weapon		us_aim_9b
f-105d	structure_str	Airframe	2			
f-105d	us_2_75_in_ffar_lau_3a	LAU-3/A	2	weapon		us_blu27_b
f-105d	us_1000lb_mk83	Mk83	2	weapon		us_750lb_m117a1
f-105d	hydravlic_power	New boosters	2			new_compressor_jet
f-105d	fj_4b_agm_12b	AGM-12B Bullpup	3	weapon		us_aim_9e
f-105d	f_4c_g_suit	G-suit	3			
f-105d	f4c_zuni	LAU-10/A	3	weapon		us_2_75_in_ffar_lau_3a
f-105d	M60_new_gun	M60 New Gun	3			M60_belt_pack
f-105d	us_2000lb_mk84	Mk84	3	weapon		us_1000lb_mk83
f-105d	cd_98	Wings repair	3			hydravlic_power
f-105d	fj_4b_agm_12c	AGM-12C Bullpup	4	weapon		fj_4b_agm_12b
f-105d	us_arm	ARM	4	weapon		f4c_zuni
f-105d	new_cover	Cover	4			
f-105d	air_extinguisher	EFS	4	armor		chaff_pods
f-105d	hp_105_jet	Engine	4			cd_98
f-105d	us_3000lb_mk118	Mk118	4	weapon		us_2000lb_mk84
f11f_1_late	mk_12_mod3_air_targets	Mk 12 Mod3 Air Targets	0			
f11f_1_late	mk_12_mod3_ground_targets	Mk 12 Mod3 Ground Targets	0			
f11f_1_late	mk_12_mod3_stealth	Mk 12 Mod3 Stealth	0			
f11f_1_late	mk_12_mod3_universal	Mk 12 Mod3 Universal	0			
f11f_1_late	us_2_75_in_ffar_aero_6a	AERO-6	1	weapon		
f11f_1_late	new_compressor_jet	Compressor	1	lth		
f11f_1_late	CdMin_Fuse	Fuselage repair	1	lth		
f11f_1_late	mk_12_mod3_belt_pack	Mk 12 Mod3 Belt Pack	1			
f11f_1_late	us_2_75_in_ffar_aero_7d	AERO-7	2	weapon		us_2_75_in_ffar_aero_6a
f11f_1_late	structure_str	Airframe	2	lth		CdMin_Fuse
f11f_1_late	us_500lb_mk82	Mk82	2	weapon		
f11f_1_late	hydravlic_power	New boosters	2	lth		new_compressor_jet
f11f_1_late	us_aim_9b	AIM-9B	3	weapon		
f11f_1_late	g_suit	G-suit	3	armor		
f11f_1_late	mk_12_mod3_new_gun	Mk 12 Mod3 New Gun	3			mk_12_mod3_belt_pack
f11f_1_late	cd_98	Wings repair	3	lth		structure_str
f11f_1_late	new_cover	Cover	4	lth		cd_98
f11f_1_late	hp_105_jet	Engine	4	lth		hydravlic_power
f11f_1_late	us_1000lb_mk83	Mk83	4	weapon		us_500lb_mk82
f1m2	7_7_stealth	7.7 mm machine gun ammunition belt for stealth attack	0			
f1m2	type92_turret_ap	7.7 mm machine gun ammunition belt with AP bullets	0			
f1m2	type92_turret_ap_t	7.7 mm machine gun ammunition belt with AP-T bullets	0			
f1m2	7_7_all_tracers	7.7 mm machine gun ammunition belt with tracer bullets	0			
f1m2	structure_str	Airframe	0			
f1m2	new_compressor	Compressor	0			
f1m2	new_cover	Cover	0			
f1m2	hp_105	Engine	0			
f1m2	new_engine_injection	Engine injection	0			
f1m2	CdMin_Fuse	Fuselage repair	0			
f1m2	7_7mm_universal	Omni-purpose ammunition belt for 7.7 mm machine gun	0			
f1m2	new_radiator	Radiator	0			
f1m2	type89_belt_pack	Type89 Belt Pack	0			
f1m2	type97_new_gun	Type97 New Gun	0			type89_belt_pack
f1m2	cd_98	Wings repair	0			
f1m2	type92_turret_belt_pack	Type92 Turret Belt Pack	2			
f1m2	air_extinguisher	EFS	3	armor		
f1m2	type92_turret_new_gun	Type92 Turret New Gun	4			type92_turret_belt_pack
f2a-1	50cal_ground_targets	12.7 mm machine gun ammunition belt for ground targets	0			
f2a-1	50cal_stealth	12.7 mm machine gun ammunition belt for stealth attack	0			
f2a-1	50cal_tracers	12.7 mm machine gun ammunition belt with tracer bullets	0			
f2a-1	30cal_stealth	7.62 mm machine gun ammunition belt for stealth attack	0			
f2a-1	30cal_tracer	7.62 mm machine gun ammunition belt with tracer bullets	0			
f2a-1	50cal_universal	Omni-purpose ammunition belt for 12.7 mm machine gun	0			
f2a-1	30cal_universal	Omni-purpose ammunition belt for 7.62 mm machine gun	0			
f2a-1	bmg30_belt_pack	Bmg30 Belt Pack	1			
f2a-1	CdMin_Fuse	Fuselage repair	1	lth		
f2a-1	new_radiator	Radiator	1	lth		
f2a-1	structure_str	Airframe	2	lth		CdMin_Fuse
f2a-1	bmg30_new_gun	Bmg30 New Gun	2			bmg30_belt_pack
f2a-1	new_compressor	Compressor	2	lth		new_radiator
f2a-1	bmg50_belt_pack	Bmg50 Belt Pack	3			
f2a-1	hp_105	Engine	3	lth		new_compressor
f2a-1	cd_98	Wings repair	3	lth		structure_str
f2a-1	bmg50_new_gun	Bmg50 New Gun	4			bmg50_belt_pack
f2a-1	new_cover	Cover	4	lth		cd_98
f2a-1	air_extinguisher	EFS	4	armor		
f2a-1	new_engine_injection	Engine injection	4	lth		hp_105
f2a-1_thach	50cal_ground_targets	12.7 mm machine gun ammunition belt for ground targets	0			
f2a-1_thach	50cal_stealth	12.7 mm machine gun ammunition belt for stealth attack	0			
f2a-1_thach	50cal_tracers	12.7 mm machine gun ammunition belt with tracer bullets	0			
f2a-1_thach	30cal_stealth	7.62 mm machine gun ammunition belt for stealth attack	0			
f2a-1_thach	30cal_tracer	7.62 mm machine gun ammunition belt with tracer bullets	0			
f2a-1_thach	50cal_universal	Omni-purpose ammunition belt for 12.7 mm machine gun	0			
f2a-1_thach	30cal_universal	Omni-purpose ammunition belt for 7.62 mm machine gun	0			
f2a-1_thach	bmg30_belt_pack	Bmg30 Belt Pack	1			
f2a-1_thach	CdMin_Fuse	Fuselage repair	1	lth		
f2a-1_thach	new_radiator	Radiator	1	lth		
f2a-1_thach	structure_str	Airframe	2	lth		CdMin_Fuse
f2a-1_thach	bmg30_new_gun	Bmg30 New Gun	2			bmg30_belt_pack
f2a-1_thach	new_compressor	Compressor	2	lth		new_radiator
f2a-1_thach	bmg50_belt_pack	Bmg50 Belt Pack	3			
f2a-1_thach	hp_105	Engine	3	lth		new_compressor
f2a-1_thach	cd_98	Wings repair	3	lth		structure_str
f2a-1_thach	bmg50_new_gun	Bmg50 New Gun	4			bmg50_belt_pack
f2a-1_thach	new_cover	Cover	4	lth		cd_98
f2a-1_thach	air_extinguisher	EFS	4	armor		
f2a-1_thach	new_engine_injection	Engine injection	4	lth		hp_105
f2a-3	50cal_ground_targets	12.7 mm machine gun ammunition belt for ground targets	0			
f2a-3	50cal_stealth	12.7 mm machine gun ammunition belt for stealth attack	0			
f2a-3	50cal_tracers	12.7 mm machine gun ammunition belt with tracer bullets	0			
f2a-3	bmg50_belt_pack	Bmg50 Belt Pack	0			
f2a-3	bmg50_new_gun	Bmg50 New Gun	0			bmg50_belt_pack
f2a-3	50cal_universal	Omni-purpose ammunition belt for 12.7 mm machine gun	0			
f2a-3	CdMin_Fuse	Fuselage repair	1	lth		
f2a-3	new_radiator	Radiator	1	lth		
f2a-3	structure_str	Airframe	2	lth		CdMin_Fuse
f2a-3	new_compressor	Compressor	2	lth		new_radiator
f2a-3	hp_105	Engine	3	lth		new_compressor
f2a-3	f2a3_2x100lb	Mk.41	3	weapon		
f2a-3	cd_98	Wings repair	3	lth		structure_str
f2a-3	new_cover	Cover	4	lth		cd_98
f2a-3	air_extinguisher	EFS	4	armor		
f2a-3	new_engine_injection	Engine injection	4	lth		hp_105
f2g-1	50cal_ground_targets	12.7 mm machine gun ammunition belt for ground targets	0			
f2g-1	50cal_stealth	12.7 mm machine gun ammunition belt for stealth attack	0			
f2g-1	50cal_tracers	12.7 mm machine gun ammunition belt with tracer bullets	0			
f2g-1	structure_str	Airframe	0			
f2g-1	new_compressor	Compressor	0			
f2g-1	new_cover	Cover	0			
f2g-1	hp_105	Engine	0			
f2g-1	new_engine_injection	Engine injection	0			
f2g-1	CdMin_Fuse	Fuselage repair	0			
f2g-1	g_suit	G-suit	0			cd_98
f2g-1	50cal_universal	Omni-purpose ammunition belt for 12.7 mm machine gun	0			
f2g-1	new_radiator	Radiator	0			
f2g-1	cd_98	Wings repair	0			
f2g-1	bmg50_belt_pack	Bmg50 Belt Pack	1			
f2g-1	fmbc_mk1	FMBC mk.1	1	weapon		
f2g-1	frc_mk2	FRC mk.2	2	weapon		
f2g-1	bmg50_new_gun	Bmg50 New Gun	3			bmg50_belt_pack
f2g-1	flbc_mk1	FLBC mk.1	3	weapon		fmbc_mk1
f2g-1	frc_mk3	LFRC mk.12	4	weapon		frc_mk2
f2h-2	structure_str	Airframe	0			
f2h-2	anm3_air_targets	Anm3 Air Targets	0			
f2h-2	anm3_ground_targets	Anm3 Ground Targets	0			
f2h-2	anm3_new_gun	Anm3 New Gun	0			anm3_belt_pack
f2h-2	anm3_stealth	Anm3 Stealth	0			
f2h-2	anm3_universal	Anm3 Universal	0			
f2h-2	new_cover	Cover	0			
f2h-2	hp_105_jet	Engine	0			
f2h-2	CdMin_Fuse	Fuselage repair	0			
f2h-2	g_suit	G-suit	0			
f2h-2	hydravlic_power	New boosters	0			
f2h-2	cd_98	Wings repair	0			
f2h-2	new_compressor_jet	Compressor	1			
f2h-2	fsbc_mk5	FSBC mk.5	1	weapon		
f2h-2	anm3_belt_pack	Anm3 Belt Pack	2			
f2h-2	frc_mk2	FRC mk.2	3	weapon		fsbc_mk5
f2h-2	fmbc_mk1	FMBC mk.1	4	weapon		frc_mk2
f3d_1	structure_str	Airframe	0			
f3d_1	anm3_air_targets	Anm3 Air Targets	0			
f3d_1	anm3_ground_targets	Anm3 Ground Targets	0			
f3d_1	anm3_stealth	Anm3 Stealth	0			
f3d_1	anm3_universal	Anm3 Universal	0			
f3d_1	new_cover	Cover	0			
f3d_1	hp_105_jet	Engine	0			
f3d_1	CdMin_Fuse	Fuselage repair	0			
f3d_1	g_suit	G-suit	0			
f3d_1	hydravlic_power	New boosters	0			
f3d_1	cd_98	Wings repair	0			
f3d_1	anm3_belt_pack	Anm3 Belt Pack	1			
f3d_1	new_compressor_jet	Compressor	1			
f3d_1	btd_sbc	SBC mk.I	1	weapon		
f3d_1	frc_mk3	LFRC mk.12	2	weapon		btd_sbc
f3d_1	anm3_new_gun	Anm3 New Gun	3			anm3_belt_pack
f3d_1	btd_mbc	MBC mk.I	3	weapon		frc_mk3
f3d_1	btd_lbc	LBC mk.I	4	weapon		btd_mbc
f3f-2	50cal_ground_targets	12.7 mm machine gun ammunition belt for ground targets	0			
f3f-2	50cal_stealth	12.7 mm machine gun ammunition belt for stealth attack	0			
f3f-2	50cal_tracers	12.7 mm machine gun ammunition belt with tracer bullets	0			
f3f-2	30cal_stealth	7.62 mm machine gun ammunition belt for stealth attack	0			
f3f-2	30cal_tracer	7.62 mm machine gun ammunition belt with tracer bullets	0			
f3f-2	50cal_universal	Omni-purpose ammunition belt for 12.7 mm machine gun	0			
f3f-2	30cal_universal	Omni-purpose ammunition belt for 7.62 mm machine gun	0			
f3f-2	bmg30_belt_pack	Bmg30 Belt Pack	1			
f3f-2	CdMin_Fuse	Fuselage repair	1	lth		
f3f-2	new_radiator	Radiator	1	lth		
f3f-2	structure_str	Airframe	2	lth		CdMin_Fuse
