f_111a	F-111A Aardvark	typeFighter	f_111a_default	USA	7	18125	Aircraft
f_111c_raaf	F-111C Aardvark	typeFighter	f_111c_default	Great Britain	7	18125	Aircraft
f_111f	F-111F Aardvark	typeFighter	f_111f_default	USA	7	18125	Aircraft
f_111f_iaf_killstreak	F-111F Aardvark	typeFighter	f_111f_killstreak_default	Other	0	18125	Aircraft
f_111f_japan_killstreak	F-111F Aardvark	typeFighter	f_111f_killstreak_default	Other	0	18125	Aircraft
f_111f_killstreak	F-111F Aardvark	typeFighter	f_111f_killstreak_default	Other	0	18125	Aircraft
f_117	F-117	typeFighter	f_117_default	USA	6	8165	Aircraft
f_14a_early	F-14A Tomcat (Early)	typeFighter	f_14a_early_default	USA	8	6580	Aircraft
f_14a_iriaf	F-14A Tomcat (Early) IRIAF	typeFighter	f_14a_iriaf_default	USA	8	6580	Aircraft
f_14b	F-14B Tomcat	typeFighter	f_14b_default	USA	8	6580	Aircraft
f_14d	F-14D Super Tomcat	typeFighter	f_14d_default	USA	8	6580	Aircraft
f_15a	F-15A Eagle	typeFighter	f_15a_default	USA	8	7711	Aircraft
f_15a_iaf	F-15A Baz	typeFighter	f_15a_default	Israel	8	7711	Aircraft
f_15c_baz_msip	F-15C Baz (Improved) Meshupar	typeFighter	f_15c_baz_msip_default	Israel	8	11793	Aircraft
f_15c_golden_eagle	F-15C Golden Eagle	typeFighter	f_15c_golden_eagle_default	USA	9	11793	Aircraft
f_15c_msip2	F-15C MSIP II Eagle	typeFighter	f_15c_msip2_default	USA	8	11793	Aircraft
f_15e	F-15E Strike Eagle	typeFighter	f_15e_default	USA	8	11793	Aircraft
f_15i_raam	F-15I Ra’am	typeFighter	f_15i_raam_default	Israel	8	11793	Aircraft
f_15j	F-15J Eagle	typeFighter	f_15j_default	Japan	8	11793	Aircraft
f_15j_kai	F-15J(M) Eagle	typeFighter	f_15j_kai_default	Japan	8	11793	Aircraft
f_16a_block_10	F-16A Block 10 Fighting Falcon	typeFighter	f_16a_block_10_default	USA	8	5420	Aircraft
f_16a_block_10_iaf	F-16A Block 10 Netz	typeFighter	f_16a_block_10_iaf_default	Israel	8	5420	Aircraft
f_16a_block_10_netz_mod	F-16A Block 10 Netz (Mod)	typeFighter	f_16a_block_10_netz_mod_default	Israel	8	5420	Aircraft
f_16a_block_10_norway	F-16A Block 10 Fighting Falcon	typeFighter	f_16a_block_10_norway_default	Sweden	8	5420	Aircraft
f_16a_block_15_adf	F-16A Block 15 ADF Fighting Falcon	typeFighter	f_16a_block_15_adf_default	USA	8	5420	Aircraft
f_16a_block_15_adf_britain_killstreak	F-16A Block 15 ADF Fighting Falcon	typeFighter	f_16a_block_15_adf_killstreak_default	Other	0	5420	Aircraft
f_16a_block_15_adf_france_killstreak	F-16A Block 15 ADF Fighting Falcon	typeFighter	f_16a_block_15_adf_killstreak_default	Other	0	5420	Aircraft
f_16a_block_15_adf_germany_killstreak	F-16A Block 15 ADF Fighting Falcon	typeFighter	f_16a_block_15_adf_killstreak_default	Other	0	5420	Aircraft
f_16a_block_15_adf_italy	F-16A Block 15 ADF Fighting Falcon	typeFighter	f_16a_block_15_adf_italy_default	Italy	8	5420	Aircraft
f_16a_block_15_adf_italy_killstreak	F-16A Block 15 ADF Fighting Falcon	typeFighter	f_16a_block_15_adf_killstreak_default	Other	0	5420	Aircraft
f_16a_block_15_adf_killstreak	F-16A Block 15 ADF Fighting Falcon	typeFighter	f_16a_block_15_adf_killstreak_default	Other	0	5420	Aircraft
f_16a_block_15_adf_sweden_killstreak	F-16A Block 15 ADF Fighting Falcon	typeFighter	f_16a_block_15_adf_killstreak_default	Other	0	5420	Aircraft
f_16a_block_15_belgium	F-16A Block 15 Fighting Falcon	typeFighter	f_16a_block_15_belgium_default	France	8	5873	Aircraft
f_16a_block_15_ocu_belgium	F-16A Block 15 OCU Fighting Falcon	typeFighter	f_16a_block_15_ocu_belgium_default	France	8	5420	Aircraft
f_16a_block_15_ocu_thailand	F-16A Block 15 OCU Fighting Falcon	typeFighter	f_16a_block_15_ocu_thailand_default	Japan	8	5873	Aircraft
f_16a_block_20_mlu	F-16A Block 20 MLU Fighting Falcon	typeFighter	f_16a_block_20_mlu_default	China	8	5420	Aircraft
f_16a_block_20_mlu_killstreak	F-16A Block 20 MLU Fighting Falcon	typeFighter	f_16a_block_15_adf_killstreak_default	Other	0	5420	Aircraft
f_16a_block_5_netherlands	F-16A Block 5 Fighting Falcon	typeFighter	f_16a_block_10_default	France	8	5420	Aircraft
f_16a_block_72v_china	F-16V Block 72 Fighting Falcon	typeFighter	f_16a_block_72v_china_default	China	9	5420	Aircraft
f_16aj	F-16AJ Fighting Falcon	typeFighter	f_16aj_default	Japan	8	5420	Aircraft
f_16am_block_15_mlu_belgium	F-16AM Block 15 MLU Fighting Falcon	typeFighter	f_16am_block_15_mlu_belgium_default	France	8	5420	Aircraft
f_16am_block_20_mlu_netherlands	F-16AM Block 20 MLU Fighting Falcon	typeFighter	f_16am_block_20_mlu_netherlands_default	France	8	5420	Aircraft
f_16am_block_20_mlu_norway	F-16AM Block 20 MLU Fighting Falcon	typeFighter	f_16am_block_20_mlu_norway_default	Sweden	8	5420	Aircraft
f_16c_block_40_barak_2	F-16C Block 40 Barak II	typeFighter	f_16c_block_40_barak_2_default	Israel	8	5420	Aircraft
f_16c_block_50	F-16CM Block 50 Fighting Falcon	typeFighter	f_16c_block_50_default	USA	8	5420	Aircraft
f_16c_block_50_missile_test	F-16CM Block 50 Fighting Falcon	typeFighter	f_16c_block_50_default	Other	0	5420	Aircraft
f_16c_block_52_aesa	F-16CM Block 52 PoBIT Fighting Falcon	typeFighter	f_16c_block_52_aesa_default	USA	9	5420	Aircraft
f_16d_block_40_barak_2	F-16D Block 40 Barak II	typeFighter	f_16d_block_40_barak_2_default	Israel	8	5420	Aircraft
f_16d_block_40_barak_2_killstreak	F-16D Block 40 Barak II	typeFighter	f_16d_block_40_barak_2_killstreak_default	Other	0	5420	Aircraft
f_16d_block_40_barak_2_missile_test	F-16D Block 40 Barak II	typeFighter	f_16d_block_40_barak_2_6x_derby_default	Other	0	5420	Aircraft
f_16i_sufa	F-16I Sufa	typeFighter	f_16i_sufa_default	Israel	8	5420	Aircraft
f_16xl	F-16XL-1	typeFighter	f_16xl_default	USA	8	6804	Aircraft
f_20a	F-20A Tigershark	typeFighter	f_20a_default	USA	8	3600	Aircraft
f_222_2	F.222.2	typeBomber	f_222_50kg_gammn	France	1	0	Aircraft
f_2a	F-2A	typeFighter	f_2a_default	Japan	8	5900	Aircraft
f_2a_adtw	F-2A ADTW	typeFighter	f_2a_adtw_default	Japan	8	5900	Aircraft
f_2a_killstreak	F-2A	typeFighter	f_2a_killstreak_default	Other	0	5900	Aircraft
f_47n_25_re_china	F-47N-25-RE Thunderbolt	typeFighter	f_47n_25_re_china_default	China	3	1970	Aircraft
f_4e_event	F-4E Phantom II	typeFighter	f_4e_event_default	USA	7	7257	Aircraft
f_6c_pakistan	F-6C	typeFighter	f_6c_pakistan_default	China	6	1600	Aircraft
f1	Mitsubishi F-1	typeFighter	f1_default	Japan	6	4000	Aircraft
f-100a_china	F-100A Super Sabre	typeFighter	f_100a_default	China	6	1010	Aircraft
f-100d	F-100D Super Sabre	typeFighter	f_100_default	USA	6	3220	Aircraft
f-100d_france	F-100D Super Sabre	typeFighter	f_100_default	France	6	3220	Aircraft
f-104a	F-104A Starfighter	typeFighter	f_104a_default	USA	6	0	Aircraft
f-104a_china	F-104A Starfighter	typeFighter	f_104a_default	China	6	0	Aircraft
f-104c	F-104C Starfighter	typeFighter	f_104c_default	USA	6	1500	Aircraft
f-104g	F-104G Starfighter	typeFighter	f_104g_default	Germany	7	2721	Aircraft
f-104g_belgium	F-104G Starfighter	typeFighter	f_104g_default	France	7	2721	Aircraft
f-104g_china	F-104G Starfighter	typeFighter	f_104g_default	China	7	2721	Aircraft
f-104g_italy	F-104G Starfighter	typeFighter	f-104g_italy_default	Italy	6	2721	Aircraft
f-104j	F-104J Starfighter	typeFighter	f_104j_default	Japan	6	2721	Aircraft
f-104s	F-104S Starfighter	typeFighter	f_104s_default	Italy	7	3400	Aircraft
f-104s_asa	F-104S.ASA Starfighter	typeFighter	f-104s_asa_default	Italy	7	3400	Aircraft
f-104s_cb	F-104S Starfighter TAF	typeFighter	f-104s_cb_default	Italy	7	3400	Aircraft
f-105d	F-105D Thunderchief	typeFighter	f_105d_default	USA	7	5800	Aircraft
f11f_1_late	F11F-1 Tiger	typeFighter	f11f_1_late_default	USA	6	1550	Aircraft
f1m2	F1M2	typeFighter	f1m2_default	Japan	1	0	Aircraft
f2a-1	F2A-1 Buffalo	typeFighter	f2a-1_default	USA	1	0	Aircraft
f2a-1_thach	John Thach's F2A-1 Buffalo	typeFighter	f2a-1_default	USA	1	0	Aircraft
f2a-3	F2A-3 Buffalo	typeFighter	f2a-3_default	USA	2	0	Aircraft
f2g-1	F2G-1	typeFighter	f2g-1_default	USA	4	0	Aircraft
f2h-2	F2H-2 Banshee	typeFighter	f2h_2_default	USA	5	907	Aircraft
f3d_1	F3D-1	typeFighter	f3d_default	USA	5	0	Aircraft
f3f-2	F3F-2	typeFighter	f3f-2_default	USA	1	0	Aircraft
f3f-2_galer	Galer's F3F-2	typeFighter	f3f-2_default	USA	1	0	Aircraft
f3h-2	F3H-2 Demon	typeFighter	f3h-2_default	USA	6	1850	Aircraft
f-4c	F-4C Phantom II	typeFighter	f4c_default	USA	7	7257	Aircraft
f4d_1	F4D-1 Skyray	typeFighter	f4d-1_default	USA	6	3000	Aircraft
f-4e	F-4E Phantom II	typeFighter	f_4e_default	USA	7	7257	Aircraft
f-4e_iaf	F-4E Kurnass	typeFighter	f_4e_iaf_default	Israel	7	7257	Aircraft
f-4e_kurnass_2000	F-4E Kurnass 2000	typeFighter	kurnass_2000_default	Israel	8	7257	Aircraft
f-4ej	F-4EJ Phantom II	typeFighter	f_4ej_default	Japan	7	7400	Aircraft
f-4ej_adtw	F-4EJ Phantom II ADTW	typeFighter	f_4ej_adtw_default	Japan	7	7400	Aircraft
f-4ej_kai	F-4EJ Kai Phantom II	typeFighter	f_4ej_kai_default	Japan	8	7400	Aircraft
f-4f	F-4F Phantom II (Early)	typeFighter	f_4f_default	Germany	7	7257	Aircraft
f-4f_kws_lv	F-4F KWS LV (ICE) Phantom II	typeFighter	f_4f_kws_lv_default	Germany	8	7257	Aircraft
f-4f_late	F-4F Phantom II	typeFighter	f_4f_default	Germany	7	7257	Aircraft
f4f-3	F4F-3 Wildcat	typeFighter	f4f-3_default	USA	2	0	Aircraft
f4f-4	F4F-4 Wildcat	typeFighter	f4f-4_default	USA	2	0	Aircraft
f4f-4_martlet_mk4	Martlet Mk IV	typeFighter	f4f-4_default	Great Britain	2	0	Aircraft
f-4j	F-4J Phantom II	typeFighter	f_4j_default	USA	7	7400	Aircraft
f-4jk	F-4J(UK) Phantom II	typeFighter	f_4jk_default	Great Britain	7	7257	Aircraft
f-4k	Phantom FG.1	typeFighter	f_4k_default	Great Britain	7	7257	Aircraft
f-4m_fgr2	Phantom FGR.2	typeFighter	f_4m_fgr2_default	Great Britain	7	7257	Aircraft
f-4s	F-4S Phantom II	typeFighter	f_4s_default	USA	7	7257	Aircraft
f4u-1a	F4U-1A Corsair	typeFighter	f4u-1a_default	USA	2	0	Aircraft
f4u-1a_japan	F4U-1A Corsair	typeFighter	f4u-1a_default	Japan	2	0	Aircraft
f4u-1a_usmc	F4U-1A (USMC) Corsair	typeFighter	f4u-1a_default	USA	2	0	Aircraft
f4u-1c	F4U-1C Corsair	typeFighter	f4u-1c_default	USA	4	0	Aircraft
f4u-1d	F4U-1D Corsair	typeFighter	f4u-1d_default	USA	2	0	Aircraft
f4u-4	F4U-4 Corsair	typeFighter	f4u-4_default	USA	3	1600	Aircraft
f4u-4b	F4U-4B Corsair	typeFighter	f4u-4b_default	USA	4	1600	Aircraft
f4u-4b_vmf_214	F4U-4B VMF-214	typeFighter	f4u-4b_default	USA	4	1600	Aircraft
f4u-6_au-1	AU-1 Corsair	typeFighter	f4u-6_default	USA	4	3730	Aircraft
f4u-7	F4U-7 Corsair	typeFighter	f4u-7_default	France	4	3730	Aircraft
f-5a	F-5A Freedom Fighter	typeFighter	f_5a_default	USA	7	7257	Aircraft
f-5a_china	F-5A Freedom Fighter	typeFighter	f_5a_china_default	China	7	7257	Aircraft
f-5a_thailand	F-5A Freedom Fighter	typeFighter	f_5a_default	Japan	7	7257	Aircraft
f-5ag_norway	F-5A(G) Tiger-PAWS	typeFighter	f_5ag_default	Sweden	7	7257	Aircraft
f-5c	F-5C Skoshi Tiger	typeFighter	f_5c_default	USA	7	7257	Aircraft
f-5e	F-5E Tiger II	typeFighter	f_5e_default	USA	7	7257	Aircraft
f-5e_aidc	AIDC F-5E	typeFighter	f_5e_aidc_default	China	7	7257	Aircraft
f-5e_fcu_thailand	F-5E FCU	typeFighter	f_5e_fcu_default	Japan	7	7257	Aircraft
f-5e_switzerland	F-5E Tiger II	typeFighter	f_5e_default	Germany	7	7257	Aircraft
f-5t_thailand	F-5T Tigris SCU	typeFighter	f_5t_default	Japan	7	7257	Aircraft
f-5th_thailand	F-5TH Super Tigris TCU	typeFighter	f_5th_thailand_default	Japan	8	7257	Aircraft
f6f-3	F6F-5 Hellcat	typeFighter	f6f-5_default	USA	2	1815	Aircraft
f6f-5_france	F6F-5 Hellcat	typeFighter	f6f-5_default	France	2	1815	Aircraft
f6f-5n	F6F-5N Hellcat	typeFighter	f6f-5n_default	USA	3	1815	Aircraft
f6f-5n_france	F6F-5N Hellcat	typeFighter	f6f-5n_default	France	4	1815	Aircraft
f7f1	F7F-1 Tigercat	typeFighter	f7f1_early_default	USA	4	0	Aircraft
f7f3	F7F-3 Tigercat	typeFighter	f7f3_early_default	USA	4	2100	Aircraft
f-80	F-80C-10 Shooting Star	typeFighter	f_80_default	USA	5	2190	Aircraft
f-80a	F-80A-5 Shooting Star	typeFighter	f_80a_default	USA	5	0	Aircraft
f-82e	F-82E Twin Mustang	typeFighter	f_82e_default	USA	4	2726	Aircraft
f-84b	F-84B-26 Thunderjet	typeFighter	f_84b_default	USA	5	2710	Aircraft
f-84f	F-84F Thunderstreak	typeFighter	f_84f_default	USA	5	2700	Aircraft
f-84f_france	F-84F Thunderstreak	typeFighter	f_84f_default	France	6	2700	Aircraft
f-84f_germany	F-84F Thunderstreak	typeFighter	f_84f_default	Germany	6	2700	Aircraft
f-84f_iaf	F-84F Thunderstreak	typeFighter	f_84f_default	France	6	2700	Aircraft
f-84f_israel_iaf	F-84F Thunderstreak	typeFighter	f_84f_default	Israel	6	2700	Aircraft
f-84f_italy	F-84F Thunderstreak	typeFighter	f_84f_default	Italy	6	2700	Aircraft
f-84g	F-84G-21-RE Thunderjet	typeFighter	f_84g_default	USA	5	2710	Aircraft
f-84g_china	F-84G-21-RE Thunderjet	typeFighter	f_84g_default	China	5	2710	Aircraft
f-84g_france	F-84G-26-RE Thunderjet	typeFighter	f_84g_default	France	5	2710	Aircraft
f-84g_italy	F-84G-21-RE Thunderjet	typeFighter	f_84g_default	Italy	5	2710	Aircraft
f-84g_thailand	F-84G-21-RE Thunderjet	typeFighter	f_84g_default	Japan	5	2710	Aircraft
f-84g-31-re_china	F-84G-31-RE Thunderjet	typeFighter	f_84g_default	China	5	2710	Aircraft
f-86_canadair_german	CL-13A Sabre Mk 5	typeFighter	f_86_default	Germany	6	0	Aircraft
f-86_cl_13_mk4_italy	CL-13 Sabre Mk.4	typeFighter	f_86_default	Italy	5	0	Aircraft
f-86_cl_13b_mk6	CL-13B Sabre Mk.6	typeFighter	f_86_default	Germany	6	0	Aircraft
f-86a-5	F-86A-5 Sabre	typeFighter	f_86_default	USA	5	0	Aircraft
f-86f-2	F-86F-2 Sabre	typeFighter	f_86_default	USA	6	0	Aircraft
f-86f-25	F-86F-25 Sabre	typeFighter	f_86_default	USA	5	0	Aircraft
f-86f-30_china	F-86F-30 Sabre	typeFighter	f_86_default	China	5	0	Aircraft
f-86f-30_japan	F-86F-30 Sabre ▅	typeFighter	f_86_default	Japan	5	0	Aircraft
f-86f-35	F-86F-35 Sabre	typeFighter	f_86_default	USA	5	0	Aircraft
f-86f-40_china	F-86F-40 Sabre	typeFighter	f_86_default	China	5	0	Aircraft
f-86f-40_japan	F-86F-40 Sabre ▅	typeFighter	f_86_default	Japan	5	0	Aircraft
f-86f-40_japan_blue_impulse	F-86F-40 JASDF▅ Sabre	typeFighter	f_86_default	Japan	5	0	Aircraft
f-86k_late	F-86K Sabre	typeFighter	f_86k_default	France	6	0	Aircraft
f-86k_late_german	F-86K Sabre	typeFighter	f_86k_default	Germany	6	0	Aircraft
f-86k_late_italy	F-86K Sabre	typeFighter	f_86k_default	Italy	6	0	Aircraft
f-89b	F-89B	typeFighter	f_89_default	USA	5	0	Aircraft
f-89d	F-89D	typeFighter	f_89_default	USA	5	0	Aircraft
f-8e	F-8E Crusader	typeFighter	f_8e_default	USA	7	3000	Aircraft
f-8e_fn	F-8E(FN) Crusader II	typeFighter	f_8e_fn_default	France	7	0	Aircraft
f8f1	F8F-1 Bearcat	typeFighter	f8f1_default	USA	3	1750	Aircraft
f8f1b	F8F-1B Bearcat	typeFighter	f8f1_default	USA	4	1750	Aircraft
f8f1b_france	F8F-1B Bearcat	typeFighter	f8f1_france_default	France	4	1750	Aircraft
f8u-2	F8U-2 Crusader II	typeFighter	f8u-2_default	USA	6	1000	Aircraft
f9f-2	F9F-2 Panther	typeFighter	f9f5_default	USA	5	1460	Aircraft
f9f-5	F9F-5 Panther	typeFighter	f9f5_default	USA	5	1460	Aircraft
f9f-8	F9F-8 Cougar	typeFighter	f9f_8_default	USA	5	1820	Aircraft
fa_18a	F/A-18A Hornet	typeFighter	fa_18a_default	USA	8	7700	Aircraft
fa_18a_hug_2_raaf	AF/A-18A (HUG 2.4) Hornet	typeFighter	fa_18a_hug_2_raaf_default	Great Britain	8	7700	Aircraft
fa_18a_raaf	F/A-18A Hornet	typeFighter	fa_18a_default	Great Britain	8	7700	Aircraft
fa_18c_early	F/A-18C (Early) Hornet	typeFighter	fa_18c_early_default	USA	8	7700	Aircraft
fa_18c_finland	F-18C Hornet	typeFighter	fa_18c_finland_default	Sweden	8	7700	Aircraft
fa_18c_late	F/A-18C (Late) Hornet	typeFighter	fa_18c_late_default	USA	8	7700	Aircraft
fa_18c_late_switzerland	F/A-18C (Late) Hornet	typeFighter	fa_18c_late_switzerland_default	Germany	8	7700	Aircraft
fa_18c_mlu_2_finland	F/A-18C MLU 2 Hornet	typeFighter	fa_18c_mlu_2_finland_default	Sweden	8	7700	Aircraft
fa_18c_switzerland	F/A-18C Hornet	typeFighter	fa_18c_switzerland_default	Germany	8	7700	Aircraft
fa_18d_late_malaysia	F/A-18D (Late) Hornet	typeFighter	fa_18d_late_malaysia_default	Japan	8	7700	Aircraft
fa_18e_block_2	F/A-18E (Block 2) Super Hornet	typeFighter	fa_18e_block_2_default	USA	9	8100	Aircraft
fa_18f_block_2_raaf	F/A-18F (Block 2) Super Hornet	typeFighter	fa_18f_block_2_raaf_default	Great Britain	9	8100	Aircraft
fairey_3f_mk3b	Fairey IIIF Mk.IIIB	typeFighter	fairey_3f_mk3b_default	Great Britain	1	0	Aircraft
fc_20_bis	F.C.20 Bis	typeFighter	fc_20_bis_default	Italy	1	0	Aircraft
ffa_p16	FFA P-16	typeFighter	ffa_p16_default	Germany	6	3000	Aircraft
ffvs_j22_a	J22-A	typeFighter	j22_default	Sweden	2	0	Aircraft
ffvs_j22_b	J22-B	typeFighter	j22_default	Sweden	3	0	Aircraft
fiat_cr42	CR.42 Falco	typeFighter	fiat_cr42_default	Germany	1	0	Aircraft
fiat_cr42_italy	CR.42 Falco	typeFighter	fiat_cr42_default	Italy	1	0	Aircraft
fiat_cr42_j11	J11	typeFighter	fiat_cr42_default	Sweden	1	0	Aircraft
fiat_cr42_marcolin	Marcolin's C.R.42 CN	typeFighter	fiat_cr42_default	Germany	1	0	Aircraft
fiat_cr42_marcolin_italy	Marcolin's C.R.42 CN	typeFighter	fiat_cr42_default	Italy	1	0	Aircraft
fiat_g50_seria2	G.50 Freccia serie 2	typeFighter	fiat_g50_seria2_default	Germany	1	0	Aircraft
fiat_g50_seria2_italy	G.50 Freccia serie 2	typeFighter	fiat_g50_seria2_default	Italy	1	0	Aircraft
fiat_g50_seria7as	G.50 Freccia AS serie 7	typeFighter	fiat_g50_seria7as_default	Germany	1	0	Aircraft
fiat_g50_seria7as_italy	G.50 Freccia AS serie 7	typeFighter	fiat_g50_seria7as_default	Italy	1	0	Aircraft
fiat_g91_ps	G.91 pre-serie	typeFighter	fiat_g91_default	Italy	5	630	Aircraft
fiat_g91_r1	G.91 R/1	typeFighter	fiat_g91_r1_default	Italy	5	630	Aircraft
fiat_g91_r3	G.91 R/3	typeFighter	fiat_g91_r3_default	Germany	6	1250	Aircraft
fiat_g91_r4	G.91 R/4	typeFighter	fiat_g91_r4_default	Italy	5	830	Aircraft
fiat_g91_r4_german	G.91 R/4	typeFighter	fiat_g91_r4_default	Germany	5	830	Aircraft
fiat_g91_y	G.91 Y	typeFighter	fiat_g91y_default	Italy	6	1815	Aircraft
fiat_g91_ys	G.91 YS	typeFighter	fiat_g91_default	Italy	6	2060	Aircraft
firebrand_tf4	Firebrand TF Mk IV	typeFighter	default	Great Britain	2	940	Aircraft
firefly_mk1	Firefly F Mk I	typeFighter	firefly_mk1_default	Great Britain	3	0	Aircraft
firefly_mk4_netherlands	Firefly F.Mk.IV	typeFighter	firefly_mk4_netherlands_default	France	3	1140	Aircraft
firefly_mk5	Firefly FR Mk V	typeFighter	firefly_mk5_default	Great Britain	3	1140	Aircraft
fj_4b	FJ-4B Fury	typeFighter	fj_4b_default	USA	6	2675	Aircraft
fj_4b_agm_12b	FJ-4B VMF-232 Fury	typeFighter	fj_4b_default	USA	6	2675	Aircraft
fokker_d21_mod20	Fokker D.XXI	typeFighter	fokker_d21_mod20_default	Sweden	2	0	Aircraft
fokker_d21_netherlands	Fokker D.XXI	typeFighter	fokker_d21_netherlands	France	1	0	Aircraft
fokker_d21_serie3_finland	Fokker D.XXI Series 3	typeFighter	fokker_d21_mod20_default	Sweden	1	0	Aircraft
fokker_d23	Fokker D.XXIII	typeFighter	fokker_dr1_default	France	2	0	Aircraft
fokker_d7	Fokker D.VII	typeFighter	fokker_dr1_default	Germany	1	0	Aircraft
fokker_g1a	Fokker G.I Mercury	typeFighter	fokker_g1a_default	France	2	500	Aircraft
fr_1_fireball	FR-1 Fireball	typeFighter	fr_1_fireball_default	USA	3	1300	Aircraft
fury_mk1	Fury Mk I	typeFighter	nimrod_default	Great Britain	1	0	Aircraft
fury_mk2	Fury Mk II	typeFighter	nimrod_default	Great Britain	1	0	Aircraft
fw_189c_0	Fw 189 C	typeStormovik	fw_189c_0_default	Germany	2	0	Aircraft
fw_190a_5_u14	Fw 190 A-5/U14	typeFighter	fw_190a_5_default	Germany	3	0	Aircraft
fw_190f_8_hungary	Fw 190 F-8	typeFighter	Fw-190F-8_default	Italy	4	1220	Aircraft
fw_200c_1	Fw 200 C-1	typeBomber	fw_200c_1_6xSC250	Germany	2	3100	Aircraft
fw-189a-1	Fw 189 A-1	typeBomber	FW-189A_default	Germany	1	0	Aircraft
fw-190a-1	Fw 190 A-1	typeFighter	Fw-190A-5_default	Germany	2	0	Aircraft
fw-190a-4	Fw 190 A-4	typeFighter	Fw-190A-5_default	Germany	3	0	Aircraft
fw-190a-5	Fw 190 A-5/U12	typeFighter	Fw-190A-5_default	Germany	4	0	Aircraft
fw-190a-5_cannons	Fw 190 A-5	typeFighter	Fw-190A-5_default	Germany	4	0	Aircraft
fw-190a-5_cannons_tutorial	Fw 190 A-5	typeFighter	Fw-190A-5_default	Other	0	0	Aircraft
fw-190a-5_japan	Fw 190 A-5	typeFighter	Fw-190A-5_default	Japan	4	0	Aircraft
fw-190a-5_u2	Fw 190 A-5/U2	typeFighter	Fw-190A-5_default	Germany	3	0	Aircraft
fw-190a-8	Fw 190 A-8	typeFighter	Fw-190A-8_default	Germany	4	0	Aircraft
fw-190a-8_france	NC.900	typeFighter	Fw-190A-8_default	France	4	0	Aircraft
fw-190a-8_usa	Fw 190 A-8	typeFighter	Fw-190A-8_default	USA	4	0	Aircraft
fw-190c	Fw 190 C	typeFighter	Fw-190C_default	Germany	4	0	Aircraft
fw-190d-12	Fw 190 D-12	typeFighter	fw-190d-9_default	Germany	4	710	Aircraft
fw-190d-13	Fw 190 D-13	typeFighter	fw-190d-12_default	Germany	4	710	Aircraft
fw-190d-9	Fw 190 D-9	typeFighter	fw-190d-9_default	Germany	3	710	Aircraft
fw-190d-9_ussr	Fw 190 D-9	typeFighter	Fw-190D-9_default	USSR / Russia	4	0	Aircraft
fw-190f-8	Fw 190 F-8	typeFighter	Fw-190F-8_default	Germany	4	1220	Aircraft
g_55_serie1	G.55 Centauro serie 1	typeFighter	g_55_serie1_default	Italy	4	0	Aircraft
g_55_serie1_ss0	G.55 sottoserie 0	typeFighter	g_55_serie1_ss0_default	Italy	3	0	Aircraft
g_55s	G.55S	typeFighter	g_55s_default	Italy	4	0	Aircraft
g_56	G.56	typeFighter	g_56_default	Italy	4	0	Aircraft
g_lynx	G-LYNX	typeFighter	g_lynx_default	Great Britain	6	570	Helicopter
g4m1	G4M1	typeBomber	g4m1_type97mod6	Japan	2	0	Aircraft
g5n1	G5N1 Shinzan	typeBomber	g5n1_type97mod6	Japan	3	0	Aircraft
g5n2	G5N2 Shinzan	typeBomber	g5n1_type97mod6	Other	0	0	Aircraft
g8n1	G8N1 Renzan	typeBomber	g8n1_type97mod6	Japan	4	0	Aircraft
g8n2	G8N2 Renzan	typeBomber	g8n2_default	Other	0	0	Aircraft
gl_832	GL.832HY	typeFighter	gl_832_default	France	1	0	Aircraft
gladiator_j8a	J8A	typeFighter	gladiator_mk2_default	Sweden	1	0	Aircraft
gladiator_j8a_iacobi	Iacobi's J8A	typeFighter	gladiator_mk2_default	Sweden	1	0	Aircraft
gladiator_mk1_belgium	Gladiator Mk I	typeFighter	gladiator_mk1_belgium_default	France	1	0	Aircraft
gladiator_mk1_china	Gladiator Mk I	typeFighter	gladiator_mk2_default	China	1	0	Aircraft
gladiator_mk2	Gladiator Mk II	typeFighter	gladiator_mk2_default	Great Britain	1	0	Aircraft
gladiator_mk2_france	Gladiator Mk IIF	typeFighter	gladiator_mk2_default	Great Britain	1	0	Aircraft
gladiator_mk2_navy	Sea Gladiator Mk I	typeFighter	gladiator_mk2_default	Great Britain	1	0	Aircraft
gladiator_mk2_silver	Gladiator Mk IIS	typeFighter	gladiator_mk2_default	Great Britain	1	0	Aircraft
gladiator_mk2_tuck	Tuck's Gladiator Mk II	typeFighter	gladiator_mk2_default	Great Britain	1	0	Aircraft
go229_v3	Ho 229 V3	typeFighter	go_229_default	Germany	5	0	Aircraft
h_34	H-34	typeFighter	h_34_default	USA	5	0	Helicopter
h_34_france	H-34	typeFighter	h_34_default	France	5	0	Helicopter
h6k4	H6K4	typeBomber	h6k4_default	Japan	1	0	Aircraft
h-75a-1_finland	Hawk H-75A-1	typeFighter	p_40e_default	Other	0	0	Aircraft
h-75a-1_france	H-75A-1	typeFighter	h_75a_1_france_default	France	1	0	Aircraft
h-75a-1_france39	Curtiss H75-C1-39	typeFighter	p_40e_default	Other	0	0	Aircraft
h-75a-2_finland	Hawk H-75A-2	typeFighter	h_75a_2_finland_default	Germany	2	0	Aircraft
h-75a-2_france	Curtiss H75-C1-2	typeFighter	p_40e_default	Other	0	0	Aircraft
h-75a-2_luftwaffe	Hawk H-75A-2	typeFighter	p_40e_default	Other	0	0	Aircraft
