germ_pzkpfw_35t	Pz.35(t)	germ_pzkpfw_35t_default	Germany	1	typeLightTank	gameData/Weapons/groundModels_weapons/37mm_KwK34_t_user_cannon.blk	72	9700	120	75	10	3.333333	0
germ_pzkpfw_35t_romania_mare	Pz.35(t) RM	germ_pzkpfw_35t_default	Germany	1	typeLightTank	gameData/Weapons/groundModels_weapons/37mm_KwK34_t_user_cannon.blk	72	9700	120	75	10	3.333333	0
germ_pzkpfw_38t_aufklarungspanzer	Sd.Kfz. 140/1	germ_pzkpfw_38t_Aufklarungspanzer_default	Germany	1	typeLightTank	gameData/Weapons/groundModels_weapons/20mm_KwK38_user_cannon.blk	300	9500	150	75	10	0	0.15
germ_pzkpfw_38t_ausf_a	Pz.38(t) A	germ_pzkpfw_38t_ausf_A_default	Germany	1	typeLightTank	gameData/Weapons/groundModels_weapons/37mm_KwK38_t_user_cannon.blk	90	9700	125	75	10	3.333333	0
germ_pzkpfw_38t_ausf_f	Pz.38(t) F	germ_pzkpfw_38t_ausf_A_default	Germany	1	typeLightTank	gameData/Weapons/groundModels_weapons/37mm_KwK38_t_user_cannon.blk	90	9700	125	75	10	3.333333	0
germ_pzkpfw_38t_marder_iii	Marder III	germ_pzkpfw_38t_Marder_III_default	Germany	1	typeTankDestroyer	gameData/Weapons/groundModels_weapons/76mm_PaK36_R_user_cannon.blk	30	9500	160	75	10	0	0
germ_pzkpfw_38t_marder_iii_ausf_h	Marder III H	germ_pzkpfw_38t_Marder_III_ausf_H_default	Germany	2	typeTankDestroyer	gameData/Weapons/groundModels_weapons/75mm_PaK40_3_L46_user_cannon.blk	38	11000	150	75	10	5	0.45
germ_pzkpfw_38t_na	Pz.38(t) n.A.	germ_pzkpfw_38t_na_default	Germany	1	typeLightTank	gameData/Weapons/groundModels_weapons/37mm_KwK38_t_user_cannon.blk	60	9700	220	75	10	3.333333	0
germ_pzkpfw_e_100	E-100	germ_pzkpfw_e_100_default	Germany	5	typeHeavyTank	gameData/Weapons/groundModels_weapons/128mm_KwK44_user_cannon.blk	42	188000	900	75	10	0	0
germ_pzkpfw_ii_ausf_c	Pz.II C	germ_pzkpfw_II_ausf_C_default	Germany	1	typeLightTank	gameData/Weapons/groundModels_weapons/20mm_KwK30_user_cannon.blk	180	9100	140	75	10	0	0
germ_pzkpfw_ii_ausf_c_dak	Pz.II C (DAK)	germ_pzkpfw_II_ausf_C_default	Germany	1	typeLightTank	gameData/Weapons/groundModels_weapons/20mm_KwK30_user_cannon.blk	180	9100	140	75	10	0	0
germ_pzkpfw_ii_ausf_c_td	Pz.II C TD	germ_pzkpfw_II_ausf_C_default	Germany	1	typeLightTank	gameData/Weapons/groundModels_weapons/20mm_KwK30_user_cannon.blk	180	9100	140	75	10	0	0
germ_pzkpfw_ii_ausf_f	Pz.II F	germ_pzkpfw_II_ausf_F_default	Germany	1	typeLightTank	gameData/Weapons/groundModels_weapons/20mm_KwK38_user_cannon.blk	180	9100	140	75	10	0	0
germ_pzkpfw_ii_ausf_h	Pz.Sfl.Ic	germ_pzkpfw_II_ausf_H_default	Germany	2	typeLightTank	gameData/Weapons/groundModels_weapons/50mm_PaK38_user_cannon.blk	40	10500	200	75	10	3.703704	0
germ_pzkpfw_iii_ausf_b	Pz.III B	germ_pzkpfw_III_ausf_B_default	Germany	1	typeMediumTank	gameData/Weapons/groundModels_weapons/37mm_KwK36_user_cannon.blk	121	16000	300	75	10	0	0
germ_pzkpfw_iii_ausf_e	Pz.III E	germ_pzkpfw_III_ausf_E_default	Germany	1	typeMediumTank	gameData/Weapons/groundModels_weapons/37mm_KwK36_user_cannon.blk	131	19800	300	75	10	0	0
germ_pzkpfw_iii_ausf_f	Pz.III F	germ_pzkpfw_III_ausf_F_default	Germany	1	typeMediumTank	gameData/Weapons/groundModels_weapons/50mm_KwK38_user_cannon.blk	99	19800	300	75	10	0	0
germ_pzkpfw_iii_ausf_j	Pz.III J1	germ_pzkpfw_III_ausf_L_default	Germany	2	typeMediumTank	gameData/Weapons/groundModels_weapons/50mm_KwK39_user_cannon.blk	84	26500	300	75	10	0	0
germ_pzkpfw_iii_ausf_j_l42	Pz.III J	germ_pzkpfw_III_ausf_F_default	Germany	1	typeMediumTank	gameData/Weapons/groundModels_weapons/50mm_KwK38_user_cannon.blk	99	26500	300	75	10	0	0
germ_pzkpfw_iii_ausf_j_td	Pz.III J1 TD	germ_pzkpfw_III_ausf_L_default	Germany	2	typeMediumTank	gameData/Weapons/groundModels_weapons/50mm_KwK39_user_cannon.blk	84	26500	300	75	10	0	0
germ_pzkpfw_iii_ausf_l	Pz.III L	germ_pzkpfw_III_ausf_L_default	Germany	2	typeMediumTank	gameData/Weapons/groundModels_weapons/50mm_KwK39_user_cannon.blk	84	26500	300	75	10	0	0
germ_pzkpfw_iii_ausf_l_tutorial	Pz.III L	germ_pzkpfw_III_ausf_L_default	Event / Experimental	0	typeMediumTank	gameData/Weapons/groundModels_weapons/50mm_KwK39_user_cannon.blk	84	26500	300	75	10	0	0
germ_pzkpfw_iii_ausf_m	Pz.III M	germ_pzkpfw_III_ausf_M_default	Germany	2	typeMediumTank	gameData/Weapons/groundModels_weapons/50mm_KwK39_user_cannon.blk	82	26500	300	75	10	0	0
germ_pzkpfw_iii_ausf_n	Pz.III N	germ_pzkpfw_III_ausf_N_default	Germany	2	typeMediumTank	gameData/Weapons/groundModels_weapons/75mm_KwK37_user_cannon.blk	64	26500	300	75	10	0	0
germ_pzkpfw_iv_ausf_c	Pz.IV C	germ_pzkpfw_IV_ausf_C_default	Germany	1	typeMediumTank	gameData/Weapons/groundModels_weapons/75mm_KwK37_user_cannon.blk	80	19000	300	75	10	0	0
germ_pzkpfw_iv_ausf_e	Pz.IV E	germ_pzkpfw_IV_ausf_E_default	Germany	1	typeMediumTank	gameData/Weapons/groundModels_weapons/75mm_KwK37_user_cannon.blk	80	22300	300	75	10	0	0
germ_pzkpfw_iv_ausf_f	Pz.IV F1	germ_pzkpfw_IV_ausf_F_default	Germany	1	typeMediumTank	gameData/Weapons/groundModels_weapons/75mm_KwK37_user_cannon.blk	80	22300	300	75	10	0	0
germ_pzkpfw_iv_ausf_f2	Pz.IV F2	germ_pzkpfw_IV_ausf_F2_default	Germany	2	typeMediumTank	gameData/Weapons/groundModels_weapons/75mm_KwK40_L43_user_cannon.blk	87	22300	300	75	10	5	0
germ_pzkpfw_iv_ausf_g	Pz.IV G	germ_pzkpfw_IV_ausf_G_default	Germany	2	typeMediumTank	gameData/Weapons/groundModels_weapons/75mm_KwK40_L43_user_cannon.blk	87	22300	300	75	10	5	0
germ_pzkpfw_iv_ausf_h	Pz.IV H	germ_pzkpfw_IV_ausf_H_default	Germany	2	typeMediumTank	gameData/Weapons/groundModels_weapons/75mm_KwK40_L48_user_cannon.blk	87	22300	300	75	10	5	0
germ_pzkpfw_iv_ausf_j	Pz.IV J	germ_pzkpfw_IV_ausf_J_default	Germany	2	typeMediumTank	gameData/Weapons/groundModels_weapons/75mm_KwK40_L48_user_cannon.blk	87	22300	300	75	10	5	0
germ_pzkpfw_maus	Maus	germ_pzkpfw_maus_default	Germany	5	typeHeavyTank	gameData/Weapons/groundModels_weapons/128mm_KwK44_user_cannon.blk	68	188000	1200	75	10	0	0
germ_pzkpfw_v_ausf_a_panther	Panther A	germ_pzkpfw_V_ausf_a_panther_default	Germany	4	typeMediumTank	gameData/Weapons/groundModels_weapons/75mm_Kwk42_user_cannon.blk	79	43000	600	75	10	0	0.43
germ_pzkpfw_v_ausf_d_panther	Panther D	germ_pzkpfw_V_ausf_d_panther_default	Germany	3	typeMediumTank	gameData/Weapons/groundModels_weapons/75mm_Kwk42_user_cannon.blk	79	43000	650	75	10	0	0.43
germ_pzkpfw_v_ausf_d_panther_tutorial	Panther D	germ_pzkpfw_V_ausf_d_panther_default	Event / Experimental	0	typeMediumTank	gameData/Weapons/groundModels_weapons/75mm_Kwk42_user_cannon.blk	79	43000	650	75	10	0	0.43
germ_pzkpfw_v_ausf_f_panther	Panther F	germ_pzkpfw_V_ausf_f_panther_default	Germany	4	typeMediumTank	gameData/Weapons/groundModels_weapons/75mm_Kwk44_user_cannon.blk	82	45500	600	75	10	0	0.43
germ_pzkpfw_v_ausf_g_panther	Panther G	germ_pzkpfw_V_ausf_g_panther_default	Germany	4	typeMediumTank	gameData/Weapons/groundModels_weapons/75mm_Kwk42_user_cannon.blk	82	43000	600	75	10	0	0.43
germ_pzkpfw_v_ersatz_m10	Ersatz M10	germ_pzkpfw_V_ersatz_m10_default	Germany	4	typeMediumTank	gameData/Weapons/groundModels_weapons/75mm_Kwk42_user_cannon.blk	82	43000	600	75	10	0	0.43
germ_pzkpfw_vi_ausf_b_tiger_iih	Tiger II	germ_pzkpfw_VI_ausf_b_tiger_II_default	Germany	4	typeHeavyTank	gameData/Weapons/groundModels_weapons/88mm_Kwk43_user_cannon.blk	70	68000	600	75	10	7.496252	0.4
germ_pzkpfw_vi_ausf_b_tiger_iih_kwk46	Tiger II (10.5 cm Kw.K)	germ_pzkpfw_VI_ausf_b_tiger_IIh_kwk46_default	Germany	4	typeHeavyTank	gameData/Weapons/groundModels_weapons/105mm_Kwk46_user_cannon.blk	54	68000	900	75	10	0	1.1
germ_pzkpfw_vi_ausf_b_tiger_iih_sla	Tiger II (Sla.16)	germ_pzkpfw_VI_ausf_b_tiger_II_sla_default	Germany	4	typeHeavyTank	gameData/Weapons/groundModels_weapons/88mm_Kwk43_user_cannon.blk	70	68000	680	75	10	7.496252	0.4
germ_pzkpfw_vi_ausf_b_tiger_iip	Tiger II (Nr.1-50)	germ_pzkpfw_VI_ausf_b_tiger_II_default	Germany	4	typeHeavyTank	gameData/Weapons/groundModels_weapons/88mm_Kwk43_user_cannon.blk	70	68000	600	75	10	7.496252	0.4
germ_pzkpfw_vi_ausf_e_tiger	Tiger E	germ_pzkpfw_VI_ausf_e_tiger_default	Germany	3	typeHeavyTank	gameData/Weapons/groundModels_weapons/88mm_Kwk36_user_cannon.blk	92	56500	700	75	10	0	0
germ_pzkpfw_vi_ausf_h1_tiger	Tiger H1	germ_pzkpfw_VI_ausf_h1_tiger_default	Germany	3	typeHeavyTank	gameData/Weapons/groundModels_weapons/88mm_Kwk36_user_cannon.blk	92	56500	650	75	10	0	0
germ_pzkpfw_vi_ausf_h1_tiger_animal_version	Tiger	germ_pzkpfw_VI_ausf_h1_tiger_default	Germany	3	typeHeavyTank	gameData/Weapons/groundModels_weapons/88mm_Kwk36_user_cannon.blk	92	56500	650	75	10	0	0
germ_pzkpfw_vi_ausf_h1_tiger_east	Tiger Ost	germ_pzkpfw_VI_ausf_h1_tiger_default	Germany	3	typeHeavyTank	gameData/Weapons/groundModels_weapons/88mm_Kwk36_user_cannon.blk	92	56500	650	75	10	0	0
germ_pzkpfw_vi_ausf_h1_tiger_tutorial	Tiger H1	germ_pzkpfw_VI_ausf_h1_tiger_default	Event / Experimental	0	typeHeavyTank	gameData/Weapons/groundModels_weapons/88mm_Kwk36_user_cannon.blk	92	56500	650	75	10	0	0
germ_pzkpfw_vi_ausf_h1_tiger_west	Tiger West	germ_pzkpfw_VI_ausf_h1_tiger_default	Germany	3	typeHeavyTank	gameData/Weapons/groundModels_weapons/88mm_Kwk36_user_cannon.blk	92	56500	650	75	10	0	0
germ_pzkpfw_vi_tiger_p	VK 45.01 (P)	germ_pzkpfw_VI_tiger_P_default	Germany	3	typeHeavyTank	gameData/Weapons/groundModels_weapons/88mm_Kwk36_user_cannon.blk	80	56500	625	75	10	0	0
germ_pzsfl_iva_dickermax	Dicker Max	germ_pzsfl_IVa_dickermax	Germany	2	typeTankDestroyer	gameData/Weapons/groundModels_weapons/105mm_K18_user_cannon.blk	26	9500	180	75	10	0	0.92
germ_pzsflk40_sturer_emil	Sturer Emil	germ_pzsflk40_sturer_emil	Germany	2	typeTankDestroyer	gameData/Weapons/groundModels_weapons/128mm_K40_user_cannon.blk	15	9500	310	75	10	0	0.52
germ_radpanzer_90	Radkampfwagen 90	germ_radpanzer_90_default	Germany	7	typeLightTank	gameData/Weapons/groundModels_weapons/105mm_L7A3_Radpanzer_user_cannon.blk	42	5500	830	75	30	0	0
germ_raketenjagdpanzer_2	RakJPz 2	germ_raketenjagdpanzer_2_default	Germany	5	typeTankDestroyer	gameData/Weapons/dummy_weapon.blk	1	24000	500	75	10	0	0
germ_raketenjagdpanzer_2_hot	RakJPz 2 (HOT)	germ_raketenjagdpanzer_2_hot_default	Germany	6	typeTankDestroyer	gameData/Weapons/dummy_weapon.blk	1	24000	500	75	10	0	0
germ_ru251	Ru 251	germ_ru251_default	Germany	4	typeLightTank	gameData/Weapons/groundModels_weapons/90mm_BK90_Ru251_user_cannon.blk	61	23040	660	75	10	0	0
germ_schutzenpanzer_puma	Puma	germ_schutzenpanzer_puma_default	Germany	7	typeLightTank	gameData/Weapons/groundModels_weapons/30mm_Rheinmetall_MK_30_2_ABM_user_cannon.blk	400	54000	1088	75	10	0	0.05
germ_schutzenpanzer_puma_vjtf	Puma VJTF	germ_schutzenpanzer_puma_vjtf_default	Germany	7	typeLightTank	gameData/Weapons/groundModels_weapons/30mm_Rheinmetall_MK_30_2_ABM_user_cannon.blk	400	54000	1088	75	10	0	0.05
germ_schutzenpanzer_puma_vjtf_mod	Puma u14	germ_schutzenpanzer_puma_vjtf_mod_default	Germany	7	typeLightTank	gameData/Weapons/groundModels_weapons/30mm_Rheinmetall_MK_30_2_ABM_user_cannon.blk	400	54000	1088	75	10	0	0.05
germ_sdkfz_221_s_pz_b_41	Sd.Kfz.221 (s.Pz.B.41)	germ_sdkfz_221_s_pz_b_41_default	Germany	1	typeLightTank	gameData/Weapons/groundModels_weapons/28_20mm_s_Pz_B_41_user_cannon.blk	60	11050	75	75	30	0	0
germ_sdkfz_222	Sd.Kfz.222	germ_sdkfz_222_default	Germany	1	typeSPAA	gameData/Weapons/groundModels_weapons/20mm_KwK38_user_cannon.blk	180	11050	90	75	30	0	0.08
germ_sdkfz_234_1	Sd.Kfz.234/1	germ_sdkfz_234_1_default	Germany	1	typeLightTank	gameData/Weapons/groundModels_weapons/20mm_KwK38_user_cannon.blk	250	5500	210	75	30	0	0.15
germ_sdkfz_234_2	Sd.Kfz.234/2	germ_sdkfz_234_2_default	Germany	2	typeLightTank	gameData/Weapons/groundModels_weapons/50mm_KwK39_1_user_cannon.blk	55	5500	210	75	30	0	0
germ_sdkfz_234_2_mod	Sd.Kfz.234/2 "Biene"	germ_sdkfz_234_2_default	Germany	2	typeLightTank	gameData/Weapons/groundModels_weapons/50mm_KwK39_1_user_cannon.blk	55	5500	210	75	30	0	0
germ_sdkfz_234_2_td	Sd.Kfz.234/2 TD	germ_sdkfz_234_2_default	Germany	2	typeLightTank	gameData/Weapons/groundModels_weapons/50mm_KwK39_1_user_cannon.blk	55	5500	210	75	30	0	0
germ_sdkfz_234_3	Sd.Kfz.234/3	germ_sdkfz_234_3_default	Germany	1	typeTankDestroyer	gameData/Weapons/groundModels_weapons/75mm_KwK51_user_cannon.blk	50	5500	210	75	30	0	0
germ_sdkfz_234_4	Sd.Kfz.234/4	germ_sdkfz_234_4_default	Germany	3	typeTankDestroyer	gameData/Weapons/groundModels_weapons/75mm_PaK40_3_L46_user_cannon.blk	36	5500	210	75	30	0	0.57
germ_sdkfz_251_10	Sd.Kfz.251/10	germ_sdkfz_251_10_default	Germany	1	typeTankDestroyer	gameData/Weapons/groundModels_weapons/37mm_PaK_user_cannon.blk	168	9000	100	75	10	0	0
germ_sdkfz_251_21	Sd.Kfz.251/21	germ_sdkfz_251_21_default	Germany	2	typeSPAA	gameData/Weapons/groundModels_weapons/15mm_MG151_mid_drilling_user_cannon.blk	1000	9000	100	75	10	0	0.03
germ_sdkfz_251_22	Sd.Kfz.251/22	germ_sdkfz_251_22_default	Germany	2	typeTankDestroyer	gameData/Weapons/groundModels_weapons/75mm_PaK40_3_L46_user_cannon.blk	24	9000	100	75	10	0	0.57
germ_sdkfz_251_9	Sd.Kfz.251/9	germ_sdkfz_251_9_default	Germany	1	typeTankDestroyer	gameData/Weapons/groundModels_weapons/75mm_KwK51_user_cannon.blk	38	9000	100	75	10	0	0
germ_sdkfz_6_2_flak36	Sd.Kfz. 6/2	germ_sdkfz_6_2_flak36_default	Germany	1	typeSPAA	gameData/Weapons/groundModels_weapons/37mm_FlaK36_user_cannon.blk	318	11050	130	75	10	0	0.045
germ_sdkfz_9_flak37	8,8 cm Flak 37 Sfl.	germ_sdkfz_9_flak37_default	Germany	3	typeTankDestroyer	gameData/Weapons/groundModels_weapons/88mm_Flak37_user_cannon.blk	40	25000	230	75	10	0	0.9
germ_sk105_a2	JaPz.K A2	germ_sk105_a2_default	Germany	6	typeLightTank	gameData/Weapons/groundModels_weapons/105mm_PzK_M57_user_cannon.blk	42	31800	320	75	10	0	0
germ_sppz2_luchs_a2	Luchs A2	germ_sppz2_luchs_a2_default	Germany	5	typeLightTank	gameData/Weapons/groundModels_weapons/20mm_luchs_a2_user_cannon.blk	500	5500	390	75	30	0	0.02
germ_spz_12_3	SPz 12-3 LGS	germ_spz_12_3_default	Germany	4	typeLightTank	gameData/Weapons/groundModels_weapons/106mm_M40A1_LGS_user_cannon.blk	28	28500	240	75	10	0	0
germ_spz_oerlikon_raketenautomat	Raketenautomat	germ_spz_oerlikon_raketenautomat_default	Germany	5	typeTankDestroyer	gameData/Weapons/groundModels_weapons/81mm_Oerlikon_Typ_3Z_8Dla_Raketenautomat_user_cannon.blk	18	5800	240	75	10	0	0.045
germ_stug_iii_ausf_a	StuG III A	germ_stug_III_ausf_A_default	Germany	1	typeTankDestroyer	gameData/Weapons/groundModels_weapons/75mm_StuK37_user_cannon.blk	44	19600	300	75	10	0	0
germ_stug_iii_ausf_f	StuG III F	germ_stug_III_ausf_F_default	Germany	2	typeTankDestroyer	gameData/Weapons/groundModels_weapons/75mm_StuK40_L43_user_cannon.blk	44	23200	300	75	10	5	0
germ_stug_iii_ausf_g	StuG III G	germ_stug_III_ausf_G_default	Germany	2	typeTankDestroyer	gameData/Weapons/groundModels_weapons/75mm_StuK40_L48_user_cannon.blk	54	23200	300	75	10	5	0
germ_stuh_iii_ausf_g	StuH 42 G	germ_stuh_III_ausf_G_default	Germany	2	typeTankDestroyer	gameData/Weapons/groundModels_weapons/105mm_StuH42_user_cannon.blk	36	23200	300	75	10	0	0
germ_sturmmorser_sturmtiger	38 cm Sturmmörser	germ_sturmmorser_sturmtiger_default	Germany	4	typeTankDestroyer	gameData/Weapons/groundModels_weapons/380mm_RW_61_user_cannon.blk	14	28200	700	75	10	0	0
germ_sturmmorser_sturmtiger_event	38 cm Sturmmörser	germ_sturmmorser_sturmtiger_default	Event / Experimental	0	typeTankDestroyer	gameData/Weapons/groundModels_weapons/380mm_RW_61_user_cannon.blk	14	28200	700	75	10	0	0
germ_sturmpanzer_ii	15cm sIG 33 B Sfl	germ_sturmpanzer_II_default	Germany	1	typeLightTank	gameData/Weapons/groundModels_weapons/150mm_sIG_33_user_cannon.blk	18	9100	155	75	10	0	1.125
germ_sturmpanzer_iv_brummbar	Brummbär	germ_sturmpanzer_IV_brummbar_default	Germany	3	typeTankDestroyer	gameData/Weapons/groundModels_weapons/150mm_StuH_43_user_cannon.blk	38	28200	300	75	10	0	0
germ_t_34_747	T 34 747 (r)	germ_t_34_747_default	Germany	3	typeMediumTank	gameData/Weapons/groundModels_weapons/76mm_F34_user_cannon.blk	100	26500	500	75	10	6.451613	0
germ_th_400	R400	germ_th_400_default	Germany	6	typeLightTank	gameData/Weapons/groundModels_weapons/105mm_Rh105_30_user_cannon.blk	20	5500	435	75	30	0	0.2
germ_th_800_bismark	Class 3 (P)	germ_th_800_bismark_default	Germany	6	typeLightTank	gameData/Weapons/groundModels_weapons/105mm_GT3B_user_cannon.blk	54	5500	786	75	30	0	1
germ_thyssen_henschel_tam	TAM	germ_thyssen_henschel_tam_default	Germany	6	typeLightTank	gameData/Weapons/groundModels_weapons/105mm_FMK4_Modelo_1L_user_cannon.blk	50	28500	720	75	10	0	0.2
germ_thyssen_henschel_tam_2c	TAM 2C	germ_thyssen_henschel_tam_2c_default	Germany	7	typeLightTank	gameData/Weapons/groundModels_weapons/105mm_FMK4_Modelo_1L_2C_user_cannon.blk	50	28500	720	75	10	0	0.2
germ_thyssen_henschel_tam_2ip	TAM 2IP	germ_thyssen_henschel_tam_2ip_default	Germany	6	typeLightTank	gameData/Weapons/groundModels_weapons/105mm_FMK4_Modelo_1L_2IP_user_cannon.blk	50	28500	720	75	10	0	0.2
germ_truck_sdkfz_6_2_tent	Sd.Kfz. 6	germ_truck_sdkfz_6_2_tent_default	Event / Experimental	0	typeLightTank		0	5500	115	75	10	0	0
germ_vilkas	Vilkas	germ_vilkas_default	Germany	7	typeLightTank	gameData/Weapons/groundModels_weapons/30mm_Bushmaster_2_Mk_44_VILKAS_user_cannon.blk	600	5500	720	75	30	0	0.01
germ_vk_3002m	VK 3002 (M)	germ_vk_3002m_default	Germany	3	typeMediumTank	gameData/Weapons/groundModels_weapons/75mm_Kwk42_user_cannon.blk	79	22300	650	75	10	0	0.43
germ_vsw_flak_41	VFW	germ_vsw_flak_41_default	Germany	3	typeTankDestroyer	gameData/Weapons/groundModels_weapons/88mm_Flak41_user_cannon.blk	48	46000	340	75	10	0	0
germ_vt_1_2	VT1-2	germ_vt_1_2_default	Germany	6	typeTankDestroyer	gameData/Weapons/groundModels_weapons/120mm_Rheinmetall_L44_user_cannon.blk	18	24000	2200	75	10	0	0
germ_waffentrager_krupp_steyr	Waffenträger	germ_waffentrager_krupp_steyr_default	Germany	3	typeTankDestroyer	gameData/Weapons/groundModels_weapons/88mm_PaK43_open_turret_user_cannon.blk	30	56500	140	75	10	0	0
germ_wiesel_1_mk20	Wiesel 1A4	germ_wiesel_1_mk20_default	Germany	5	typeSPAA	gameData/Weapons/groundModels_weapons/20mm_Rh_202_Wiesel_user_cannon.blk	400	29200	87	75	10	0	0.02
germ_wiesel_1_tow	Wiesel 1A2	germ_wiesel_1_tow_default	Germany	7	typeTankDestroyer	gameData/Weapons/groundModels_weapons/127mm_BGM_71_tow_Wiesel_launcher_user_cannon.blk	8	29200	87	75	10	0	0
germ_wiesel_2_adwc	Ozelot	germ_wiesel_2_adwc_default	Germany	6	typeSPAA	gameData/Weapons/groundModels_weapons/70mm_FIM_92E_Stinger_launcher_user_cannon.blk	8	29200	110	75	10	0	0
il_aml_90	AML-90	fr_aml_90_default	Israel	4	typeLightTank	gameData/Weapons/groundModels_weapons/90mm_DEFA_D921_user_cannon.blk	20	5500	90	75	30	0	0.2
il_amx_13_75	AMX-13	fr_amx_13_75_default	Israel	4	typeLightTank	gameData/Weapons/groundModels_weapons/75mm_SA_50_user_cannon.blk	36	18400	270	75	10	0	0
il_centurion_mk_5_shot	Sho't	il_centurion_mk_5_shot_default	Israel	4	typeMediumTank	gameData/Weapons/groundModels_weapons/84mm_QQF_20pdr_Mk_I_user_cannon.blk	64	47000	650	75	10	6.25	0
il_centurion_shot_kal_alef	Sho't Kal Alef	il_centurion_shot_kal_alef_default	Israel	5	typeMediumTank	gameData/Weapons/groundModels_weapons/105mm_M68_M60A1_user_cannon.blk	72	47000	750	75	10	0	0
il_centurion_shot_kal_d	Sho't Kal Dalet	uk_centurion_shot_kal_d_default	Israel	6	typeMediumTank	gameData/Weapons/groundModels_weapons/105mm_L7_Shot_user_cannon.blk	72	47000	750	75	10	0	0
il_centurion_shot_kal_gimel	Sho't Kal Gimel	il_centurion_shot_kal_gimel_default	Israel	6	typeMediumTank	gameData/Weapons/groundModels_weapons/105mm_L7_Shot_user_cannon.blk	72	47000	750	75	10	0	0
il_eitan	Eitan (P)	il_eitan_default	Israel	7	typeLightTank	gameData/Weapons/groundModels_weapons/30mm_Bushmaster_2_Mk_44_NAMER_user_cannon.blk	400	5500	816	75	30	0	0.02
il_hunter_afv	Hunter AFV	il_hunter_afv_default	Israel	7	typeLightTank	gameData/Weapons/groundModels_weapons/30mm_Bushmaster_2_Mk_44_NAMER_user_cannon.blk	200	54000	815	75	10	0	0.05
il_m_51	M-51	il_m_51_w_default	Israel	4	typeMediumTank	gameData/Weapons/groundModels_weapons/105mm_M_51_user_cannon.blk	56	31800	460	75	10	7.496252	0
il_m_51_w	M-51 (W)	il_m_51_w_default	Israel	4	typeMediumTank	gameData/Weapons/groundModels_weapons/105mm_M_51_user_cannon.blk	56	31800	460	75	10	7.496252	0
il_m109	M109	il_m109_default	Israel	4	typeTankDestroyer	gameData/Weapons/groundModels_weapons/155mm_m126_user_cannon.blk	28	47000	405	75	10	0	0
il_m109a1	Rochev	il_m109a1_default	Israel	4	typeTankDestroyer	gameData/Weapons/groundModels_weapons/155mm_M185_user_cannon.blk	28	47000	405	75	10	0	0
il_m113_hvms	Bardelas/60mm HVMS	il_m113_hvms_default	Israel	5	typeLightTank	gameData/Weapons/groundModels_weapons/60mm_hvms_user_cannon.blk	23	43650	215	75	10	0	0
il_m113a1_tow	Giraf	it_m113a1_tow_default	Israel	6	typeTankDestroyer	gameData/Weapons/groundModels_weapons/127mm_bgm_71b_tow_rocket_launcher.blk	10	17550	215	75	10	0	0
il_m163_vulcan	Hovet	us_m163_vulcan_default	Israel	4	typeSPAA	gameData/Weapons/groundModels_weapons/20mm_M168_user_cannon.blk	2200	17550	212	75	10	0	0
il_m48a1_patton_iii	Magach 1	us_m48a1_patton_III_default	Israel	4	typeMediumTank	gameData/Weapons/groundModels_weapons/90mm_M41_user_cannon.blk	60	43650	810	75	10	5.9988	0
il_machbet	Machbet	il_machbet_default	Israel	6	typeSPAA	gameData/Weapons/groundModels_weapons/20mm_M168_user_cannon.blk	2200	17550	212	75	10	0	0
il_magach_2	Magach 2	il_magach_2_default	Israel	4	typeMediumTank	gameData/Weapons/groundModels_weapons/90mm_M41_user_cannon.blk	64	43650	825	75	10	5.9988	0
il_magach_3	Magach 3 (ERA)	us_magach_3_default	Israel	5	typeMediumTank	gameData/Weapons/groundModels_weapons/105mm_M68_Magach_user_cannon.blk	57	43650	750	75	10	0	0
il_magach_3_idf	Magach 3	il_magach_3_idf_default	Israel	5	typeMediumTank	gameData/Weapons/groundModels_weapons/105mm_M68_Magach_user_cannon.blk	57	43650	750	75	10	0	0
il_magach_5	Magach 5	il_magach_5_default	Israel	5	typeMediumTank	gameData/Weapons/groundModels_weapons/105mm_L7_Shot_user_cannon.blk	57	43650	750	75	10	0	0
il_magach_6	Magach 6	il_magach_6_default	Israel	5	typeMediumTank	gameData/Weapons/groundModels_weapons/105mm_M68_Magach_user_cannon.blk	57	43650	750	75	10	0	0
il_magach_6_rocket	Magach Hydra	il_magach_6_rocket_default	Israel	6	typeMediumTank	gameData/Weapons/groundModels_weapons/105mm_L7_Shot_user_cannon.blk	57	43650	750	75	10	0	0
il_magach_6a	Magach 6A	il_magach_6a_default	Israel	5	typeMediumTank	gameData/Weapons/groundModels_weapons/105mm_M68_M60A1_user_cannon.blk	63	43650	750	75	10	0	0
il_magach_6b	Magach 6B	il_magach_6b_default	Israel	6	typeMediumTank	gameData/Weapons/groundModels_weapons/105mm_L7_Shot_user_cannon.blk	63	43650	750	75	10	0	0
il_magach_6b_gal	Magach 6B Gal	il_magach_6b_gal_default	Israel	6	typeMediumTank	gameData/Weapons/groundModels_weapons/105mm_L7_Shot_user_cannon.blk	63	43650	750	75	10	0	0
il_magach_6b_gal_batash	Gal Batash	il_magach_6b_gal_batash_default	Israel	6	typeMediumTank	gameData/Weapons/groundModels_weapons/105mm_L7_Shot_user_cannon.blk	63	43650	908	75	10	0	0
il_magach_6c	Magach 6C	il_magach_6c_default	Israel	6	typeMediumTank	gameData/Weapons/groundModels_weapons/105mm_L7_Shot_user_cannon.blk	63	43650	750	75	10	0	0
